,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,eastern-whipbird,LC - Least concern,"Eastern whippbird, Northern Whipbird, Green-backed Whipbird",C [orvus]. olivaceus,Perching Birds / Passeriformes,Whipbirds / Psophodidae,Psophodes,Australasia,e Australia,https://dibird.com/species/eastern-whipbird/,-
0,eastern-whippoorwill,LC - Least concern,"Northern Whip-poor-will, Whip-poor-will (Eastern), Whip-poor-will, Whippoorwill",Caprimulgus vociferus,Nightjars and relatives / Caprimulgiformes,Nightjars / Caprimulgidae,Antrostomus,North America,"sc, se Canada and ec, e USA",https://dibird.com/species/eastern-whippoorwill/,se USA and MA
0,eastern-wood-pewee,LC - Least concern,"Wood Pewee, Eastern Pewee, Eastern Wood-Pewee","Muscicapa [] virens, Myiochanes virens, Muscicapa virens",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Contopus,North America,"sc, se Canada to sc, se USA",https://dibird.com/species/eastern-wood-pewee/,nw SA
0,eastern-woodhaunter,LC - Least concern,"Striped Leaf-gleaner, Striped Foliage-gleaner, Striped Woodhaunter, Eastern or Western Woodhaunter","Sphenura subulata, Hyloctistes subulatus, Philydor subulatus",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Automolus,South America,Amazonia,https://dibird.com/species/eastern-woodhaunter/,-
0,eastern-yellow-robin,LC - Least concern,"Yellow Robin, Eastern Yellow-Robin",Motacilla australis,Perching Birds / Passeriformes,Australasian Robins / Petroicidae,Eopsaltria,Australasia,"e, se Australia",https://dibird.com/species/eastern-yellow-robin/,-
0,eastern-yellow-wagtail,LC - Least concern,"macronyx), Eastern Yellow Wagtail (incl. taivana, Green-headed Wagtail",,Perching Birds / Passeriformes,"Wagtails, Pipits / Motacillidae",Motacilla,"North America, Eurasia","e Russia, ne China and Alaska",https://dibird.com/species/eastern-yellow-wagtail/,-
0,eastern-yellowbilled-hornbill,LC - Least concern,"Eastern Yellow-beaked Hornbill, Yellow-beaked Hornbill, Northern Yellow-billed Hornbill, Guardafui Yelow-billed Hornbill, Guardafui Yellow-beaked Hornbill, Eastern Yellow billed Hornbill",Buceros flavirostris,Hornbills and relatives / Bucerotiformes,Hornbills / Bucerotidae,Tockus,Africa,"Eritrea, Ethiopia and Somalia to n Tanzania",https://dibird.com/species/eastern-yellowbilled-hornbill/,-
0,eatons-pintail,VU - Vulnerable,"Southern Pintail, Southern, Eaton's, Eaton Pintail, Kerguelen pintail",Querquedula eatoni,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Anas,Indian ocean,Kerguelen Is.,https://dibird.com/species/eatons-pintail/,-
0,echo-parakeet,EN - Endangered,"Mauritius Parakeet, Daubenton's Parakeet, Reunion Parakeet, Réunion Parakeet",Psittacus eques,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Psittacula,Indian ocean,Mascarene Is.,https://dibird.com/species/echo-parakeet/,-
0,eclectus-parrot,LC - Least concern,"Kalanga, Red-sided Parrot, Red-sided Eclectus Parrot, King Parrot","Lorius roratus, Psittacus roratus, Electus roratus",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Eclectus,Australasia,n Moluccas to Solomon Is.,https://dibird.com/species/eclectus-parrot/,-
0,ecuadorian-cacique,LC - Least concern,"Ecuadorian Black-Cacique, Ecuadorian Black Cacique",Agelaeus sclateri,Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Cacicus,South America,"Ecuador, Peru",https://dibird.com/species/ecuadorian-cacique/,-
0,ecuadorian-ground-dove,LC - Least concern,"Buckley's Ground-Dove, Buckley's Ground Dove, Ecuadorean Ground Dove, Ecuadorian Ground-Dove","Chamaepelia buckleyi, Columbigallina buckleyi",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columbina,South America,Ecuador and nw Peru,https://dibird.com/species/ecuadorian-ground-dove/,-
0,ecuadorian-hillstar,LC - Least concern,"Chimborazo Hillstar, Ecuadorean hillstar, Violet-hooded Hillstar",Trochilus chimborazo,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Oreotrochilus,South America,s Colombia to c Ecuador,https://dibird.com/species/ecuadorian-hillstar/,-
0,ecuadorian-piculet,LC - Least concern,Ecuadorean Piculet,,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Picumnus,South America,Ecuador and nw Peru,https://dibird.com/species/ecuadorian-piculet/,-
0,ecuadorian-piedtail,VU - Vulnerable,Ecuadorean Piedtail,,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Phlogophilus,South America,s Colombia to ne Peru,https://dibird.com/species/ecuadorian-piedtail/,-
0,ecuadorian-rail,NE - Not evaluated,Virginia Rail (Ecuadorian),,"Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Rallus,South America,sw Colombia to sw Peru,https://dibird.com/species/ecuadorian-rail/,-
0,ecuadorian-seedeater,NE - Not evaluated,Blue Seedeater (Equatorial),,Perching Birds / Passeriformes,Cardinals & Allies / Cardinalidae,Amaurospiza,South America,sw Colombia to n Peru,https://dibird.com/species/ecuadorian-seedeater/,-
0,ecuadorian-thrush,LC - Least concern,Ecuadorean Thrush,Turdus ignobilis maculirostris,Perching Birds / Passeriformes,Thrushes / Turdidae,Turdus,South America,w Ecuador and nw Peru,https://dibird.com/species/ecuadorian-thrush/,-
0,ecuadorian-trogon,LC - Least concern,,Troctes mesurus,"Trogons, quetzals / Trogoniformes",Trogons / Trogonidae,Trogon,South America,w Ecuador and nw Peru,https://dibird.com/species/ecuadorian-trogon/,-
0,ecuadorian-tyrannulet,NT - Near threatened,"Ecuadorean Tyrannulet, Ecuadorian Bristle-Tyrant, Ecuadorian Bristle Tyrant, Ecuadorean bristle tyrant, Ecuadorean Bristle Tyrannulet",Pogonotriccus gualaquizae,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Phylloscartes,South America,"s Colombia, Ecuador, n Peru",https://dibird.com/species/ecuadorian-tyrannulet/,-
0,ediblenest-swiftlet,LC - Least concern,"Thunberg's swiftlet, White-nest Swiftlet, German's Swiftlet","Collocalia fuciphaga, Hirundo fuciphaga, Aerodramus fuciphaga, Aerodramus germani",Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Aerodramus,"Australasia, Oriental Region",Andaman Is. and Lesser Sundas,https://dibird.com/species/ediblenest-swiftlet/,-
0,edwardss-fig-parrot,LC - Least concern,"Scarlet-cheeked Fig Parrot, Edward's Fig Parrot, Edwards' Fig Parrot, Edwards's Fig-Parrot, Edwards' Fig-Parrot",Cyclopsittacus edwardsii,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Psittaculirostris,Australasia,n New Guinea,https://dibird.com/species/edwardss-fig-parrot/,-
0,edwardss-pheasant,CR - Critically endangered,"Vietnamese pheasant, Edwards' Pheasant, Annam Pheasant, Edward's pheasant, Vo Quy's pheasant","Lophura hatinhensis, Gennaeus edwardsi, Hierophasis edwardsi",Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Lophura,Oriental Region,c Vietnam,https://dibird.com/species/edwardss-pheasant/,-
0,egyptian-goose,LC - Least concern,Nil goose,"Anas aegyptiaca, Alopochen aegyptiacus",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Alopochen,Africa,s Mauritania to s Egypt and Ethiopia s to South Africa,https://dibird.com/species/egyptian-goose/,-
0,egyptian-nightjar,LC - Least concern,,,Nightjars and relatives / Caprimulgiformes,Nightjars / Caprimulgidae,Caprimulgus,"Africa, Eurasia",nw AF to sc Asia,https://dibird.com/species/egyptian-nightjar/,"e, c, w AF"
0,egyptian-plover,LC - Least concern,"Crocodile Plover, Egyptian Courser, Crocodile-bird, Crocodile bird, Crocodilebird",Charadrius aegyptius,Shorebirds / Charadriiformes,Egyptian Plover / Pluvianidae,Pluvianus,Africa,"Senegal and Gambia to Ethiopia, DR Congo and n Angola",https://dibird.com/species/egyptian-plover/,-
0,egyptian-vulture,EN - Endangered,"White Scavenger Vulture, Scavenger Eagle, Common Egyptian Vulture, Scavenger Vulture, White Scavenger Eagle",Vultur percnopterus,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Neophron,"Africa, Eurasia, Oriental Region","w AF to India, s Spain to c Asia",https://dibird.com/species/egyptian-vulture/,-
0,eiao-monarch,EX - Extinct,Iphis monarch,Pomarea iphis fluxa,Perching Birds / Passeriformes,Monarchs / Monarchidae,Pomarea,Pacific ocean,Eiao I. (Marquesas Is.),https://dibird.com/species/eiao-monarch/,-
0,el-oro-parakeet,EN - Endangered,El Oro Conure,,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Pyrrhura,South America,sw Ecuador,https://dibird.com/species/el-oro-parakeet/,-
0,el-oro-tapaculo,EN - Endangered,Ecuadorian Tapaculo,,Perching Birds / Passeriformes,Tapaculos / Rhinocryptidae,Scytalopus,South America,sw Ecuador,https://dibird.com/species/el-oro-tapaculo/,-
0,elegant-crescentchest,LC - Least concern,Elegant Crescent-chest,Synallaxis elegans,Perching Birds / Passeriformes,Crescentchests / Melanopareiidae,Melanopareia,South America,w Ecuador and nw Peru,https://dibird.com/species/elegant-crescentchest/,-
0,elegant-crested-tinamou,LC - Least concern,"Elegant crested tinamou, Elegant Crested-Ti, Elegant Crested-Tinamou, Elegant Tinamou, Martinita tinamou, Crested Tinamou",Caloperus elegans,Tinamous / Tinamiformes,Tinamous / Tinamidae,Eudromia,South America,Southern Cone,https://dibird.com/species/elegant-crested-tinamou/,-
0,elegant-euphonia,NE - Not evaluated,"Blue rumped Euphonia, Blue-rumped Euphonia, Blue-headed Euphonia, Blue-hooded Euphonia","Pipra elegantissima, Euphonia elegantissima",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Chlorophonia,Middle America,Mexico to w Panama,https://dibird.com/species/elegant-euphonia/,-
0,elegant-honeyeater,LC - Least concern,"Elegant Honeyeater (incl. ssp. stevensi), Graceful Honeyeater (Elegant)","Meliphaga gracilis cinereifrons, Meliphaga cinereifrons",Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Microptilotis,Australasia,se New Guinea,https://dibird.com/species/elegant-honeyeater/,-
0,elegant-imperial-pigeon,LC - Least concern,"Blue-tailed Imperial Pigeon, Yellow-eyed Imperial-Pigeon, Elegant Imperial-Pigeon, Blue-tailed Imperial-Pigeon",Carpophaga concinna,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ducula,Australasia,s Moluccas and Lesser Sundas,https://dibird.com/species/elegant-imperial-pigeon/,-
0,elegant-parrot,LC - Least concern,"Grass Parakeet, Yellow Lowry, Elegant Grass-Parakeet",Nanodes elegans,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Neophema,Australasia,"s, sw Australia",https://dibird.com/species/elegant-parrot/,-
0,elegant-pitta,LC - Least concern,"Irene Pitta, Elegant or Ornate Pitta",,Perching Birds / Passeriformes,Pittas / Pittidae,Pitta,Australasia,Lesser Sundas and s Moluccas,https://dibird.com/species/elegant-pitta/,-
0,elegant-quail,LC - Least concern,"Douglas quail, Douglas's Quail","Ortyx douglasii, Lophortyx douglasii",Сhickens and relatives / Galliformes,New World Quail / Odontophoridae,Callipepla,Middle America,w Mexico,https://dibird.com/species/elegant-quail/,-
0,elegant-sunbird,EN - Endangered,"Sangihe Sunbird, Sanghir Yellow-backed Sunbird, Sanghir Sunbird",Nectarinia duyvenbodei,Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Aethopyga,Australasia,Sangihe Island,https://dibird.com/species/elegant-sunbird/,-
0,elegant-tern,NT - Near threatened,,Sterna elegans,Shorebirds / Charadriiformes,"Gulls, Terns, Skimmers / Laridae",Thalasseus,"South America, Middle America, North America",coastal sw USA and nw Mexico,https://dibird.com/species/elegant-tern/,w coast of Latin America
0,elegant-tit,LC - Least concern,Elegant Titmouse,"Parus elegans, Periparus elegans",Perching Birds / Passeriformes,"Tits, Chickadees / Paridae",Pardaliparus,Oriental Region,Philippines,https://dibird.com/species/elegant-tit/,-
0,elegant-trogon,LC - Least concern,Coppery-tailed Trogon,Trogon ambiguus,"Trogons, quetzals / Trogoniformes",Trogons / Trogonidae,Trogon,"Middle America, North America",sw USA to Costa Rica,https://dibird.com/species/elegant-trogon/,-
0,elegant-woodcreeper,LC - Least concern,,Dendrornis elegans,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Xiphorhynchus,South America,"w, sc Amazonia",https://dibird.com/species/elegant-woodcreeper/,-
0,eleonoras-falcon,LC - Least concern,"Eleonora Falcon, Eleonara's Falcon",,Falcons / Falconiformes,"Caracaras, Falcons / Falconidae",Falco,Eurasia,s Europe and n AF,https://dibird.com/species/eleonoras-falcon/,e AF and Madagascar
0,elf-owl,LC - Least concern,,"Athene whitneyi, Micropallas whitneyi",Owls / Strigiformes,Owls / Strigidae,Micrathene,"Middle America, North America",sw USA to c Mexico,https://dibird.com/species/elf-owl/,-
0,elfin-woods-warbler,EN - Endangered,Elfin-woods Warbler,Dendroica angelae,Perching Birds / Passeriformes,New World Warblers / Parulidae,Setophaga,North America,Puerto Rico,https://dibird.com/species/elfin-woods-warbler/,-
0,elliots-laughingthrush,LC - Least concern,"Elliot's Laughing-thrush, Elliot's Laughing Thrush","Garrulax elliotii, Garrulax elliotti",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Trochalopteron,Eurasia,"sw, sc China",https://dibird.com/species/elliots-laughingthrush/,-
0,elliots-pheasant,NT - Near threatened,"Chinese Bar-backed Pheasant, White-necked long-tailed Pheasant",Phasianus ellioti,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Syrmaticus,Oriental Region,se China,https://dibird.com/species/elliots-pheasant/,-
0,elliots-storm-petrel,DD - Data deficient,"White-vented Petrel, White-vented Storm-Petrel, White-vented Storm Petrel, Elliot's Storm-petrel, Graceful Storm-petrel, White vented Storm Petrel",Thalassidroma gracilis,Albatrosses and Petrels / Procellariiformes,Austral Storm Petrels / Oceanitidae,Oceanites,Pacific ocean,e,https://dibird.com/species/elliots-storm-petrel/,-
0,elliots-woodpecker,LC - Least concern,"Elliot's Woodpecker [Elliot's], Elliot's Woodpecker (Elliot's)","Mesopicos elliotii, Polipicus elliotii","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Dendropicos,Africa,"c, wc",https://dibird.com/species/elliots-woodpecker/,-
0,elusive-antpitta,LC - Least concern,,,Perching Birds / Passeriformes,Antpittas / Grallariidae,Grallaria,South America,sw Amazonia,https://dibird.com/species/elusive-antpitta/,-
0,emei-leaf-warbler,LC - Least concern,Emei Leaf-Warbler,Seicercus emeiensis,Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Oriental Region,s China,https://dibird.com/species/emei-leaf-warbler/,-
0,emei-shan-liocichla,VU - Vulnerable,"Mt. Omei Loicichla, Mt. Omei Babbler, Mount Omei Liocichla, Gray-cheeked Liocichla, Omei Shan Liocichla, Gray-faced Liocichla, Szechwan Liocichla, Grey-cheeked Liocichla, Omei Liocichla, Grey-faced Liocichla, Mount Omei Shan Liocichla, Emeishan Liocichla",,Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Liocichla,Oriental Region,sw China,https://dibird.com/species/emei-shan-liocichla/,-
0,emerald-starling,LC - Least concern,"Iris Glossy Starling, Iris Glossy-Starling",Coccycolius iris,Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Lamprotornis,Africa,"Guinea, Sierra Leone and Ivory Coast",https://dibird.com/species/emerald-starling/,-
0,emerald-tanager,LC - Least concern,Emerald Tanager [excl. anchicayae],Calliste florida,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Tangara,"South America, Middle America",Costa Rica to nw Ecuador,https://dibird.com/species/emerald-tanager/,-
0,emerald-toucanet,LC - Least concern,"Emerald Toucanet (Emerald), Mexican emerald toucanet, Northern Emerald-Toucanet, Northern Emerald-Toucanet (Emerald)",Pteroglossus prasinus,"Woodpeckers, Toucans and relatives / Piciformes",Toucans / Ramphastidae,Aulacorhynchus,Middle America,e Mexico to Nicaragua,https://dibird.com/species/emerald-toucanet/,-
0,emeraldbellied-puffleg,LC - Least concern,Emerald bellied Puffleg,"Ornismya alinae, Eriocnemis alinae",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Eriocnemis,South America,Colombia to c Peru,https://dibird.com/species/emeraldbellied-puffleg/,-
0,emeraldchinned-hummingbird,LC - Least concern,"Abeille's Hummingbird, Emerald chinned Hummingbird","Abeilla abeillei, Ornismya abeillei",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Abeillia,Middle America,se Mexico to n Nicaragua,https://dibird.com/species/emeraldchinned-hummingbird/,-
0,emeraldspotted-wood-dove,LC - Least concern,"Green-spotted Wood Dove, Green-spotted Wood-Dove, Damaraland Emerald-spotted Wood-Dove, Green-spotted Dove, Emeraldspotted Dove, Emerald-spotted Dove, Greenspotted Dove, Emerald-spotted Wood-Dove, Emerald-spotten wood dove, Emerald spotted Wood Dove",Columba chalcospilos,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Turtur,Africa,"Ethiopia and Somalia to Angola, Namibia and South Africa",https://dibird.com/species/emeraldspotted-wood-dove/,-
0,emins-shrike,LC - Least concern,"Emin's Red-backed Shrike, Adamawa Red-backed Shrike",,Perching Birds / Passeriformes,Shrikes / Laniidae,Lanius,Africa,"s Mali and n Ivory Coast to s South Sudan, n Uganda and ne DR Congo",https://dibird.com/species/emins-shrike/,-
0,emperor-birdofparadise,NT - Near threatened,"White-plumed Bird of Paradise, Emperor of Germany Bird-of-paradise, Emperor of Germany's Bird-of-paradi, Emperor Bird of paradise, Emperor of Germany Bird of Paradise, Emperor of Germany Bird-of-Paradis, Bird of Paradise, White-plumed Bird-of-paradise, Emperor's Bird-of-Paradise",Paradisea guilielmi,Perching Birds / Passeriformes,Birds-of-paradise / Paradisaeidae,Paradisaea,Australasia,se New Guinea,https://dibird.com/species/emperor-birdofparadise/,-
0,emperor-fairywren,LC - Least concern,"Emperor Fairy-wren, Blue Wren Warbler, Emperor Wren, New Guinea Blue-wren, Blue Fairywren, New Guinea Wren, Imperial Fairywren, Imperial Wren, Blue Wren-warbler","Todus cyanocephalus, Todopsis cyanocephala",Perching Birds / Passeriformes,Australasian Wrens / Maluridae,Malurus,Australasia,New Guinea,https://dibird.com/species/emperor-fairywren/,-
0,emperor-goose,NT - Near threatened,"Beach goose, Painted Goose","Anser canagica, Chen canagica, Philacte canagica, Anas canagicus",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Anser,"North America, Eurasia",w Alaska and ne Siberia,https://dibird.com/species/emperor-goose/,-
0,emperor-penguin,NT - Near threatened,,,Penguins / Sphenisciformes,Penguins / Spheniscidae,Aptenodytes,Antarctica,widespread,https://dibird.com/species/emperor-penguin/,-
0,empress-brilliant,LC - Least concern,,Eugenia imperatrix,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Heliodoxa,South America,wc Colombia to nw Ecuador,https://dibird.com/species/empress-brilliant/,-
0,emu,LC - Least concern,"Spotted Emu, Common Emu, Larger Emu, Australian Emu",Casuarius n. hollandiae,Emu and Cassowaries / Casuariiformes,"Cassowaries, Emu / Casuariidae",Dromaius,Australasia,Australia,https://dibird.com/species/emu/,-
0,enggano-cuckoodove,NE - Not evaluated,"Enggano cockoo dove, Enggano Cuckoo Dove, Ruddy Cuckoo-Dove (Enggano)",,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Macropygia,Oriental Region,Enggano I. (off w Sumatra),https://dibird.com/species/enggano-cuckoodove/,-
0,enggano-hill-myna,NE - Not evaluated,"Enggano Hill-Myna, Enggano Mynah, Enggano Myna, Engganno Hill-Myna",,Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Gracula,"Australasia, Oriental Region",Enggano I. (off s Sumatra),https://dibird.com/species/enggano-hill-myna/,-
0,enggano-scops-owl,NT - Near threatened,"Engaño Scops-Owl, Engano Scops-Owl, Enggano Scops-Owl",Otus umbra enganensis,Owls / Strigiformes,Owls / Strigidae,Otus,Oriental Region,Enggano Is. (w Sumatra),https://dibird.com/species/enggano-scops-owl/,-
0,enggano-thrush,NT - Near threatened,,"Zoothera leucolaema, Geocichla leucolaema",Perching Birds / Passeriformes,Thrushes / Turdidae,Geokichla,Oriental Region,Enggano I. (off w Sumatra),https://dibird.com/species/enggano-thrush/,-
0,epaulet-oriole,LC - Least concern,Epaulet Oriole (Epaulet),Oriolus cayanensis,Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Icterus,South America,"n, c",https://dibird.com/species/epaulet-oriole/,-
0,equatorial-akalat,LC - Least concern,"Jackson's Akalat, Jackson's Akelat, Acholi Akalat","Callene aequatorialis, Erithacus aequatorialis",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Sheppardia,Africa,"e, c",https://dibird.com/species/equatorial-akalat/,-
0,equatorial-greytail,NT - Near threatened,Equatorial Graytail,Synallaxis singularis,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Xenerpestes,South America,Ecuador to n Peru,https://dibird.com/species/equatorial-greytail/,-
0,erckels-spurfowl,LC - Least concern,"Erckell's Francolin, Erkowit Francolin, Erckel's Francolin","Francolinus erckelii, Perdix erckelli",Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Pternistis,Africa,"ne Sudan, Eritrea to c Ethiopia",https://dibird.com/species/erckels-spurfowl/,-
0,erectcrested-penguin,EN - Endangered,"Erect crested Penguin, Sclater's Penguin, Big-crested Penguin, Erect-crested Peng",,Penguins / Sphenisciformes,Penguins / Spheniscidae,Eudyptes,Australasia,s New Zealand,https://dibird.com/species/erectcrested-penguin/,-
0,eskimo-curlew,CR (PE) - Possibly extinct,Eskimo Whimbrel,"Scolopax borealis, Phaeopus borealis",Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Numenius,North America,nw Canada,https://dibird.com/species/eskimo-curlew/,se SA
0,esmeraldas-antbird,LC - Least concern,"Esmeralda's antbird, Esmeralda's Antshrike","Sipia rosenbergii, Myrmeciza nigricauda, Sipia rosenbergi, Sipia reosenbergi",Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Sipia,South America,w Colombia and w Ecuador,https://dibird.com/species/esmeraldas-antbird/,-
0,esmeraldas-woodstar,EN - Endangered,"Emerald Woodstar, Esmeralda's Woodstar",Acestrura berlepschi,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Chaetocercus,South America,w Ecuador,https://dibird.com/species/esmeraldas-woodstar/,-
0,ethiopian-boubou,LC - Least concern,"Tropical Boubou, Tropical Boubou (Ethiopian)",Turdus aethiopicus,Perching Birds / Passeriformes,Bushshrikes / Malaconotidae,Laniarius,Africa,"Eritrea, Ethiopia, nw Somalia and n Kenya",https://dibird.com/species/ethiopian-boubou/,-
0,ethiopian-cisticola,LC - Least concern,"Winding Cisticola (Ethiopian), Abyssinian Black-backed Cisticola",Sylvia (cisticola) lugubris,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Cisticola,Africa,Ethiopia and Eritrea,https://dibird.com/species/ethiopian-cisticola/,-
0,ethiopian-oriole,LC - Least concern,"Black-headed Forest Oriole, Abyssinian Black-headed Oriole, Forest Oriole, Abyssinian Oriole, Dark headed Oriole, Dark-headed Oriole, Ethiopian Black-headed Oriole, Ethiopian Forest Oriole",Turdus monacha,Perching Birds / Passeriformes,"Figbirds, Orioles, Turnagra / Oriolidae",Oriolus,Africa,Ethiopia and Eritrea,https://dibird.com/species/ethiopian-oriole/,-
0,ethiopian-siskin,LC - Least concern,"Black-headed Siskin, African Black-headed Siskin, Black-headed Serin, Abyssinian Siskin, Abyssinian Black-headed Siskin",Sporagra notata,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Serinus,Africa,Ethiopia,https://dibird.com/species/ethiopian-siskin/,-
0,ethiopian-swallow,LC - Least concern,Ethiopean Swallow,,Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Hirundo,Africa,"ne, c",https://dibird.com/species/ethiopian-swallow/,-
0,eulers-flycatcher,LC - Least concern,"Lawrence's Flycatcher, Euler'sFlycatcher","Empidochanes euleri, Empidonax euleri",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Lathrotriccus,South America,widespread,https://dibird.com/species/eulers-flycatcher/,-
0,eungella-honeyeater,LC - Least concern,,"Lichenostomus hindwoodi, Meliphaga hindwoodi",Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Bolemoreus,Australasia,ne Australia,https://dibird.com/species/eungella-honeyeater/,-
0,eurasian-bittern,LC - Least concern,"Common Bittern, African Bittern, Eurasian Great Bittern, Bittern, Great Bittern, Pinnated Bittern",Ardea stellaris,Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Botaurus,Eurasia,widespread,https://dibird.com/species/eurasian-bittern/,"AF, n OR"
0,eurasian-blackcap,LC - Least concern,"Black-cap Warbler, European Blackcap, Blackcap",Motacilla atricapilla,Perching Birds / Passeriformes,Sylviid Babblers / Sylviidae,Sylvia,Eurasia,"c, w, sw",https://dibird.com/species/eurasian-blackcap/,"n, e, w AF"
0,eurasian-blue-tit,LC - Least concern,"Common Blue Tit, Eurasian Blue-Tit, European Blue Tit","Cyanestes caeruleus, Parus caeruleus",Perching Birds / Passeriformes,"Tits, Chickadees / Paridae",Cyanistes,Eurasia,"w, c",https://dibird.com/species/eurasian-blue-tit/,-
0,eurasian-bullfinch,LC - Least concern,"Cassin's bullfinch, Northern Bullfinch, Common Bullfinch, North Eurasian Bullfinch, Bullfinch","Loxia pyrrhula, Pyrrhula cassini",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Pyrrhula,Eurasia,widespread,https://dibird.com/species/eurasian-bullfinch/,-
0,eurasian-collared-dove,LC - Least concern,"Indian Ring Dove, Eurasian Collared-Dove, Collared Dove, Common Collared-Dove, Eurasian collared turtle dove, Pink-headed Dove, Rosy-grey Turtle-Dove, Collared Turtle Dove, Rosy-gray Turtle-Dove, Eurasian or Burmese Collared-Dove, Indian Ring-necked Dove",Columba risoria linnaeus var. decaocto,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Streptopelia,"Eurasia, Oriental Region","w Europe to India, e China and Korean Pen.",https://dibird.com/species/eurasian-collared-dove/,-
0,eurasian-coot,LC - Least concern,"Common Coot, Black Coot, Coot, European Coot",,"Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Fulica,"Australasia, Eurasia, Oriental Region",widespread,https://dibird.com/species/eurasian-coot/,n AF
0,eurasian-crag-martin,LC - Least concern,"Common Crag-Martin, Crag Swallow, Northern Crag-Martin, Eurasian Crag-Martin, European Crag Martin, European Crag-Martin, Mountain Crag Martin, Dark Crag-Martin, Crag Martin, Mountain Crag-Martin","Pytonoprogne rupestris, Hirundo rupestris, Ptyonoprocne rupestris, Ptonoprogne rupestris",Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Ptyonoprogne,Eurasia,Mediterranean region through s Asia to Mongolia and e China,https://dibird.com/species/eurasian-crag-martin/,"n AF, India"
0,eurasian-curlew,NT - Near threatened,"Western Curlew, Common Curlew, Curlew Curlew, Whaup, European Curlew","Numenius arquatus, Scolopax arquata",Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Numenius,Eurasia,"c, w",https://dibird.com/species/eurasian-curlew/,"AF, OR"
