,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,pale-whiteeye,NE - Not evaluated,"Abyssinian White-eye (Kenya), White-breasted White-eye [flavilateralis or jubaensis], Kenya White-eye, White-breasted White-eye (Kenya)",,Perching Birds / Passeriformes,White-eyes / Zosteropidae,Zosterops,Africa,"s Somalia, n, c, e Kenya to e Tanzania",https://dibird.com/species/pale-whiteeye/,-
0,palebellied-hermit,LC - Least concern,"Pale bellied Hermit, Black-cheeked Hermit",Trochilus anthophilus,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Phaethornis,"South America, Middle America",Panama to Venezuela,https://dibird.com/species/palebellied-hermit/,-
0,palebellied-mourner,LC - Least concern,Pale bellied Mourner,Lipaugus immundus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Rhytipterna,South America,"c, ne Amazonia",https://dibird.com/species/palebellied-mourner/,-
0,palebellied-myna,LC - Least concern,"Pale-bellied Mynah, Pale bellied Myna, Javan Myna",,Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Acridotheres,Australasia,Sulawesi,https://dibird.com/species/palebellied-myna/,-
0,palebellied-tapaculo,LC - Least concern,"Rufous-rumped Tapaculo, Mattoral Tapaculo, Matorral Tapaculo, Andean Tapaculo, Mattorral Tapaculo",Merulaxis grisei-collis,Perching Birds / Passeriformes,Tapaculos / Rhinocryptidae,Scytalopus,South America,"nc, c Colombia and w Venezuela",https://dibird.com/species/palebellied-tapaculo/,-
0,palebellied-tyrantmanakin,LC - Least concern,"Pale-bellied Manakin, Pale bellied Tyrant Manakin, Pale-bellied Tyrant Manakin, Pale-bellied tyrant, Pale-bellied Neopelma",Tyrannula pallescens,Perching Birds / Passeriformes,Manakins / Pipridae,Neopelma,South America,"e, c Brazil",https://dibird.com/species/palebellied-tyrantmanakin/,-
0,palebellied-whiteeye,LC - Least concern,"Lauoumera White-eye, Sulawesi White-eye, Peninsular White-eye, Pale bellied White eye, Celebes White-eye",,Perching Birds / Passeriformes,White-eyes / Zosteropidae,Zosterops,Australasia,Sulawesi,https://dibird.com/species/palebellied-whiteeye/,-
0,palebilled-antpitta,NT - Near threatened,"Carriker's Antpitta, Pale billed Antpitta",,Perching Birds / Passeriformes,Antpittas / Grallariidae,Grallaria,South America,Peru,https://dibird.com/species/palebilled-antpitta/,-
0,palebilled-flowerpecker,LC - Least concern,"Small Flowerpecker, Pale billed Flowerpecker, Tickell's Flowerpecker","Dicaeum erythrorynchos, Certhia erythrorhynchos",Perching Birds / Passeriformes,Flowerpeckers / Dicaeidae,Dicaeum,Oriental Region,Himalayas to Sri Lanka and Myanmar,https://dibird.com/species/palebilled-flowerpecker/,-
0,palebilled-hornbill,LC - Least concern,"Pale Bitled Hornbill, Pale billed Hornbill","Buceros pallidirostris, Tockus pallidirostris",Hornbills and relatives / Bucerotiformes,Hornbills / Bucerotidae,Lophoceros,Africa,Angola and s DR Congo to Tanzania and Mozambique,https://dibird.com/species/palebilled-hornbill/,-
0,palebilled-parrotbill,LC - Least concern,"Black browed Parrotbill, Lesser Red-headed Parrotbill, Lesser Rufous-headed Parrotbill, Lesser Red-headed Suthora, Black-throated Parrotbill, Black-browed crowtit, Black-browed Parrotbill","Paradoxornis atrosuperciliaris, Suthora atrosuperciliaris",Perching Birds / Passeriformes,Parrotbills & Allies / Paradoxornithidae,Chleuasicus,Oriental Region,Himalayas to n Thailand,https://dibird.com/species/palebilled-parrotbill/,-
0,palebilled-scrubwren,LC - Least concern,"Pale billed Scrubwren, Pale-billed Scrub-Wren, Pale-billed Sericornis","Sericornis spilodera, Entomophila? spilodera",Perching Birds / Passeriformes,Australasian Warblers / Acanthizidae,Aethomyias,Australasia,New Guinea,https://dibird.com/species/palebilled-scrubwren/,-
0,palebilled-sicklebill,NT - Near threatened,"White-billed Sicklebill, Pale billed Sicklebill, White-billed Sicklebill Bird-of-Paradise, Lowland Sicklebill, White-billed Sicklebill Bird-of-Pa","Drepanormis bruijnii, Epimachus bruijnii",Perching Birds / Passeriformes,Birds-of-paradise / Paradisaeidae,Drepanornis,Australasia,New Guinea,https://dibird.com/species/palebilled-sicklebill/,-
0,palebilled-woodpecker,LC - Least concern,"Pale-bellied Woodpecker, Guatemalan Ivorybill, Pale billed Woodpecker, Flint-billed Woodpecker, Guatemalan Ivory-billed Woodpecker","Picus guatemalensis, Phloeoceastes guatemalensis","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Campephilus,Middle America,widespread,https://dibird.com/species/palebilled-woodpecker/,-
0,paleblue-monarch,LC - Least concern,"Small Monarch, Pacific Small Monarch, Pacific Monarch, Moluccan Monarch",Myiagra puella,Perching Birds / Passeriformes,Monarchs / Monarchidae,Hypothymis,Oriental Region,Sulawesi and nearby islands,https://dibird.com/species/paleblue-monarch/,-
0,palebreasted-illadopsis,LC - Least concern,"White-breasted Thrush-Babbler, Pale-breasted Illadposis, White-breasted Illadopsis, Pale-breasted Thrush-Babbler, White-breasted Akalat, Pale breasted Illadopsis, Pale-breasted Thrush Babbler","Trichastoma rufipennis, Trichastoma rufipenne",Perching Birds / Passeriformes,Ground Babblers / Pellorneidae,Illadopsis,Africa,"w, c",https://dibird.com/species/palebreasted-illadopsis/,-
0,palebreasted-spinetail,LC - Least concern,"Pale-breasted Synallaxis, Pale-breasted Spinetail [incl. pullata], White-throated Spinetail, Pale breasted Spinetail, Pale-breatsed Castlebuilder",,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Synallaxis,"South America, Middle America",Costa Rica to c Argentina,https://dibird.com/species/palebreasted-spinetail/,-
0,palebreasted-thrush,LC - Least concern,"Pale breasted Thrush, Pale-breasted Robin",,Perching Birds / Passeriformes,Thrushes / Turdidae,Turdus,South America,"n, sc",https://dibird.com/species/palebreasted-thrush/,-
0,palebrowed-tinamou,NT - Near threatened,"Pale-browned Tinam, Pale-browed Tinamo, Jelski's Tinamou, Pale browed Tinamou, Steele's Tinamou","Crypturellus rubripes, Crypturus transfasciatus",Tinamous / Tinamiformes,Tinamous / Tinamidae,Crypturellus,South America,w Ecuador and nw Peru,https://dibird.com/species/palebrowed-tinamou/,-
0,palebrowed-treehunter,LC - Least concern,"Pale-brown treehunter, Pale browed Treehunter","Cichlocolaptes leucophru, Anabates leucophrus, Cichlocolaptes leucophrys, Philydor leucophrys, Cichlocolaptes leucophyrs, Philydor leucophrus",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Cichlocolaptes,South America,se Brazil,https://dibird.com/species/palebrowed-treehunter/,-
0,palecapped-pigeon,VU - Vulnerable,"Purple Wood Pigeon, Purple Pigeon, Pale capped Pigeon, Purple Wood-Pigeon, Pale-capped Wood Pigeon",Columba (alsocomus) puniceus,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columba,Oriental Region,ne India through se Asia,https://dibird.com/species/palecapped-pigeon/,-
0,palechinned-blue-flycatcher,LC - Least concern,"Pale chinned Blue Flycatcher, Brooks' Niltava, Brooks's Blue-Flycatcher, Pale-chinned Blue-Flycatcher, Pale-chinned Niltava, Brook's Niltava, Pale-chinned Flycatcher, Brook's Flycatcher",Niltava poliogenys,Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Cyornis,Oriental Region,Himalayas to s Myanmar and ec India,https://dibird.com/species/palechinned-blue-flycatcher/,-
0,palecrested-woodpecker,LC - Least concern,"Pale-crested or Chestnut-colored Woodpecker, Pale crested Woodpecker, Chestnut-colored Woodpecker","Celeopicus lugubris, Celeus castaneus","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Celeus,South America,sc,https://dibird.com/species/palecrested-woodpecker/,-
0,palecrowned-cisticola,LC - Least concern,Pale-crowned Cisticola [incl. taciturnus],Cisticola cinnamomea,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Cisticola,Africa,"sc, s",https://dibird.com/species/palecrowned-cisticola/,-
0,paleedged-flycatcher,LC - Least concern,Pale edged Flycatcher,,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Myiarchus,South America,n Venezuela to Bolivia,https://dibird.com/species/paleedged-flycatcher/,-
0,paleeyed-blackbird,LC - Least concern,"Yellow-eyed Blackbird, Pale eyed Blackbird, Pale-eyed Marsh-Blackbird","Agelastictus xanthophthalmus, Agelaius xanthophthalmus, Ageliaus xanthophthalmus, Chrysomus xanthophthalmus",Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Agelasticus,South America,"Ecuador, Peru",https://dibird.com/species/paleeyed-blackbird/,-
0,paleeyed-pygmy-tyrant,LC - Least concern,"White-eyed Pygmy Tyrant, Pale eyed Pygmy Tyrant, White-eyed Pygmy-Flycatcher, Pale-eyed Pygmy-Tyrant, Pale-exe pygmy tyrant, White-eyed Pygmy-Tyrant","Lophotriccus pilaris, C [olopterus] pilaris",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Atalotriccus,"South America, Middle America",Panama and n SA,https://dibird.com/species/paleeyed-pygmy-tyrant/,-
0,paleeyed-thrush,LC - Least concern,"Pale eyed Thrush, Pale-eye thrush",Platycichla leucops,Perching Birds / Passeriformes,Thrushes / Turdidae,Turdus,South America,Venezuela and Colombia to Bolivia,https://dibird.com/species/paleeyed-thrush/,-
0,palefaced-bareeye,LC - Least concern,"Pale faced Bare eye, Pale-faced Antbird",Skutchia borbae,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Phlegopsis,South America,sc Amazonia,https://dibird.com/species/palefaced-bareeye/,-
0,palefaced-bulbul,NE - Not evaluated,"Flavescent Bulbul (leucops), Flavescent Bulbul (Pale-faced)",Oreoctistes leucops,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Pycnonotus,Oriental Region,Borneo,https://dibird.com/species/palefaced-bulbul/,-
0,palefooted-bush-warbler,LC - Least concern,"Pale-footed Stubtail, Pale footed Bush Warbler, Pale-footed Bush-Warbler","Cettia pallidipes, Phylloscopus pallidipes, Hemitesia pallidipes, Horeites pallidipes, Horornis pallidipes",Perching Birds / Passeriformes,Cettia Bush Warblers & Allies / Cettiidae,Urosphena,Oriental Region,widespread,https://dibird.com/species/palefooted-bush-warbler/,-
0,palefooted-swallow,NE - Not evaluated,"Pale footed Swallow, Cloud-forest Swallow","Notiochelidon flavipes, Pygochelidon flavipes",Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Orochelidon,South America,w Venezuela to c Bolivia,https://dibird.com/species/palefooted-swallow/,-
0,palefronted-nigrita,LC - Least concern,"Pale fronted Negrofinch, Pale-fronted Negro Finch, Pale-fronted Negrofinch, Pale-fronted Negro-Finch, Pale-fronted Blackfinch",,Perching Birds / Passeriformes,"Waxbills, Munias & Allies / Estrildidae",Nigrita,Africa,c,https://dibird.com/species/palefronted-nigrita/,-
0,paleheaded-brushfinch,EN - Endangered,"Pale-headed Brush Finch, Pale headed Brush Finch, Pale-headed Brush-Finch",Buarremon pallidiceps,Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Atlapetes,South America,Ecuador,https://dibird.com/species/paleheaded-brushfinch/,-
0,paleheaded-jacamar,LC - Least concern,Pale headed Jacamar,,"Woodpeckers, Toucans and relatives / Piciformes",Jacamars / Galbulidae,Brachygalba,South America,ne Colombia and nw Venezuela,https://dibird.com/species/paleheaded-jacamar/,-
0,paleheaded-munia,LC - Least concern,"Pallid Munia, Celebes Munia, Celebes Mannikin, Pale headed Munia, Pallid Mannikin, Pale Munia, Pallid Finch",Munia pallida,Perching Birds / Passeriformes,"Waxbills, Munias & Allies / Estrildidae",Lonchura,Australasia,Sulawesi and Lesser Sundas,https://dibird.com/species/paleheaded-munia/,-
0,paleheaded-rosella,LC - Least concern,"Mealy Rosella, Moreton Bay Parakeet, Blue Rosella, Moreton Bay Rosella, Mealy Parakeet, Blue-cheeked Parakeet, Pale headed Rosella, White-headed Rosella",Psittacus adscitus,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Platycercus,Australasia,"ne, e Australia",https://dibird.com/species/paleheaded-rosella/,-
0,paleheaded-woodpecker,LC - Least concern,"Pale headed Woodpecker, Bamboo Woodpecker",Picus (chrysonotus) grantia,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Gecinulus,Oriental Region,se Asia and e China,https://dibird.com/species/paleheaded-woodpecker/,-
0,palelegged-hornero,LC - Least concern,Pale-legged Hornero (Pale-legged),,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Furnarius,South America,"w, s Amazonia and e Brazil",https://dibird.com/species/palelegged-hornero/,-
0,palelegged-leaf-warbler,LC - Least concern,"Pale-legged/Sakhalin Leaf-Warbler, Pale-legged or Sakhalin Leaf-Warbler, Pale-legged Willow Warbler, Pale-legged Leaf-Warbler, Pale-legged/Sakhalin Leaf Warbler","Acanthopneuste tenellipes, Seicercus tenellipes",Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Eurasia,e Russia to ne China and North Korea,https://dibird.com/species/palelegged-leaf-warbler/,se Asia
0,palelegged-warbler,LC - Least concern,"Pale-legged Redstart, Yellow-green Warbler, Pale legged Warbler","Basileuterus signatus, Myiothlypis signatus",Perching Birds / Passeriformes,New World Warblers / Parulidae,Myiothlypis,South America,Peru to nw Argentina,https://dibird.com/species/palelegged-warbler/,-
0,palemandibled-aracari,LC - Least concern,"Red-rumped Aracari, Collared Aracari (Pale-mandibled), Pale-billed Araçari, Pale mandibled Aracari, Scarlet-rumped Aracari, Pale-mandibled Araçari, Red-backed Aracari",,"Woodpeckers, Toucans and relatives / Piciformes",Toucans / Ramphastidae,Pteroglossus,South America,w Ecuador,https://dibird.com/species/palemandibled-aracari/,-
0,palenaped-brushfinch,LC - Least concern,"Pale naped Brush Finch, Pale-naped Brush Finch, Pale-naped Brush-Finch",Tanagra pallidinucha,Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Atlapetes,South America,Venezuela to Peru,https://dibird.com/species/palenaped-brushfinch/,-
0,paleolive-greenbul,LC - Least concern,"Pale-olive Bulbul, Pale Olive Greenbull, Pale Olive Greenbul",Phyllostrephus [sic] fulviventris,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Phyllastrephus,Africa,s Congo and extreme w DR Congo; w Angola,https://dibird.com/species/paleolive-greenbul/,-
0,palerumped-swift,LC - Least concern,Pale rumped Swift,,Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Chaetura,South America,w Amazonia,https://dibird.com/species/palerumped-swift/,-
0,paleshouldered-cicadabird,LC - Least concern,"Sumba Cicadabird, Sumba Cuckoo-shrike, Sumba Graybird, Black-barred Cicadabird, Sumba Cuckooshrike, Black-barred Cuckooshrike, Black Barred Cuckoo-shrike","Edoliosoma dohertyi, Coracina dohertyi",Perching Birds / Passeriformes,Cuckooshrikes / Campephagidae,Edolisoma,Australasia,Lesser Sundas,https://dibird.com/species/paleshouldered-cicadabird/,-
0,palestine-sunbird,LC - Least concern,"Nouthern Orange-tufted Sunbird, Northern Orange-tufted Sunbird, Orange-tufted Sunbird","Cinnyris oseus, Nectarina osea, Nectarinia osea",Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Cinnyris,Africa,"nc, also s, w Arabian Pen.",https://dibird.com/species/palestine-sunbird/,-
0,paletailed-barbthroat,LC - Least concern,Sooty Barbthroat,"Trochilus leucurus, Threnetes niger",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Threnetes,South America,"Amazonia, Guyana and Surinam",https://dibird.com/species/paletailed-barbthroat/,-
0,paletailed-canastero,NT - Near threatened,"Creamy-breasted Canastero (Pale-tailed), White-tailed Canastero","Thripophaga usheri, Asthenes d'orbignyi huancavelicae",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Asthenes,South America,sc Peru,https://dibird.com/species/paletailed-canastero/,-
0,palethroated-wrenbabbler,NT - Near threatened,"Pale-throated Wren-babbler, Pale-throated Wren Babbler, Light-throated Wren-babbler",Spelaeornis longicaudatus kinneari,Perching Birds / Passeriformes,"Babblers, Scimitar Babblers / Timaliidae",Spelaeornis,Oriental Region,n Vietnam,https://dibird.com/species/palethroated-wrenbabbler/,-
0,paletipped-inezia,LC - Least concern,,Capsiempis caudata,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Inezia,South America,Colombia to ne Brazil,https://dibird.com/species/paletipped-inezia/,-
0,palevented-bushhen,LC - Least concern,"Moluccan Rufous-tailed Moorhen, Rufous-tailed Bushhen, Eastern Bush-Hen, Rufous-tailed Waterhen, Rufous-tailed Bush-hen, Pale-vented Bush-Hen, Rufous tailed Waterhen, Rufous-vented Rail, Rufous-tailed Bush Hen, Rufous-vented Bush-Hen","Amaurornis ruficrissus, Amaurornis moluccanus, Porzana moluccana","Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Amaurornis,Australasia,Lesser Sundas to Australia,https://dibird.com/species/palevented-bushhen/,-
0,palevented-pigeon,LC - Least concern,"Rufous Pigeon, Pale vented Pigeon, Cayenne Pigeon",Columba cayennensis,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Patagioenas,"South America, Middle America",s Mexico to n Argentina,https://dibird.com/species/palevented-pigeon/,-
0,palevented-thrush,LC - Least concern,"Pale vented Thrush, Pale-vented Robin",,Perching Birds / Passeriformes,Thrushes / Turdidae,Turdus,"South America, Middle America",Costa Rica to Ecuador,https://dibird.com/species/palevented-thrush/,-
0,palewinged-starling,LC - Least concern,"Pale winged Starling, Angola Pale-winged Starling, Palewinged Starling, Red-winged Starling","Onychognathus caffra, Sturnus nabouroup",Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Onychognathus,Africa,sw Angola to s and c South Africa,https://dibird.com/species/palewinged-starling/,-
0,palewinged-trumpeter,NT - Near threatened,"Pale winged Trumpeter, White-winged Trumpeter",,"Cranes, Rails and relatives / Gruiformes",Trumpeters / Psophiidae,Psophia,South America,w Amazonia,https://dibird.com/species/palewinged-trumpeter/,-
0,paleyellow-robin,LC - Least concern,"Southern Pale-yellow Robin, Pale Yellow Robin",Eopsaltria capito,Perching Birds / Passeriformes,Australasian Robins / Petroicidae,Tregellasia,Australasia,e Australia,https://dibird.com/species/paleyellow-robin/,-
0,palila,CR - Critically endangered,honeycreeper,Psittirostra bailleui,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Loxioides,Pacific ocean,Hawaiian Is.,https://dibird.com/species/palila/,-
0,pallass-fish-eagle,EN - Endangered,"Pallas' fishing eagle, Pallas' Fishing-Eagle, Pallas's Fish-eagle, Pallas' fish eagle, Ring-tailed Fishing-eagle, Pallas's fishing eagle, Band-tailed Fish-eagle, Band-tailed Sea-Eagle, Pallas' Fish-Eagle, Pallas' Sea Eagle, Pallas' Sea-Eagle, Pallas's Sea Eagle, Long-tailed Eagle, Pallas's Sea-Eagle",Aquila leucorypha,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Haliaeetus,Eurasia,"c, also n India",https://dibird.com/species/pallass-fish-eagle/,-
0,pallass-grasshopper-warbler,LC - Least concern,"Siberian Grasshopper-Warbler, Gray-naped Grasshopper Warbler, Gray-naped Warbler, Arctic Grasshopper Warbler, Pallas's Grasshopper-Warbler, Rusty-rumped Warbler, Pallas' Grasshopper Warbler, Gray-naped Grasshopper-Warbler, Asiatic Grasshopper-Warbler, Grey-naped Warbler, Grey-naped Grasshopper-Warbler, Pallas' Grasshopper-Warbler, Pallas's Grashopper Warbler, Grey-naped Grasshopper Warbler","Locustella certhiola, Motacilla certhiola",Perching Birds / Passeriformes,Grassbirds & Allies / Locustellidae,Helopsaltes,Eurasia,e,https://dibird.com/species/pallass-grasshopper-warbler/,OR
0,pallass-gull,LC - Least concern,"Fish Gull, Great Black-headed Gull","Larus ichthyaetus, Larus ichtyaetus",Shorebirds / Charadriiformes,"Gulls, Terns, Skimmers / Laridae",Ichthyaetus,Eurasia,sw Russia to Mongolia and n China,https://dibird.com/species/pallass-gull/,"Middle East, India"
0,pallass-leaf-warbler,LC - Least concern,"Pallas's Warbler, Siberian Lemon-rumped Warbler, Pallas' Leaf Warbler, Yellow-rumped willow warbler, Pallas's Leaf-Warbler, Asian leaf warbler, Pallas' Warbler, Yellow-rumped Leaf-warbler, Lemon-rumped Warbler","Abrornis proregulus, Reguloides proregulus, Motacilla proregulus",Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Eurasia,s Russia and n Mongolia to e Russia and ne China,https://dibird.com/species/pallass-leaf-warbler/,"se China, n se Asia (almost exclusively se China)"
0,pallass-reed-bunting,LC - Least concern,"Pallas's Bunting [pallasi, polaris or lydiae], Pallas' Reed Bunting, Pallas's Bunting, Pallas's Bunting (excl. ssp. minor), Pallas' Bunting","Schoeniclus pallasi, Cynchramus pallasi",Perching Birds / Passeriformes,Buntings / Emberizidae,Emberiza,Eurasia,e,https://dibird.com/species/pallass-reed-bunting/,-
0,pallass-rosefinch,LC - Least concern,"Pallas' rosefinch, Siberian Rosefinch, Pallas's Rosy Finch",Fringilla rosea,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Carpodacus,Eurasia,e,https://dibird.com/species/pallass-rosefinch/,-
0,pallass-sandgrouse,LC - Least concern,"Pallas' Sandgrouse, Pallas‘ sandgrouse",Tetrao paradoxa,Sandgrouses / Pterocliformes,Sandgrouse / Pteroclidae,Syrrhaptes,Eurasia,"w Kazakhstan to ne, ec China",https://dibird.com/species/pallass-sandgrouse/,-
0,pallid-cuckoo,LC - Least concern,"Weather Bird, Grasshopper Hawk, Brain-fever Bird, Unadorned Cuckoo, Semitone Bird, Storm Bird, Rain Bird, Scale Bird, Wet Bird, Mosquito Hawk","Heteroscenes pallidus, Cuculus pallidus, Columba pallida",Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Cacomantis,Australasia,Australia,https://dibird.com/species/pallid-cuckoo/,-
0,pallid-dove,LC - Least concern,,Leptoptila [sic] pallida,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Leptotila,South America,Colombia and Ecuador,https://dibird.com/species/pallid-dove/,-
0,pallid-harrier,NT - Near threatened,Pale Harrier,Falco macrourus,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Circus,Eurasia,e Europe to c Asia,https://dibird.com/species/pallid-harrier/,"AF, OR"
0,pallid-honeyguide,LC - Least concern,"Narok Honeyguide, Eastern Least Honeyguide, Least Honeyguide, Jackson's Honeyguide, Kilimanjaro Honeyguide","Indicator narokensis, Melignothes exilis meliphilus","Woodpeckers, Toucans and relatives / Piciformes",Honeyguides / Indicatoridae,Indicator,Africa,"e, sc, se",https://dibird.com/species/pallid-honeyguide/,-
0,pallid-scops-owl,LC - Least concern,"Bruce's Scops-Owl, Striated Scops-Owl, Oriental Scops Owl, Oriental Scops-Owl, Desert Screech Owl, Pallid Scops-Owl, Bruce's Scops Owl, Striated Scops Owl",Ephialtes brucei,Owls / Strigiformes,Owls / Strigidae,Otus,Eurasia,"sw, c",https://dibird.com/species/pallid-scops-owl/,nw India
0,pallid-spinetail,LC - Least concern,,"Certhiaxis pallida, Synallaxis pallidus",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Cranioleuca,South America,se Brazil,https://dibird.com/species/pallid-spinetail/,-
0,pallid-swift,LC - Least concern,"Pale Brown Swift, Nyanza Swift, Mouse-coloured Swift, Mouse-colored Swift","Cypselus pallidus, Apus murinus",Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Apus,"Africa, Eurasia","s Europe, Arabian Pen. and n AF",https://dibird.com/species/pallid-swift/,"c, w AF"
0,palm-cockatoo,LC - Least concern,"Goliath Cockatoo, Goliath Aratoo, Great Black Cockatoo, Great Palm Cockatoo, Black Macaw",Psittacus aterrimus,Parrots / Psittaciformes,Cockatoos / Cacatuidae,Probosciger,Australasia,New Guinea and n Australia,https://dibird.com/species/palm-cockatoo/,-
0,palm-lorikeet,NE - Not evaluated,Green Palm Lorikeet,"Charmosyna palmarum, Glossopsitta palmarum, Psittacus palmarum",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Vini,Australasia,Vanuatu,https://dibird.com/species/palm-lorikeet/,-
0,palm-tanager,LC - Least concern,Common Palm Tanager,"Tanagra palmarum, Tangara palmarum, Thaupis palmarum",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Thraupis,"South America, Middle America",Nicaragua to Paraguay and s Brazil and ne Argentina,https://dibird.com/species/palm-tanager/,-
0,palm-warbler,LC - Least concern,"Yellow red-poll Warbler, Yellow Palm Warbler, Red-poll Warbler, Yellow Redpoll Warbler","Motacilla palmarum, Dendroica palmarum",Perching Birds / Passeriformes,New World Warblers / Parulidae,Setophaga,North America,n,https://dibird.com/species/palm-warbler/,s USA and MA
0,palmchat,LC - Least concern,Palm chat,"Dulus dominica, Tanagra dominica, Dulus domincus",Perching Birds / Passeriformes,Palmchat / Dulidae,Dulus,North America,Hispaniola,https://dibird.com/species/palmchat/,-
0,palmnut-vulture,LC - Least concern,"Palm nut Vulture, Palmnut Vulture, Vulturine Fish-eagle, Vulturine Fish Eagle",Falco angolensis,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Gypohierax,Africa,"Senegal and Gambia to South Sudan and e Kenya, s to Angola and ne South Africa",https://dibird.com/species/palmnut-vulture/,-
0,pampa-finch,LC - Least concern,"Red-billed Pampafinch, Olive Pampa-Finch, Great Pampafinch, Great Pampa-Finch, Red-billed Pampa-Finch, Great Pampa Finch",Emberiza platensis,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Embernagra,South America,"se, sc",https://dibird.com/species/pampa-finch/,-
0,pampas-meadowlark,VU - Vulnerable,"Lesser Red-breasted Meadowlark, Pampas or Long-tailed Meadowlark","Trupialis defilippii, Pezites defillippi, Sturnella defilippii",Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Leistes,South America,ec Argentina,https://dibird.com/species/pampas-meadowlark/,-
0,pampas-pipit,LC - Least concern,"Chaco Pipit, Campo Pipit","Anthus vhacoensis, Anthus chii chacoensis",Perching Birds / Passeriformes,"Wagtails, Pipits / Motacillidae",Anthus,South America,Paraguay to ec Argentina,https://dibird.com/species/pampas-pipit/,-
0,panamanian-flycatcher,LC - Least concern,Panama Flycatcher,,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Myiarchus,"South America, Middle America",sw Costa Rica through Colombia,https://dibird.com/species/panamanian-flycatcher/,-
0,panamanian-tyrannulet,LC - Least concern,"Yellow green Tyrannulet, Yellow-green Pygmy-Flycatcher, Yellow-green Tyrannulet",Leptopogon flavovirens,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Phylloscartes,Middle America,Panama,https://dibird.com/species/panamanian-tyrannulet/,-
0,panay-striped-babbler,NT - Near threatened,Panay Striped-Babbler,"Stachyris latistriata, Zosterornis latistriata",Perching Birds / Passeriformes,White-eyes / Zosteropidae,Zosterornis,Oriental Region,Philippines,https://dibird.com/species/panay-striped-babbler/,-
0,panders-ground-jay,LC - Least concern,"Saxaul Jay, Gray Ground Jay, Turkestan Ground-Jay, Pander's Ground-Jay, Gray Ground-Jay, Grey Ground-Jay, Turkestan Ground Jay, Grey Ground Jay",,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Podoces,Eurasia,sc Asia,https://dibird.com/species/panders-ground-jay/,-
