,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,whitebellied-cuckooshrike,LC - Least concern,"White-bellied Cuckoo-shrike, White-bellied Cuckoo-shrike (White-bellied)",Corvus papuensis,Perching Birds / Passeriformes,Cuckooshrikes / Campephagidae,Coracina,Australasia,widespread,https://dibird.com/species/whitebellied-cuckooshrike/,-
0,whitebellied-dacnis,LC - Least concern,White bellied Dacnis,"Pipraeidea albiventris, Dacnis flaviventris",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Dacnis,South America,"w, c Amazonia",https://dibird.com/species/whitebellied-dacnis/,-
0,whitebellied-drongo,LC - Least concern,"Indian White-bellied Drongo, White bellied Drongo",Lanius caerulescens,Perching Birds / Passeriformes,Drongos / Dicruridae,Dicrurus,Oriental Region,India and Sri Lanka,https://dibird.com/species/whitebellied-drongo/,-
0,whitebellied-emerald,LC - Least concern,"White bellied Emerald, White-bellied hummingbird","Agyrtria candida, Phaethornis candida, Amazilia candida, Trochilus candidus",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Chlorestes,Middle America,e Mexico to Nicaragua,https://dibird.com/species/whitebellied-emerald/,-
0,whitebellied-erpornis,LC - Least concern,"Sulawesi Malia, White-bellied Tree Babbler, Celebes Malia, Erpornis, Malia Babbler, White bellied Yuhina, White-bellied Yuhina","Erp [ornis]. zantholeuca, Yuhina xantholeuca, Stachyris zantholeuca, Yuhina zantholeuca",Perching Birds / Passeriformes,"Vireos, Greenlets, Shrike-babblers / Vireonidae",Erpornis,Oriental Region,Himalayas to Borneo,https://dibird.com/species/whitebellied-erpornis/,-
0,whitebellied-fantail,LC - Least concern,White bellied Fantail,,Perching Birds / Passeriformes,Fantails / Rhipiduridae,Rhipidura,Oriental Region,Java,https://dibird.com/species/whitebellied-fantail/,-
0,whitebellied-goawaybird,LC - Least concern,"White-bellied Go-bird, White-bellied Lourie, White bellied Go away bird, White-bellied Turaco, White-bellied Goaway-Bird, White-bellied Go-away Bird","Chizaerhis leucogaster, Corythaixoides leucogaster, Criniferoides leucogaste, Criniferoides leucogaster",Turacos / Musophagiformes,Turacos / Musophagidae,Crinifer,Africa,"South Sudan, Ethiopia and Somalia to n Tanzania",https://dibird.com/species/whitebellied-goawaybird/,-
0,whitebellied-goshawk,NT - Near threatened,"White-bellied Sparrowhawk, New Caledonian Sparrowhawk, White bellied Goshawk, White-bellied Hawk, New Caledonia Goshawk, Blue Goshawk, New Caledonian Goshawk, New-Caledonia Sparrow Hawk, New Caledonia Sparrowhawk, New Caledonia Sparrow Hawk",,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Accipiter,Australasia,New Caledonia,https://dibird.com/species/whitebellied-goshawk/,-
0,whitebellied-green-pigeon,LC - Least concern,"White-bellied Pigeon, White bellied green pigeon, Siebold's Green Pigeon, Green Wedge-tailed Pigeon, White-bellied Wedge-tailed Pigeon, White-bellied Wedge-tailed Green Pigeon, Japanese Green-Pigeon, Japanese Wedge-tailed Pigeon, White-bellied Wedge-tailed Green Pi, Japanese Green Pigeon","Sphenurus sieboldii, Columba sieboldii",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Treron,"Eurasia, Oriental Region",Japan to se Asia,https://dibird.com/species/whitebellied-green-pigeon/,-
0,whitebellied-heron,CR - Critically endangered,"Imperial Heron, Great White-bellied Heron, White bellied Heron",Ardea imperialis,Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Ardea,Oriental Region,e Himalayas,https://dibird.com/species/whitebellied-heron/,-
0,whitebellied-honeyeater,LC - Least concern,"Vanuatu Honeyeater, Vanuatu Mountain Honeyeater, New Hebrides Honeyeater","Phylidonyris notabilis, Glyciphila notabilis, Gliciphila notabilis",Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Glycifohia,Australasia,Vanuatu,https://dibird.com/species/whitebellied-honeyeater/,-
0,whitebellied-hummingbird,LC - Least concern,White bellied Hummingbird,"Leucippus chionogaster, Amazilia chionogaster, Trochilus chionogaster",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Elliotomyia,South America,n Peru to nw Argentina,https://dibird.com/species/whitebellied-hummingbird/,-
0,whitebellied-imperial-pigeon,LC - Least concern,"Celebes Imperial Pigeon, Green-and-white Imperial-Pigeon, Celebes Imperial-Pigeon, Green & White Zone-tailed Pigeon, Forster's Imperial Pigeon, Green-and-white Zone-tailed Imperia, White-bellied Imperial-Pigeon, Green-and-white Zone-tailed Pigeon, White bellied Imperial Pigeon, Green and White Zone-tailed Pigeon, Emerald Imperial-Pigeon","Hemiphaga forsteni, Ducula forsteri",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ducula,Australasia,Sulawesi,https://dibird.com/species/whitebellied-imperial-pigeon/,-
0,whitebellied-kingfisher,LC - Least concern,"Sao Tome Kingfisher, White bellied Kingfisher","Alcedo leucogaster, Halcyon leucogaster",Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Corythornis,Africa,"c, w",https://dibird.com/species/whitebellied-kingfisher/,-
0,whitebellied-minivet,LC - Least concern,White-bellied Minivet (White-bellied),M [uscicapa] erythropygia,Perching Birds / Passeriformes,Cuckooshrikes / Campephagidae,Pericrocotus,Oriental Region,India,https://dibird.com/species/whitebellied-minivet/,-
0,whitebellied-mountaingem,LC - Least concern,"White-bellied Mountain Gem, White-bellied Mountain-gem, White bellied Mountain gem",Oreopyra hemileuca,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Lampornis,Middle America,Costa Rica and Panama,https://dibird.com/species/whitebellied-mountaingem/,-
0,whitebellied-munia,LC - Least concern,"White-bellied Mannikin, White-breasted Munia, White bellied Munia, White-headed Munia, White-breasted Mannikin","Amadina leucogastra, Lonchura leucogaster",Perching Birds / Passeriformes,"Waxbills, Munias & Allies / Estrildidae",Lonchura,Oriental Region,Malay Pen. to Philippines,https://dibird.com/species/whitebellied-munia/,-
0,whitebellied-nothura,LC - Least concern,"White-bellied Tina, White-bellied Noth, White bellied Nothura, Yellow-legged Noth",Tinamus boraquira,Tinamous / Tinamiformes,Tinamous / Tinamidae,Nothura,South America,e Brazil to e Bolivia and ne Paraguay,https://dibird.com/species/whitebellied-nothura/,-
0,whitebellied-piculet,VU - Vulnerable,"White-ballied Piculet, White bellied Piculet, White-breasted Piculet",,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Picumnus,South America,"n, ne",https://dibird.com/species/whitebellied-piculet/,-
0,whitebellied-pitohui,NT - Near threatened,"Mottled Pitohui, White-belled Pitohui, White-bellied Shrike-thrush, Mottle-breasted Pitohui, White bellied Pitohui","Pitohui incertus, Colluricincla incerta",Perching Birds / Passeriformes,Whistlers & Allies / Pachycephalidae,Pseudorectes,Australasia,s New Guinea,https://dibird.com/species/whitebellied-pitohui/,-
0,whitebellied-pygmy-tyrant,LC - Least concern,"White-breasted Pygmy Tyrant, White-bellied Pygmy-Tyrant, White-breasted Pygmy-Tyrant, White bellied Pygmy Tyrant",Orchilus albiventris,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Myiornis,South America,"se Ecuador, ec Peru and n Bolivia",https://dibird.com/species/whitebellied-pygmy-tyrant/,-
0,whitebellied-redstart,LC - Least concern,"Hodgson's Shortwing, White-bellied shortwing, Chinese shortwing","Hodgsonius phaenicuroide, Hodgsonius phoenicuroides, Hodgsonius phaenicuroides, Luscinia phoenicuroides, Bradypterus phaenicuroides",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Luscinia,Oriental Region,Himalayas to c China,https://dibird.com/species/whitebellied-redstart/,-
0,whitebellied-robinchat,LC - Least concern,"African Flycatcher-chat, White-bellied Robinchat, White-bellied Robin, White bellied Robin Chat, White-bellied Akalat, White-bellied Robin Chat","Cossypha roberti, Callene roberti",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Cossyphicula,Africa,c,https://dibird.com/species/whitebellied-robinchat/,-
0,whitebellied-sea-eagle,LC - Least concern,"White-bellied Fish-Eagle, White-bellied fish eagle, White-bellied Sea-eagle, White bellied Fish Eagle, White-breasted Fish-Eagle, White-breasted Sea-eagle",Falco leucogaster,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Haliaeetus,"Australasia, Oriental Region",India to Tasmania,https://dibird.com/species/whitebellied-sea-eagle/,-
0,whitebellied-seedeater,LC - Least concern,"White bellied Seedeater, Grey-backed Seedeater, Gray-backed Seedeater",Coccothraustes leucoptera,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Sporophila,South America,"c, e, sc",https://dibird.com/species/whitebellied-seedeater/,-
0,whitebellied-seedsnipe,LC - Least concern,"White bellied Seedsnipe, White-bellied seed snipe, White-bellied Seed-Snipe",Tetrao malouinus,Shorebirds / Charadriiformes,Seedsnipes / Thinocoridae,Attagis,South America,s Chile and s Argentina,https://dibird.com/species/whitebellied-seedsnipe/,-
0,whitebellied-spinetail,LC - Least concern,White bellied Spinetail,Synallaxis propinqua,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Mazaria,South America,w Amazon and tributaries,https://dibird.com/species/whitebellied-spinetail/,-
0,whitebellied-storm-petrel,LC - Least concern,"Whitebellied Storm Petrel, Whitebellied Stormpetrel, Vieillot's Storm-Petrel, White-bellied Storm-Petrel, White-bellied Stormpetrel, White-bellied Petrel","Procellaria grallaria, Fregetta leucogaster",Albatrosses and Petrels / Procellariiformes,Austral Storm Petrels / Oceanitidae,Fregetta,Southern ocean,widespread,https://dibird.com/species/whitebellied-storm-petrel/,-
0,whitebellied-sunbird,LC - Least concern,"White breasted Sunbird, Whitebellied Sunbird, Southern White-bellied Sunbird, White-breasted Sunbird","Nectarinia leucogaster, Nectarinia talatala",Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Cinnyris,Africa,"s Tanzania to s Angola, n Botswana, n, e South Africa and Mozambique",https://dibird.com/species/whitebellied-sunbird/,-
0,whitebellied-thicket-fantail,LC - Least concern,"White-bellied Thicket-Fantail, Black-throated Thicket-Fantail, White-breasted Thicket-Fantail, Karimui Thicket-Fantail, White bellied Thicket Fantail, White-breasted Fantail, White-breasted Thicket Fantail",,Perching Birds / Passeriformes,Fantails / Rhipiduridae,Rhipidura,Australasia,New Guinea,https://dibird.com/species/whitebellied-thicket-fantail/,-
0,whitebellied-tit,LC - Least concern,"Taveta White-breasted Tit, White-breasted Tit, White-bellied Black Tit, White bellied Tit",Parus albiventris,Perching Birds / Passeriformes,"Tits, Chickadees / Paridae",Melaniparus,Africa,"se Nigeria and Cameroon; s South Sudan, e Uganda, Kenya and Tanzania",https://dibird.com/species/whitebellied-tit/,-
0,whitebellied-todytyrant,LC - Least concern,"White-bellied Tody-Tyr, White-bellied Tody Tyrant",Euscarthmus griseipectus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Hemitriccus,South America,s Amazonia and e Brazil,https://dibird.com/species/whitebellied-todytyrant/,-
0,whitebellied-treepie,LC - Least concern,"Southern Treepie, White bellied Treepie, White-billed Treepie, Southern Tree Pie",Crypsirina leucogastra,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Dendrocitta,Oriental Region,sw India,https://dibird.com/species/whitebellied-treepie/,-
0,whitebellied-tyrannulet,NE - Not evaluated,White bellied Tyrannulet,Serpophaga griseiceps,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Serpophaga,South America,nc Bolivia and sw Brazil to c Argentina and Uruguay,https://dibird.com/species/whitebellied-tyrannulet/,-
0,whitebellied-whipbird,NE - Not evaluated,"Mallee Whipbird, Western Whipbird (White-bellied)",Psophodes nigrogularis leucogaster,Perching Birds / Passeriformes,Whipbirds / Psophodidae,Psophodes,Australasia,sc Australia,https://dibird.com/species/whitebellied-whipbird/,-
0,whitebellied-whistler,LC - Least concern,White bellied Whistler,,Perching Birds / Passeriformes,Whistlers & Allies / Pachycephalidae,Pachycephala,Australasia,se New Guinea,https://dibird.com/species/whitebellied-whistler/,-
0,whitebellied-woodpecker,LC - Least concern,"Indian Great Black Woodpecker, White-bellied Black Woodpecker, Tristram's Woodpecker, Great Black Woodpecker",Picus javensis,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Dryocopus,Oriental Region,widespread,https://dibird.com/species/whitebellied-woodpecker/,-
0,whitebellied-woodstar,LC - Least concern,White bellied Woodstar,"Acestrura mulsanti, Chaetocercus mulsanti, Ornismya mulsant, Acestrura mulsant",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Chaetocercus,South America,Colombia to c Bolivia,https://dibird.com/species/whitebellied-woodstar/,-
0,whitebellied-wren,LC - Least concern,White bellied Wren,Troglodytes leucogastra,Perching Birds / Passeriformes,Wrens / Troglodytidae,Uropsila,Middle America,c Mexico to Honduras,https://dibird.com/species/whitebellied-wren/,-
0,whitebibbed-antbird,LC - Least concern,White bibbed Antbird,"Myrmeciza loricata, Myiothera loricata",Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Myrmoderus,South America,"e, se Brazil",https://dibird.com/species/whitebibbed-antbird/,-
0,whitebibbed-babbler,LC - Least concern,"White-collared Babbler, White-collared Tree-Babbler, White bibbed Babbler, White-collared Tree Babbler, Ehite-collared tree babbler",Pitta thoracica,Perching Birds / Passeriformes,"Babblers, Scimitar Babblers / Timaliidae",Stachyris,Oriental Region,Java,https://dibird.com/species/whitebibbed-babbler/,-
0,whitebibbed-fruit-dove,LC - Least concern,"White-breasted Fruit Dove, High-Mountain Fruit-Dove, White-breasted Fruit-Dove, White-bibbed Fruit-Dove, Moon Fruit-Dove, White bibbed Fruit Dove",Columba rivoli,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ptilinopus,Australasia,Moluccas to Bismarck Arch.,https://dibird.com/species/whitebibbed-fruit-dove/,-
0,whitebibbed-manakin,LC - Least concern,"White-tufted, White bibbed Manakin, White-ruffed Manakin",Pipra leucorrhoa,Perching Birds / Passeriformes,Manakins / Pipridae,Corapipo,South America,n Colombia and nw Venezuela,https://dibird.com/species/whitebibbed-manakin/,-
0,whitebibbed-swallow,LC - Least concern,"White-gorgetted Swallow, White throated Blue Swallow, White-chinned Swallow, Little Blue Swallow, White-throated Blue Swallow, West African Swallow",,Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Hirundo,Africa,"Sierra Leone to w Uganda, s DRCongo and n Angola",https://dibird.com/species/whitebibbed-swallow/,-
0,whitebilled-buffalo-weaver,LC - Least concern,"Buffalo Weaver, Common Buffalo-Weaver, Buffalo-Weaver, White billed Buffalo Weaver, White-billed Buffalo-Weaver, Black Buffalo-Weaver","Bubalornis senegalensis, Coccothraustes albirostris",Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Bubalornis,Africa,"Mauritania and Senegal to Sudan, Eritrea, Ethiopia and w Kenya",https://dibird.com/species/whitebilled-buffalo-weaver/,-
0,whitebilled-crow,LC - Least concern,"Solomons Crow, White billed Crow, Solomon Islands Crow, Guadalcanal Crow, Solomon Crow",Macrocorax woodfordi,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Corvus,Australasia,Solomon Is.,https://dibird.com/species/whitebilled-crow/,-
0,whitebilled-starling,LC - Least concern,"White-billed red-winged starling, White-bellied Starling, White billed Starling, White-billed Chestnut-winged Starling, White-billed Chestnut-wing",Ptilonorhynchus (kitta) albirostris,Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Onychognathus,Africa,Ethiopia and Eritrea,https://dibird.com/species/whitebilled-starling/,-
0,whitebooted-rackettail,LC - Least concern,"Booted Racket-tail, Booted Rackettail, Booted Racket tail, Racket-tailed Puffleg, Booted racquet-tail, White-booted, Rufous-booted or Peruvian Racket-tail","Ocreatus underwoodi, Ornismya underwoodii",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Ocreatus,South America,n Venezuela to w Ecuador,https://dibird.com/species/whitebooted-rackettail/,-
0,whitebreasted-antbird,NT - Near threatened,"White breasted Antbird, White-breasted Antcatcher",Anoplops hoffmannsi,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Rhegmatorhina,South America,sc Amazonia,https://dibird.com/species/whitebreasted-antbird/,-
0,whitebreasted-babbler,NT - Near threatened,"White breasted Babbler, White-breasted Tree Babbler, White-breasted Tree Babler, Javan Babbler, White-breasted Tree-Babbler",Myiothera grammiceps,Perching Birds / Passeriformes,"Babblers, Scimitar Babblers / Timaliidae",Stachyris,Oriental Region,Java,https://dibird.com/species/whitebreasted-babbler/,-
0,whitebreasted-cormorant,NE - Not evaluated,"African Great Cormorant, Whitebreasted Cormorant, Great Cormorant (White-breasted), Red Sea White-breasted Cormorant",Halieus lucidus,Gannets and relatives / Suliformes,"Cormorants, Shags / Phalacrocoracidae",Phalacrocorax,Africa,widespread s of Sahara,https://dibird.com/species/whitebreasted-cormorant/,-
0,whitebreasted-cuckooshrike,LC - Least concern,"White breasted Cuckooshrike, Whitebreasted Cuckooshrike, Black-chested Cuckooshrike, Grey-throated Cuckooshrike, White-breasted Cockooshrike, Gray-throated Cuckooshrike, White-breasted Cuckoo Shrike, White-breasted Cuckoo-shrike","Graucalus pectoralis, Coracina pectoralis",Perching Birds / Passeriformes,Cuckooshrikes / Campephagidae,Ceblepyris,Africa,widespread,https://dibird.com/species/whitebreasted-cuckooshrike/,-
0,whitebreasted-ground-dove,LC - Least concern,"White-breasted Ground-Pigeon, White-breasted Ground Pigeon, White-bibbed Ground Dove, White-breasted Ground-Dove, Purple Ground Dove, White-bibbed Ground-Dove, White-throated Ground Dove, White bibbed Ground Dove","Alopecoenas jobiensis, Phlegoenas [sic] jobiensis, Gallicolumba jobiensis",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Pampusana,Australasia,"New Guinea, Bismarck Arch. and Solomon Is.",https://dibird.com/species/whitebreasted-ground-dove/,-
0,whitebreasted-guineafowl,VU - Vulnerable,"White breasted Guineafowl, Turkey-like Guineafowl",,Сhickens and relatives / Galliformes,Guineafowl / Numididae,Agelastes,Africa,Sierra Leone to Ghana,https://dibird.com/species/whitebreasted-guineafowl/,-
0,whitebreasted-hawk,NE - Not evaluated,"White breasted Hawk, Sharp-shinned Hawk (White-breasted)",Nisus (accipiter) chionogaster,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Accipiter,Middle America,s Mexico to Nicaragua,https://dibird.com/species/whitebreasted-hawk/,-
0,whitebreasted-mesite,VU - Vulnerable,"Roatelo, Varied Mesite, White breasted Mesite, White-breasted Roatelo, White-breasted Mesito","Mesoenas variegatta, Mesites variegata, Mesitornis variegata, Mesoenas variegata",Mesites / Mesitornithiformes,Mesites / Mesitornithidae,Mesitornis,Africa,Madagascar,https://dibird.com/species/whitebreasted-mesite/,-
0,whitebreasted-nigrita,LC - Least concern,"White-breasted Negrofinch, Negrofinch, White-breasted Negro Finch, White breasted Negrofinch, White-breasted Negro-Finch, White-breasted Blackfinch",Nigrita fusconota,Perching Birds / Passeriformes,"Waxbills, Munias & Allies / Estrildidae",Nigrita,Africa,"w, c",https://dibird.com/species/whitebreasted-nigrita/,-
0,whitebreasted-nuthatch,LC - Least concern,"Inyo Nuthatch, Rocky Mountain Nuthatch, Slender-billed Nuthatch, San Pedro Nuthatch, Western Nuthatch, Florida Nuthatch, San Lucas Nuthatch, Tree Mouse, Devil Downhead",,Perching Birds / Passeriformes,Nuthatches / Sittidae,Sitta,North America,"widespread, also n Mexico",https://dibird.com/species/whitebreasted-nuthatch/,-
0,whitebreasted-parakeet,VU - Vulnerable,"White-breasted Conure, White-necked Parakeet, White-necked Conure, White necked Parakeet",,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Pyrrhura,South America,se Ecuador,https://dibird.com/species/whitebreasted-parakeet/,-
0,whitebreasted-parrotbill,LC - Least concern,"Greater red-headed parrotbill, Rufous-headed Parrotbill, Greater Rufous-headed parrotbill, Red-headed crowtit, Rufous-headed Parrotbill (White-breasted)",Paradoxornis ruficeps,Perching Birds / Passeriformes,Parrotbills & Allies / Paradoxornithidae,Psittiparus,Oriental Region,"ne India, Bhutan and adjacent s China",https://dibird.com/species/whitebreasted-parrotbill/,-
0,whitebreasted-robin,LC - Least concern,"Australian White-breasted Robin, White breasted Robin","Muscicapa georgiana, Eopsaltria georgiana, Eopsaltria geogiana",Perching Birds / Passeriformes,Australasian Robins / Petroicidae,Quoyornis,Australasia,sw Australia,https://dibird.com/species/whitebreasted-robin/,-
0,whitebreasted-tapaculo,NT - Near threatened,White breasted Tapaculo,"Scytalopus indigoticus, Myiothera indigotica",Perching Birds / Passeriformes,Tapaculos / Rhinocryptidae,Eleoscytalopus,South America,se Brazil,https://dibird.com/species/whitebreasted-tapaculo/,-
0,whitebreasted-thrasher,EN - Endangered,"White-breasted Trembler, White breasted Thrasher",Turdus brachyurus,Perching Birds / Passeriformes,"Mockingbirds, Thrashers / Mimidae",Ramphocinclus,North America,Lesser Antilles,https://dibird.com/species/whitebreasted-thrasher/,-
0,whitebreasted-waterhen,LC - Least concern,"White breasted swamphen, White-breasted Water Hen, White-breasted Bush-hen, White-breasted Swamphen, White-brested waterhen",Gallinula phoenicurus,"Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Amaurornis,Oriental Region,widespread,https://dibird.com/species/whitebreasted-waterhen/,-
0,whitebreasted-whistler,LC - Least concern,White breasted Whistler,,Perching Birds / Passeriformes,Whistlers & Allies / Pachycephalidae,Pachycephala,Australasia,"w, n, nw Australia",https://dibird.com/species/whitebreasted-whistler/,-
0,whitebreasted-wood-wren,LC - Least concern,"White-breasted Wood-Wren, Lowland Wood-Wren, White breasted Wood Wren, Lowland Wood Wren",Cyphorhinus leucosticta,Perching Birds / Passeriformes,Wrens / Troglodytidae,Henicorhina,"South America, Middle America",Mexico to Peru and n Brazil,https://dibird.com/species/whitebreasted-wood-wren/,-
0,whitebreasted-woodswallow,LC - Least concern,"Lesser Woodswallow, white-breasted wood-swallow, White-rumped Swallow-shrike, Ashy Woodswallow, White breasted Woodswallow, White-breasted Swallow-shrike, White-breasted Wood Swallow, White-rumped Woodswallow","Artamus leucorhynchos, Lanius leucoryn, Artamus leucorhynchus, Artamus leucoryn",Perching Birds / Passeriformes,"Woodswallows, Butcherbirds & Allies / Artamidae",Artamus,"Australasia, Oriental Region","widespread in Australasia, also Andaman Is. to Philippines",https://dibird.com/species/whitebreasted-woodswallow/,-
0,whitebridled-finch,LC - Least concern,"Canary-winged Finch, Canary winged Finch",Emberiza melanodera,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Melanodera,South America,s,https://dibird.com/species/whitebridled-finch/,-
0,whitebrowed-antbird,LC - Least concern,"White-browed Antcreeper, White browed Antbird",Pithys leucophrys,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Myrmoborus,South America,Amazonia,https://dibird.com/species/whitebrowed-antbird/,-
0,whitebrowed-antpitta,NT - Near threatened,"Speckle-breasted Antpitta, White browed Antpitta","Hylopezus ochnoleucus, Myioturdus ochroleucus",Perching Birds / Passeriformes,Antpittas / Grallariidae,Hylopezus,South America,e Brazil,https://dibird.com/species/whitebrowed-antpitta/,-
0,whitebrowed-babbler,LC - Least concern,White browed Babbler,"Pomatorhinus [] superciliosus, Pomatorhinus superciliosus",Perching Birds / Passeriformes,Australasian Babblers / Pomatostomidae,Pomatostomus,Australasia,s Australia,https://dibird.com/species/whitebrowed-babbler/,-
0,whitebrowed-brushfinch,LC - Least concern,"Stripe-headed Brush-Finch (White-browed), White-browed Brush Finch, Stripe-headed Brush-Finch, White-browed Brush-Finch, Stripe-headed Brush-Finch (nominate)","Embernagra torquata, Buarremon torquatus",Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Arremon,South America,"s Peru, Bolivia and Argentina",https://dibird.com/species/whitebrowed-brushfinch/,-
0,whitebrowed-bulbul,LC - Least concern,White browed Bulbul,Haematornis luteolus,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Pycnonotus,Oriental Region,India,https://dibird.com/species/whitebrowed-bulbul/,-
0,whitebrowed-bush-chat,VU - Vulnerable,"White-browed Bushchat, Stoliczka's Bushchat, Stoliczka's Bush Chat, White-browed Chat, Staliczka's Bushchat, Stoliczka's Whinchat","Saxicola macrorhyncha, Pratincola macrorhyncha",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Saxicola,Oriental Region,"nw India, formerly Afghanistan and Pakistan",https://dibird.com/species/whitebrowed-bush-chat/,-
0,whitebrowed-bush-robin,LC - Least concern,"White-browed Bluetail, White-browed Bush-Robin","Luscinia indica, Luscinia indicus, Erithacus indicus, Sylvia indica",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Tarsiger,Oriental Region,Himalayas to sc China and Taiwan,https://dibird.com/species/whitebrowed-bush-robin/,-
0,whitebrowed-chattyrant,LC - Least concern,"White-browed Chat Tyrant, White browed Chat Tyrant",F [luvicola] leucophrys,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Ochthoeca,South America,s Ecuador to nw Argentina,https://dibird.com/species/whitebrowed-chattyrant/,-
0,whitebrowed-conebill,LC - Least concern,White browed Conebill,,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Conirostrum,South America,Peru and Bolivia,https://dibird.com/species/whitebrowed-conebill/,-
0,whitebrowed-coucal,LC - Least concern,"Lark-heeled Cuckoo, Burchell's Coucal, Whitebrowed Coucal, White-browed Coucal (White-browed)",,Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Centropus,Africa,"e, sc, also sw Arabian Pen.",https://dibird.com/species/whitebrowed-coucal/,-
0,whitebrowed-crake,LC - Least concern,"Ashy Crake, Grey-bellied Crake, White-browed Rail, Gray-bellied Crake","Porphyrio cinereus, Amaurornis cinerea, Porzana cinerea","Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Poliolimnas,"Australasia, Oriental Region",Malay Pen. and Philippines to n Australia,https://dibird.com/species/whitebrowed-crake/,-
0,whitebrowed-crombec,LC - Least concern,"White browed Crombec, White-browed Stump-tail, White-browed Crombec (White-browed)",Sylviella leucophrys,Perching Birds / Passeriformes,"Crombecs, African Warblers / Macrosphenidae",Sylvietta,Africa,e,https://dibird.com/species/whitebrowed-crombec/,-
0,whitebrowed-fantail,LC - Least concern,"White browed Fantail, White-browed fantail flycatcher, White-breasted Fantail Flycatcher",,Perching Birds / Passeriformes,Fantails / Rhipiduridae,Rhipidura,Oriental Region,widespread,https://dibird.com/species/whitebrowed-fantail/,-
0,whitebrowed-foliagegleaner,NT - Near threatened,White browed Foliage gleaner,"Anabates amaurotis, Philydor amaurotis",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Anabacerthia,South America,"se Brazil, e Paraguay and ne Argentina",https://dibird.com/species/whitebrowed-foliagegleaner/,-
0,whitebrowed-forest-flycatcher,LC - Least concern,"White browed Forest Flycatcher, White-browed Forest-Flycatcher, White-browed Flycatcher, White-throated forest flycatcher","Melaenornis cinerascens, Muscicapa cinerascens, Fraseria cinereascens, Melaenornis cinereascens",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Fraseria,Africa,"w, c",https://dibird.com/species/whitebrowed-forest-flycatcher/,-
