,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,arabian-woodpecker,NT - Near threatened,,"Dendropicos dorae, Picoides dorae, Dendrocopus dorae, Dendrocopos dorae, Desertipicus dorae","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Dendrocoptes,Eurasia,sw Arabian Pen.,https://dibird.com/species/arabian-woodpecker/,-
0,arafura-fantail,LC - Least concern,,"Rhipidura semicollaris, Rhipidura squamata",Perching Birds / Passeriformes,Fantails / Rhipiduridae,Rhipidura,Australasia,"Lesser Sundas, sc New Guinea and n Australia",https://dibird.com/species/arafura-fantail/,-
0,arafura-shrikethrush,LC - Least concern,"Little Shrikethrush, Rufous Shrike-thrush, Rufous Shrike-thrush [excl. parvula], Little Shrikethrush (Rufous), Rufous Shrike-Thrush (Rufous), Rufous Shrikethrush, Brown Shrike-flycatcher, Arafura Shrike-thrush [excl. parvula]",Muscicapa megarhyncha,Perching Birds / Passeriformes,Whistlers & Allies / Pachycephalidae,Colluricincla,Australasia,New Guinea and n Australia,https://dibird.com/species/arafura-shrikethrush/,-
0,araripe-manakin,CR - Critically endangered,,Antilophia bokermani,Perching Birds / Passeriformes,Manakins / Pipridae,Antilophia,South America,ne Brazil,https://dibird.com/species/araripe-manakin/,-
0,araucaria-titspinetail,NT - Near threatened,"Araucaria tit-spintail, Araucaria Tit Spinetail",Synallaxis setaria,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Leptasthenura,South America,ne Argentina and se Brazil,https://dibird.com/species/araucaria-titspinetail/,-
0,archbolds-bowerbird,NT - Near threatened,,Archboldia paquensis,Perching Birds / Passeriformes,Bowerbirds / Ptilonorhynchidae,Archboldia,Australasia,New Guinea,https://dibird.com/species/archbolds-bowerbird/,-
0,archbolds-newtonia,LC - Least concern,Tabity Newtonia,Newtoni archboldi,Perching Birds / Passeriformes,Vangas & Allies / Vangidae,Newtonia,Africa,Madagascar,https://dibird.com/species/archbolds-newtonia/,-
0,archbolds-nightjar,LC - Least concern,"Archbold's Eared Nightjar, Mountain Eared Nightjar, Mountain Nightjar, Mountain Eared-Nightjar, Cloud-forest Nightjar, Archbold's Eared-Nightjar",Lyncornis archboldi,Nightjars and relatives / Caprimulgiformes,Nightjars / Caprimulgidae,Eurostopodus,Australasia,New Guinea,https://dibird.com/species/archbolds-nightjar/,-
0,archers-buzzard,NE - Not evaluated,Somaliland Buzzard,Buteo jakal archeri,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Buteo,Africa,n Somalia,https://dibird.com/species/archers-buzzard/,-
0,archers-ground-robin,LC - Least concern,"Archer's Robin, Archer's Ground-Robin, Archer's Robin Chat, Archer's Robin-Chat, Archer's Robinchat, Olive-flanked Ground Robin","Dryocichloides archeri, Dessonornis archeri",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Cossypha,Africa,ec,https://dibird.com/species/archers-ground-robin/,-
0,archers-lark,CR - Critically endangered,"Archer's Long-clawed Lark, Somali Lark, Somali Long-clawed Lark, Liben Lark",Mirafra archeri,Perching Birds / Passeriformes,Larks / Alaudidae,Heteromirafra,Africa,"s, ne Ethiopia and nw Somalia",https://dibird.com/species/archers-lark/,-
0,arctic-redpoll,NE - Not evaluated,"Hoary Redpoll, Hornemann's Redpoll, Tundra Redpoll, Pale redpoll, Greenland Redpoll, Coue's Redpoll","Linota hornemanni, Acanthis hornemannii, Carduelis hornemanni",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Acanthis,"North America, Eurasia",n,https://dibird.com/species/arctic-redpoll/,-
0,arctic-tern,LC - Least concern,,"Sterna macrura, Sterna paradisae, Sterna paradisea",Shorebirds / Charadriiformes,"Gulls, Terns, Skimmers / Laridae",Sterna,"North America, Eurasia",widespread through n,https://dibird.com/species/arctic-tern/,subantarctic Ocean
0,arctic-warbler,LC - Least concern,"Arctic, Kennicott's willow Warbler, Pacific Leaf or Kamchatka Leaf Warbler, Arctic Leaf-warbler, Arctic Leaf Warbler, Arctic Willow-Warbler, Arctic Willow Warbler, Arctic/Kamchatka Leaf/Japanese Leaf Warbler, Japanese Leaf/Arctic/Kamchatka Leaf Warbler","Acanthopneuste borealis, Phyllopseustes borealis, Seicercus borealis, Phyllopneuste borealis",Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Eurasia,"n, also w Alaska",https://dibird.com/species/arctic-warbler/,se Asia and Philippines
0,arfak-astrapia,LC - Least concern,"Arfak Bird-of-Paradise, Black Astrapia, Long-tailed Astrapia, Arfak Bird of Paradise, Gorget Astrapia",Paradisea nigra,Perching Birds / Passeriformes,Birds-of-paradise / Paradisaeidae,Astrapia,Australasia,nw New Guinea,https://dibird.com/species/arfak-astrapia/,-
0,arfak-catbird,NE - Not evaluated,,,Perching Birds / Passeriformes,Bowerbirds / Ptilonorhynchidae,Ailuroedus,Australasia,w Papuan Is. and Vogelkop Mts. (nw New Guinea),https://dibird.com/species/arfak-catbird/,-
0,arfak-honeyeater,LC - Least concern,"Large Honeyeater, Western Smoky Honeyeater, Arfak Melipotes, Spot-bellied Honeyeater, Western Melipotes, Bare-eyed Honeyeater, Western Smoky-Honeyeater",,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Melipotes,Australasia,w New Guinea,https://dibird.com/species/arfak-honeyeater/,-
0,aripuana-antwren,LC - Least concern,"Aripuana-Ji-Parana Antwren, Aripuana-Ji-Parana Antwren (undescribed form)",,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Herpsilochmus,South America,Aripuanã-Machado interfluvium (c Brazil),https://dibird.com/species/aripuana-antwren/,-
0,arizona-woodpecker,LC - Least concern,strickland's woodpecker,"Leuconotopicus stricklandi, Dryobates stricklandi, Picus arizonae, Dendrocopos arizonae, Picoides arizonae, Dryobates arizonae","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Leuconotopicus,"Middle America, North America","sw USA and w, n Mexico",https://dibird.com/species/arizona-woodpecker/,-
0,armenian-gull,NT - Near threatened,American Gull,Larus amenicus,Shorebirds / Charadriiformes,"Gulls, Terns, Skimmers / Laridae",Larus,Eurasia,Armenia to e Turkey and nw Iran,https://dibird.com/species/armenian-gull/,-
0,arnots-chat,LC - Least concern,"White-headed Black-Chat, Arnott's Chat","Saxicola arnotti, Pentholaea arnotti",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Myrmecocichla,Africa,e Tanzania to ne South Africa. Also Angola.,https://dibird.com/species/arnots-chat/,-
0,arrowhead-piculet,NT - Near threatened,"Guiana Piculet, Arraowhead Piculet, Guaian piculet, Guianan Piculet",Picus minutissimus,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Picumnus,South America,Guianas,https://dibird.com/species/arrowhead-piculet/,-
0,arrowhead-warbler,LC - Least concern,Arrow-headed Warbler,"Sylvicola pharetra, Dendroica pharetra",Perching Birds / Passeriformes,New World Warblers / Parulidae,Setophaga,North America,Jamaica,https://dibird.com/species/arrowhead-warbler/,-
0,arrowmarked-babbler,LC - Least concern,"Arrow marked Babbler, Arrowmarked Babbler, Arrow-rumped babbler, Jardine's Babbler","Crateropus jardineii, Turdoides carruthrsi, Turdoides reichenowi",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Turdoides,Africa,"e, c, se",https://dibird.com/species/arrowmarked-babbler/,-
0,ascension-crake,EX - Extinct,"Ascension Flightless Crake, Ascension Island Crake, Ascension Island rail",Atlantisia elpenor,"Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Mundia,Atlantic ocean,Ascension I.,https://dibird.com/species/ascension-crake/,-
0,ascension-frigatebird,VU - Vulnerable,"Ascension Frigata, Ascension Frigate Bird, Ascension Island Frigate-bird, Ascension Island Frigatebird, Ascencion Frigatebird",Pelecanus aquilus,Gannets and relatives / Suliformes,Frigatebirds / Fregatidae,Fregata,Atlantic ocean,se,https://dibird.com/species/ascension-frigatebird/,-
0,ascension-night-heron,NE - Not evaluated,,,Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Nycticorax,Atlantic ocean,Ascension I.,https://dibird.com/species/ascension-night-heron/,-
0,ashambu-laughingthrush,VU - Vulnerable,"Kerala Laughingthrush (Travancore), Travancore Laughingthrush, Kerala Laughingthrush (South Kerala), Ashambu Chilappan, Grey-breasted Laughingthrush (meridionalis), Grey-breasted Laughingthrush (meridionale)","Trochalopterum meridionale, Trochalopteron meridionale, Montecincla meridionale",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Montecincla,Oriental Region,sw India (Western Ghats in s Kerala and adjacent s Tamil Nadu),https://dibird.com/species/ashambu-laughingthrush/,-
0,ashbreasted-antbird,VU - Vulnerable,"Ash-breasted Antcreeper, Ashy-breasted Antcreeper, Ashy-breasted Antbird, Ash breasted Antbird",Myrmonax lugubris,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Myrmoborus,South America,Amazon and tributaries,https://dibird.com/species/ashbreasted-antbird/,-
0,ashbreasted-sierra-finch,LC - Least concern,"Ash-breasted Sierra-Finch, Ash breasted Sierra Finch, Ashy-breasted Sierra Finch, Ash-breasted Sierrafinch",Phrygilus plebejus,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Geospizopsis,South America,"w, sw",https://dibird.com/species/ashbreasted-sierra-finch/,-
0,ashbreasted-tittyrant,EN - Endangered,"Ash breasted Tit Tyrant, Ash-breasted Tit Tyrant","Yanacea alpina, Uromyias alpinus",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Anairetes,South America,Peru and Bolivia,https://dibird.com/species/ashbreasted-tittyrant/,-
0,ashbrowed-spinetail,VU - Vulnerable,"Ash browed Spinetail, Fork-tailed Spinetail","Certhiaxis curtata, Synallaxis curtata, Cranioleuca furcata",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Cranioleuca,South America,c Colombia to c Bolivia,https://dibird.com/species/ashbrowed-spinetail/,-
0,ashcolored-cuckoo,LC - Least concern,"Ash coloured Cuckoo, Ash colored Cuckoo, Ash-coloured Cuckoo, Ashy-coloured cuckoo, Ashy-colored Cuckoo","Coccyzus cinereus, Coccyzus cinerius",Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Coccycua,South America,"s Brazil, Paraguay, n Argentina and Uruguay",https://dibird.com/species/ashcolored-cuckoo/,-
0,ashcolored-tapaculo,LC - Least concern,"Ash coloured Tapaculo, Ash-coloured Tapaculo, Ash colored Tapaculo","Scytalopus senilis, Merulaxis senilis",Perching Birds / Passeriformes,Tapaculos / Rhinocryptidae,Myornis,South America,Colombia to Peru,https://dibird.com/species/ashcolored-tapaculo/,-
0,ashs-lark,EN - Endangered,Ash's Bushlark,,Perching Birds / Passeriformes,Larks / Alaudidae,Mirafra,Africa,e Somalia,https://dibird.com/species/ashs-lark/,-
0,ashthroated-antwren,EN - Endangered,"Parker's Antwren, Ash throated Antwren, Ash-thoated Antwren",,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Herpsilochmus,South America,nc Peru,https://dibird.com/species/ashthroated-antwren/,-
0,ashthroated-casiornis,LC - Least concern,"Dusky Casiornis, Ash throated Casiornis",Casiornis fusca,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Casiornis,South America,e Brazil,https://dibird.com/species/ashthroated-casiornis/,-
0,ashthroated-crake,LC - Least concern,"Ash throated Crake, White-necked Crake, White-throated Crake","Crex albicollis, Rallus albicollis, Porzana albicollis","Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Mustelirallus,South America,"n, sc, se",https://dibird.com/species/ashthroated-crake/,-
0,ashthroated-flycatcher,LC - Least concern,Lower California Flycatcher,Tyrannula cinerascens,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Myiarchus,"Middle America, North America",sw USA and n Mexico,https://dibird.com/species/ashthroated-flycatcher/,MA
0,ashthroated-gnateater,LC - Least concern,Ash throated Gnateater,,Perching Birds / Passeriformes,Gnateaters / Conopophagidae,Conopophaga,South America,"w, sw Amazonia",https://dibird.com/species/ashthroated-gnateater/,-
0,ashwinged-antwren,LC - Least concern,"Ash winged Antwren, Ash-winged antbird","Euchrepornis spodioptila, Terenura spodioptila",Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Euchrepomis,South America,n Amazonia,https://dibird.com/species/ashwinged-antwren/,-
0,ashy-bulbul,LC - Least concern,Ashy Bulbul (Ashy),"Hypsipetes flavalus, H [emixos]. flavala",Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Hemixos,Oriental Region,"Indian sub-continent, Myanmar, sw China, w, ne Thailand, Indochina",https://dibird.com/species/ashy-bulbul/,-
0,ashy-cisticola,LC - Least concern,Ashy Grass-Warbler,Cisticola cinereola,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Cisticola,Africa,ne,https://dibird.com/species/ashy-cisticola/,-
0,ashy-drongo,LC - Least concern,"Grey Drongo, Gray Drongo, White-cheeked Drongo, Pale Drongo, Pale Ashy Drongo",Dicrurus leucogenis,Perching Birds / Passeriformes,Drongos / Dicruridae,Dicrurus,Oriental Region,widespread,https://dibird.com/species/ashy-drongo/,-
0,ashy-flowerpecker,LC - Least concern,"Ashfronted Flowerpecker, Ashy-fronted Flowerpecker, Ceram Flowerpecker, Moluccan Flowerpecker",,Perching Birds / Passeriformes,Flowerpeckers / Dicaeidae,Dicaeum,Australasia,Moluccas,https://dibird.com/species/ashy-flowerpecker/,-
0,ashy-flycatcher,LC - Least concern,"Ashy Alseonax, Little Blue Flycatcher, Bluegray Flycatcher, Blue-Gray Flycatcher, Blue-grey Alseonax, Blue-Gray Alseonax, Bluegrey Flycatcher","Muscicapa cinerea, Muscicapa cinereus, Fraseria caerulescens, Alseonax cinereus, Butalis caerulescens, Muscicapa coerulescens",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Muscicapa,Africa,"w, c, e, s",https://dibird.com/species/ashy-flycatcher/,-
0,ashy-minivet,LC - Least concern,,Lanius divaricatus,Perching Birds / Passeriformes,Cuckooshrikes / Campephagidae,Pericrocotus,Eurasia,"se Siberia, ne China, Korean Pen., Japan and islands to Taiwan",https://dibird.com/species/ashy-minivet/,se Asia
0,ashy-myzomela,LC - Least concern,"Umboi Myzomela, Bismark Honeyeater, Bismarck Honeyeater, Ashy Honeyeater, Bismarck Myzomela",,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Myzomela,Australasia,"New Britain, Umboi I.",https://dibird.com/species/ashy-myzomela/,-
0,ashy-prinia,LC - Least concern,"Ashy Wren-Warbler, Ashy Wren Warbler",,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Prinia,Oriental Region,"Pakistan, India, Bangladesh and Sri Lanka",https://dibird.com/species/ashy-prinia/,-
0,ashy-robin,LC - Least concern,"Gray-headed Robin, Black-cheeked Robin, Grey-headed Robin, Ground Thicket Flycatcher, Ground Thicket Robin, Ground Robin, Ground Thicket-Flycatcher, White-browed Robin","Poecilodryas albispecularis, Pachycephala albispecularis",Perching Birds / Passeriformes,Australasian Robins / Petroicidae,Heteromyias,Australasia,nw New Guinea,https://dibird.com/species/ashy-robin/,-
0,ashy-starling,LC - Least concern,,"Cosmopsarus unicolor, Spreo unicolor",Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Lamprotornis,Africa,Kenya and Tanzania,https://dibird.com/species/ashy-starling/,-
0,ashy-storm-petrel,NE - Not evaluated,"Ashy Storm-Petrel, Ashy Petrel","Cymochorea homochroa, Oceanodroma homochroa, Oceanodroma omochroa",Albatrosses and Petrels / Procellariiformes,Northern Storm Petrels / Hydrobatidae,Hydrobates,Pacific ocean,ne,https://dibird.com/species/ashy-storm-petrel/,-
0,ashy-tailorbird,LC - Least concern,"Ashy Tailor Bird, Grey Tailor Bird, Gray Tailor Bird, Grey Tailorbird, Gray Tailorbird","Orthotomus sepium, Orthotomus septium, Edela ruficeps",Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Orthotomus,Oriental Region,Malay Pen. to Philippines,https://dibird.com/species/ashy-tailorbird/,-
0,ashy-thrush,VU - Vulnerable,"Ashy Ground Thrush, Ashy Ground-Thrush","Zoothera cinerea, Geocichla cinerea",Perching Birds / Passeriformes,Thrushes / Turdidae,Geokichla,Oriental Region,Philippines,https://dibird.com/species/ashy-thrush/,-
0,ashy-tit,LC - Least concern,"Acacia Gray Tit, Ashy Grey Tit, Ashy Gray Tit, Acacia Grey Tit","Parus cinerascens, Melaniparus afer",Perching Birds / Passeriformes,"Tits, Chickadees / Paridae",Melaniparus,Africa,s,https://dibird.com/species/ashy-tit/,-
0,ashy-wood-pigeon,LC - Least concern,"Ashy Woodpigeon, Ashy Pigeon, Ashy Wood-Pigeon, Nepal Wood-Pigeon",,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columba,Oriental Region,Himalayas to s China and Taiwan,https://dibird.com/species/ashy-wood-pigeon/,-
0,ashy-woodpecker,LC - Least concern,"Fulvous Woodpecker, Celebes Woodpecker",Picus fulvus,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Mulleripicus,Australasia,Sulawesi,https://dibird.com/species/ashy-woodpecker/,-
0,ashy-woodswallow,LC - Least concern,"Ashy swallow shrike, Ashy Swallow-shrike, Ashy Wood Swallow, Ashy Wood-swallow",,Perching Birds / Passeriformes,"Woodswallows, Butcherbirds & Allies / Artamidae",Artamus,Oriental Region,widespread,https://dibird.com/species/ashy-woodswallow/,-
0,ashybellied-whiteeye,LC - Least concern,"Pale Silvereye, Pale-bellied White-eye, Ashy bellied White eye, Ashy-bellied White-eye [citrinella], Australian Pale White-eye","Zosterops citrinellus, Z[osterops] citrinella",Perching Birds / Passeriformes,White-eyes / Zosteropidae,Zosterops,Australasia,Lesser Sundas,https://dibird.com/species/ashybellied-whiteeye/,-
0,ashybreasted-flycatcher,VU - Vulnerable,"Ashy breasted Flycatcher, Ash-breasted Flycatcher",Muscicapa latirostris randi,Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Muscicapa,Oriental Region,Philippines,https://dibird.com/species/ashybreasted-flycatcher/,-
0,ashycrowned-sparrowlark,LC - Least concern,"Ashy-crowned Finch Lark, Black-bellied Sparrow-Lark, Ashy-crowned Sparrow Lark, Ashy-crowned Finch-Lark, Ash-crowned Sparrow-Lark, Ashy crowned Sparrow Lark","Alauda grisea, Eremopterix grisea",Perching Birds / Passeriformes,Larks / Alaudidae,Eremopterix,Oriental Region,India and Pakistan,https://dibird.com/species/ashycrowned-sparrowlark/,-
0,ashyfaced-owl,LC - Least concern,"Ashy-faced Barn Owl, Ashy-faced Barn-Owl","Str[ix] glaucops, Strix glaucops",Owls / Strigiformes,Barn Owls / Tytonidae,Tyto,North America,Hispaniola,https://dibird.com/species/ashyfaced-owl/,-
0,ashyfronted-bulbul,LC - Least concern,,Brachypus cinereifrons,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Pycnonotus,Oriental Region,Palawan,https://dibird.com/species/ashyfronted-bulbul/,-
0,ashyheaded-babbler,LC - Least concern,"Ashy-crowned Babbler, Ashy-headed Ground-Babbler, Ashy-headed Jungle Babbler, Ashy-headed Ground Babbler, Ashy headed Babbler","Drymocataphus cinereiceps, Malacocincla cinereiceps, Trichastoma cinereiceps",Perching Birds / Passeriformes,Ground Babblers / Pellorneidae,Pellorneum,Oriental Region,Philippines,https://dibird.com/species/ashyheaded-babbler/,-
0,ashyheaded-goose,LC - Least concern,"Ashy headed Goose, Ashy-headed Sheldgoose","Chloëphaga poliocephala, Chloã«phaga poliocephala",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Chloephaga,South America,Southern Cone,https://dibird.com/species/ashyheaded-goose/,-
0,ashyheaded-green-pigeon,NT - Near threatened,"Pompadour Green-Pigeon (Ashy-headed), Ashy-headed Green-pigeon",Osmotreron phayrei,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Treron,Oriental Region,se Asia and s China; w Indonesia?,https://dibird.com/species/ashyheaded-green-pigeon/,-
0,ashyheaded-greenlet,LC - Least concern,Ashy headed Greenlet,,Perching Birds / Passeriformes,"Vireos, Greenlets, Shrike-babblers / Vireonidae",Hylophilus,South America,"n, c Amazonia",https://dibird.com/species/ashyheaded-greenlet/,-
0,ashyheaded-laughingthrush,VU - Vulnerable,"Ashy headed Laughingthrush, Ashy-headed Laughing Thrush, Ashy-headed Laughing-thrush, Ashy-fronted Babbler",Garrulax cinereifrons,Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Argya,Oriental Region,Sri Lanka,https://dibird.com/species/ashyheaded-laughingthrush/,-
0,ashyheaded-tyrannulet,LC - Least concern,Ashy headed Tyrannulet,"Tyrannulus cinereiceps, Tyranniscus cinereiceps",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Phyllomyias,South America,Venezuela to Peru,https://dibird.com/species/ashyheaded-tyrannulet/,-
0,ashythroated-bush-tanager,LC - Least concern,"Ashy throated Bush Tanager, Ashy-throated Tanager Finch, Ashy-throated Chlorospingus, Ashy-throated Bush-Tanager, Ash-throated Bush Tanager",Tachyphonus canigularis,Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Chlorospingus,"South America, Middle America",Costa Rica to Peru,https://dibird.com/species/ashythroated-bush-tanager/,-
0,ashythroated-parrotbill,LC - Least concern,Ashy throated Parrotbill,"Suthora alphonsiana, Paradoxornis alphonsianus",Perching Birds / Passeriformes,Parrotbills & Allies / Paradoxornithidae,Sinosuthora,Oriental Region,China,https://dibird.com/species/ashythroated-parrotbill/,-
0,ashythroated-warbler,LC - Least concern,"Grey-throated willow warbler, Ashy-throated Leaf Warbler, Grey-faced Willow Warbler, Gray-faced Willow Warbler, Grey-faced Leaf Warbler, Gray-faced Leaf Warbler, Gray-faced Warbler, Ash-throated Warbler, Ashy-throated Leaf-Warbler, Grey-faced Warbler",Abrornis maculipennis,Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Oriental Region,"Himalayas, n se Asia",https://dibird.com/species/ashythroated-warbler/,-
0,asian-barred-owlet,LC - Least concern,"Cuckoo Owlet, Barred Owlet, Cuckoo Owl","Taenioglaux cuculoides, Noctua cuculoides, Noctua cuculoã¯des",Owls / Strigiformes,Owls / Strigidae,Glaucidium,Oriental Region,Himalayas to se Asia,https://dibird.com/species/asian-barred-owlet/,-
0,asian-brown-flycatcher,LC - Least concern,"Brown flycatcher, Asian Brown Flycatcher [incl. umbrosa]","Muscicapa siamensis, Muscicapa williamsoni, Muscicapa grisola var. dauurica, Muscicapa latirostris",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Muscicapa,"Eurasia, Oriental Region","c, e Asia to India and se Asia",https://dibird.com/species/asian-brown-flycatcher/,-
0,asian-crimsonwinged-finch,LC - Least concern,"Eastern Crimson-winged Finch, Crimson-winged finch, Eurasian Crimson-winged Finch, Crimson-winged Finch (Eurasian), Crimsonwinged Desert Finch",Fringilla sanguinea,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Rhodopechys,Eurasia,"Turkey to w China, Tajikistan and Afghanistan",https://dibird.com/species/asian-crimsonwinged-finch/,-
0,asian-desert-warbler,LC - Least concern,"Eastern Desert Warbler, Desert whitethroat, Desert warbler","Sylvia nana, Atraphornis nana",Perching Birds / Passeriformes,Sylviid Babblers / Sylviidae,Curruca,Eurasia,n Iran to Mongolia and nw China,https://dibird.com/species/asian-desert-warbler/,to ne Africa annd Asia Minor
0,asian-dowitcher,NT - Near threatened,"Oriental Dowitcher, Asiatic Dowitcher, Semi-palmated Snipe, Snipe-billed Dowitcher",Macrorhamphus semipalmatus,Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Limnodromus,Eurasia,c Asia and Mongolia to se Siberia and ne China,https://dibird.com/species/asian-dowitcher/,"OR, AU"
0,asian-emerald-cuckoo,LC - Least concern,Emerald Cuckoo,"Trogon maculatus, Chalchites maculatus, Chalcites maculatus",Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Chrysococcyx,Oriental Region,Himalayas to sc China and Malay Pen.,https://dibird.com/species/asian-emerald-cuckoo/,-
0,asian-fairybluebird,LC - Least concern,Asian Fairy-bluebird (Asian),Coracias puella,Perching Birds / Passeriformes,Fairy-bluebirds / Irenidae,Irena,Oriental Region,widespread,https://dibird.com/species/asian-fairybluebird/,-
0,asian-glossy-starling,LC - Least concern,"Glossy Stare, Greater Glossy Starling, Philippine Starling, Indian Glossy Starling, Asian Glossy-Starling, Bornean Starling, Philippine Glossy Starling",Muscicapa (panayensis),Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Aplonis,Oriental Region,widespread,https://dibird.com/species/asian-glossy-starling/,-
0,asian-golden-weaver,NT - Near threatened,Asian Golden-Weaver,Loxia hypoxantha,Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Ploceus,Oriental Region,Myanmar to Java,https://dibird.com/species/asian-golden-weaver/,-
0,asian-house-martin,LC - Least concern,"Asiatic House-Martin, House martin, Oriental House-Martin, Asiatic House Martin, Asian Martin, Asian House-Martin, Eastern House Martin",Chelidon dasypus,Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Delichon,Eurasia,"s, e",https://dibird.com/species/asian-house-martin/,OR
0,asian-koel,LC - Least concern,"excl. orientalis), Asian Koel (excl. ssp. frater), Asian Koel [nominate group], Asian Koel (nominate group), Western Koel, Asian Koel (Asian), Koel, Asian Koel (Asian, Common Koel, Asian Koel (excl. ssp. frater)","Eudynamys scolopacea, Cuculus scolopaceus",Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Eudynamys,Oriental Region,widespread; also Lesser Sundas,https://dibird.com/species/asian-koel/,-
0,asian-openbill,LC - Least concern,"Asian Open-bill, Oriental Open-bill, Oriental Open-billed Stork, Asiatic Open-bill, Indian Open-billed Stork, Asian Open-billed Stork, Openbill Stork, Asian Openbill Stork, Asian Open-bill Stork",Ardea oscitans,"Herons, Storks and relatives / Ciconiiformes",Storks / Ciconiidae,Anastomus,Oriental Region,India and se Asia,https://dibird.com/species/asian-openbill/,-
0,asian-palm-swift,LC - Least concern,"Asian Palm-Swift, Palm swift","Cypsiurus batasiensis, Cypselus balasiensis",Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Cypsiurus,Oriental Region,widespread,https://dibird.com/species/asian-palm-swift/,-
0,asian-redeyed-bulbul,LC - Least concern,"Red-eyed Bulbul, Red eyed Bulbul, Red-eyed Brown Bulbul",Pycnonotus [] brunneus,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Pycnonotus,Oriental Region,"Malay Pen., Sumatra and Borneo",https://dibird.com/species/asian-redeyed-bulbul/,-
0,asian-rosy-finch,LC - Least concern,"Japanese Rosy-Finch, Rosy Mountain Finch, Rosy Finch, Arctic Rosy Finch, Arctic Rosy-Finch, Asian Rosefinch, Frey-crowned Rosy-finch, Siberian Finch, Asian Rosy-Finch, White-winged mountain finch, Rosy-Finch",Passer arctous,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Leucosticte,Eurasia,"c, ne",https://dibird.com/species/asian-rosy-finch/,-
