,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,bluethroated-sapphire,LC - Least concern,"Elicia's Hummingbird, Blue throated Goldentail, Elicia's Goldentail, Blue-throated Goldentail","Hylocharis eliciae, Trochilus eliciae, Amazilia eliciae",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Chlorestes,"South America, Middle America",s Mexico to nw Colombia,https://dibird.com/species/bluethroated-sapphire/,-
0,bluethroated-starfrontlet,LC - Least concern,"Blue throated Starfrontlet, Blue-throated Star-frontlet",Ornismya helianthea,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Coeligena,South America,ne Colombia and w Venezuela,https://dibird.com/species/bluethroated-starfrontlet/,-
0,bluethroated-toucanet,LC - Least concern,"Blue-throated Touc, Blue-throated Emerald Toucanet, Northern Emerald-Toucanet (Blue-throated), Emerald Toucanet (Blue-throated)",Aulacorhamphus caeruleogularis,"Woodpeckers, Toucans and relatives / Piciformes",Toucans / Ramphastidae,Aulacorhynchus,"South America, Middle America",Costa Rica to nw Colombia,https://dibird.com/species/bluethroated-toucanet/,-
0,bluetufted-starthroat,LC - Least concern,"Blue tufted Starthroat, Angela Starthroat",Trochilus furcifer,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Heliomaster,South America,"Bolivia and sw Brazil to n Argentina, se Brazil and Uruguay",https://dibird.com/species/bluetufted-starthroat/,-
0,bluevented-hummingbird,NE - Not evaluated,"Steely-vented Hummingbird (Hoffmann's), Hoffmann's Hummingbird","Hemithylaca hoffmanni, Amazilia hoffmanni",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Saucerottia,Middle America,w Nicaragua to c Costa Rica,https://dibird.com/species/bluevented-hummingbird/,-
0,bluewattled-bulbul,DD - Data deficient,"Blue wattled Bulbul, Nieuwenhuis's Bulbul, Malayasian Wattled Bulbul, Wattled Bulbul","Poliolophus nieuwenhuisii, Pycnonotus nieuwenhuisii",Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Brachypodius,Oriental Region,Sumatra and Borneo,https://dibird.com/species/bluewattled-bulbul/,-
0,bluewhiskered-tanager,NT - Near threatened,Blue whiskered Tanager,Calliste johannae,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Tangara,South America,Colombia and Ecuador,https://dibird.com/species/bluewhiskered-tanager/,-
0,bluewinged-goose,VU - Vulnerable,"Abyssinian Goose, Abyssinian Blue-winged Goose, Blue winged Goose","Cyanochen cyanopterus, Bernicla cyanoptera",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Cyanochen,Africa,Ethiopia,https://dibird.com/species/bluewinged-goose/,-
0,bluewinged-kookaburra,LC - Least concern,"Northern Blue-winged Kookaburra, Blue winged Kookaburra, Fawn-breasted Kingfisher, Howling Jackass, Leach's Kingfisher, Blue-winged Kingfisher, Barking Jackass",,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Dacelo,Australasia,s New Guinea and n Australia,https://dibird.com/species/bluewinged-kookaburra/,-
0,bluewinged-laughingthrush,LC - Least concern,"Blue-winged Laughing-thrush, Blue-winged Laughing Thrush","Ianthocincla squamata, Garrulax squamatus",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Trochalopteron,Oriental Region,Himalayas to nw Vietnam,https://dibird.com/species/bluewinged-laughingthrush/,-
0,bluewinged-leafbird,NE - Not evaluated,Blue-winged Leafbird (moluccensis),Phyllornis moluccensis,Perching Birds / Passeriformes,Leafbirds / Chloropseidae,Chloropsis,Oriental Region,widespread,https://dibird.com/species/bluewinged-leafbird/,-
0,bluewinged-macaw,NT - Near threatened,"Blue winged Macaw, Illiger's Macaw","Propyrrhura maracana, Ara maracana, Macrocercus maracana",Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Primolius,South America,"c, e Brazil to e Paraguay and ne Argentina",https://dibird.com/species/bluewinged-macaw/,-
0,bluewinged-minla,LC - Least concern,Blue-winged Siva,"Siva cyanouroptera, Minla cyanouroptera",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Actinodura,Oriental Region,Himalayas to Malay Pen.,https://dibird.com/species/bluewinged-minla/,-
0,bluewinged-mountain-tanager,LC - Least concern,"Blue-winged Mountain-tanager, Blue-shouldered Mountain-tanager, Blue-winged Mountain Tanager (Blue-winged), Blue-winged Mountain-Tanager (Blue-winged)",Tachyphonus somptuosus,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Anisognathus,South America,Venezuela to Bolivia,https://dibird.com/species/bluewinged-mountain-tanager/,-
0,bluewinged-parakeet,LC - Least concern,Malabar Parakeet,"Nicopsitta columboides, Palaeornis columboides",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Psittacula,Oriental Region,sw India,https://dibird.com/species/bluewinged-parakeet/,-
0,bluewinged-parrot,LC - Least concern,"Blue-banded Parrot, Blue-banded Grass-Parrot, Hobart Grass-Parrot, Blue-winged Grass-Parakeet, Blue-banded Grass-Parakeet, Blue winged Parrot","Psittacus chrysostomus, Neophema chrysostomus",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Neophema,Australasia,se Australia,https://dibird.com/species/bluewinged-parrot/,-
0,bluewinged-parrotlet,LC - Least concern,"Blue-winged Parrotlet (Blue-winged), Cobalt-rumped Parrotlet",Psittaculus xanthopterygius,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Forpus,South America,"c, se",https://dibird.com/species/bluewinged-parrotlet/,-
0,bluewinged-pitta,LC - Least concern,"Blue winged Pitta, Malay pitta, Lesser Blue-winged Pitta",Turdus moluccensis,Perching Birds / Passeriformes,Pittas / Pittidae,Pitta,Oriental Region,se Asia,https://dibird.com/species/bluewinged-pitta/,"Malay Pen., Sumatra and Borneo"
0,bluewinged-rackettail,CR - Critically endangered,"Sulu Racket-tail, Blue-winged Racquet-tailed Parrot, Blue-winged Racket-tailed Parrot, Sulu Racquet-tail, Blue-winged Racquet-tail, Blue-winged Racquet Tail, Blue winged Racquet tail, Sulu Racquet-tail Parrot, Sulu Racket-tailed Parrot, Sulu Racquet-tailed Parrot",,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Prioniturus,Oriental Region,Philippines,https://dibird.com/species/bluewinged-rackettail/,-
0,bluewinged-teal,LC - Least concern,"Blue-winged Teal (nominate), Blue-winged Teal (nominal form), Blue-winged Teal (discors), Blue-winged Teal (syn. discors)",Anas discors,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Spatula,North America,s Canada and USA,https://dibird.com/species/bluewinged-teal/,"MA, n SA"
0,bluewinged-warbler,LC - Least concern,"Brewster's Warbler, Lawrence's Warbler, Helminthophila pinus, Blue-winged yellow Warbler","Vermivora pinus, Certhia cyanoptera, Helminthophila pinus",Perching Birds / Passeriformes,New World Warblers / Parulidae,Vermivora,North America,"c, ne USA and s Canada",https://dibird.com/species/bluewinged-warbler/,MA
0,bluish-flowerpiercer,LC - Least concern,"Bluish Flower-piercer, Bluish Flower piercer","Diglossopsis caerulescens, Diglossopis caerulescens",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Diglossa,South America,Venezuela to Bolivia,https://dibird.com/species/bluish-flowerpiercer/,-
0,bluishfronted-jacamar,LC - Least concern,"Blue-fronted Jacamar, Bluish fronted Jacamar",,"Woodpeckers, Toucans and relatives / Piciformes",Jacamars / Galbulidae,Galbula,South America,w Amazonia,https://dibird.com/species/bluishfronted-jacamar/,-
0,bluishslate-antshrike,LC - Least concern,Bluish slate Antshrike,Thamnomanes caesius schistogynus,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Thamnomanes,South America,c Peru and sw Amazonia,https://dibird.com/species/bluishslate-antshrike/,-
0,bluntwinged-warbler,LC - Least concern,"Blunt-winged Paddyfield-Warbler, Blunt-winged Reed-Warbler, Blunt-winged Paddyfield Warbler, Blunt-winged Reed Warbler, Blunt-winged paddy-field warbler","Notiocichla concinens, Calamoherpe concinens",Perching Birds / Passeriformes,Reed Warblers & Allies / Acrocephalidae,Acrocephalus,Eurasia,"sc, e",https://dibird.com/species/bluntwinged-warbler/,se Asia
0,blyths-frogmouth,NE - Not evaluated,Javan Frogmouth (Blyth's),,Podargiformes,Frogmouths / Podargidae,Batrachostomus,Oriental Region,"n Thailand, s Myanmar, c Vietnam to se peninsular Thailand to Sumatra and Borneo",https://dibird.com/species/blyths-frogmouth/,-
0,blyths-hawkeagle,LC - Least concern,Blyth's Hawk Eagle,"Nisaã«tus alboniger, Spizaetus alboniger",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Nisaetus,Oriental Region,"Malay Pen., Sumatra and Borneo",https://dibird.com/species/blyths-hawkeagle/,-
0,blyths-hornbill,LC - Least concern,"New Guinea Hornbill, Blyth's Wreathed Hornbill, Papuan Hornbill, Papuan Wreathed Hornbill, New Guinea Wreathed Hornbill, Plicated Hornbill","Buceros plicatus, Aceros plicatus",Hornbills and relatives / Bucerotiformes,Hornbills / Bucerotidae,Rhyticeros,Australasia,Moluccas to Solomon Is.,https://dibird.com/species/blyths-hornbill/,-
0,blyths-kingfisher,NT - Near threatened,Great Blue Kingfisher,,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Alcedo,Oriental Region,e Nepal to c Vietnam,https://dibird.com/species/blyths-kingfisher/,-
0,blyths-leaf-warbler,LC - Least concern,"Blyth's or Claudia's Leaf-Warbler, Southern Blyth's Leaf-warbler, Blyth's Leaf-Warbler","Seicercus reguloides, Phyllopneuste reguloides",Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Oriental Region,"nw, c, e Himalayas to w, c Indochina",https://dibird.com/species/blyths-leaf-warbler/,-
0,blyths-paradise-flycatcher,LC - Least concern,"Oriental Paradise Flycatcher, Blyth's Paradise-flycatcher",Tchitrea affinis,Perching Birds / Passeriformes,Monarchs / Monarchidae,Terpsiphone,Oriental Region,"e Nepal and ne India to s China, Indochina, Malay Pen. and Greater Sundas",https://dibird.com/species/blyths-paradise-flycatcher/,-
0,blyths-pipit,LC - Least concern,"Godlewski's Pipit, Godlewsky's Pipit","Corydalla godlewskii, Agrodoma godlewskii",Perching Birds / Passeriformes,"Wagtails, Pipits / Motacillidae",Anthus,Eurasia,"s Russia, Mongolia and n China",https://dibird.com/species/blyths-pipit/,India
0,blyths-reed-warbler,LC - Least concern,Blyth's Reed-Warbler,"Notiocichla dumetora, Herbicola dumetorum",Perching Birds / Passeriformes,Reed Warblers & Allies / Acrocephalidae,Acrocephalus,Eurasia,"c, nc Europe to c Russia and s to the Middle East",https://dibird.com/species/blyths-reed-warbler/,-
0,blyths-rosefinch,NE - Not evaluated,"Himalayan Rosefinch, Redmantled Rosefinch, Red-mantled rosefinch",,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Carpodacus,Oriental Region,n Afghanistan to w Himalayas,https://dibird.com/species/blyths-rosefinch/,-
0,blyths-shrikebabbler,LC - Least concern,Siamese Shrike-Babbler,,Perching Birds / Passeriformes,"Vireos, Greenlets, Shrike-babblers / Vireonidae",Pteruthius,Oriental Region,"e Himalayas, Myanmar through Malaysia to Sumatra and Borneo",https://dibird.com/species/blyths-shrikebabbler/,-
0,blyths-swift,NE - Not evaluated,"Blyth's Fork-tailed Swift, Blyth's White-rumped Swift",Cypselus leuconyx,Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Apus,"Eurasia, Oriental Region","mid to high altitudes in Pakistan, Nepal, Bhutan and ne India",https://dibird.com/species/blyths-swift/,some winter at lower altitudes in Nepal and peninsular India
0,blyths-tragopan,VU - Vulnerable,"Grey-bellied Tragopan, Gray-bellied Tragopan, blyth's tragopan pheasant","Ceriornis blythii, Tragopan blythi",Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Tragopan,Oriental Region,Himalayas,https://dibird.com/species/blyths-tragopan/,-
0,boatbilled-flycatcher,LC - Least concern,"Broad-billed Kiskadee, Boat billed Flycatcher","Lanius [] pitangva [sic], Megarhynchus pitangua",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Megarynchus,"South America, Middle America",Mexico to ne Argentina,https://dibird.com/species/boatbilled-flycatcher/,-
0,boatbilled-heron,LC - Least concern,"Boat billed Heron, Southern Boat billed Heron, Southern Boat-billed Heron","Cancroma cochlearia, Cochlearius cochlearia",Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Cochlearius,"South America, Middle America",wc Mexico to ne Argentina,https://dibird.com/species/boatbilled-heron/,-
0,boatbilled-todytyrant,LC - Least concern,"Boat-billed Tody Tyrant, Boat billed Tody Tyrant","Microcochlearius josephinae, Euscarthmus josephinae",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Hemitriccus,South America,Guianas and nc Brazil,https://dibird.com/species/boatbilled-todytyrant/,-
0,boattailed-grackle,LC - Least concern,"Great-tailed Grackle, Boat-tailed Grakle, Boat-tailed Crow blackbird","Quiscalus macrourus, Cassidix major",Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Quiscalus,North America,"e, se USA",https://dibird.com/species/boattailed-grackle/,-
0,bobolink,LC - Least concern,"Meadowbird, Reedbird, Rice-bird, American Ortolan, Maybird, Skunk blackbird, Butter-bird",Fringilla oryzivora,Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Dolichonyx,North America,s Canada and n USA,https://dibird.com/species/bobolink/,c SA
0,bobtailed-weaver,LC - Least concern,"Bob tailed Weaver, Anomalous Bishop","Ploceus anomalus, Euplectes anomalus, Quelea anomala",Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Brachycope,Africa,se Cameroon and s Central African Republic through PR Congo and DR Congo,https://dibird.com/species/bobtailed-weaver/,-
0,bocages-akalat,LC - Least concern,"Bocage's Robin, Bocage's Akelat, Rufous-cheeked Akalat, Rufous-cheeked Robin Chat, Rufous-cheeked Robin, Rufous-cheeked Robin-Chat","Sheppardia insulana, Cossypha bocagei, Dryocichloides bocagei",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Sheppardia,Africa,se DR Congo and w Tanzania to w Angola and n Zambia,https://dibird.com/species/bocages-akalat/,-
0,bocages-bushshrike,LC - Least concern,"Grey-green Bush Shrike, Grey-green Bush-Shrike, Gray-green Bushshrike, Gray-green Bush Shrike, Gray-green Bush-Shrike, Bocage's Bush Shrike, Grey green Bushshrike, Gray Bush-Shrike, Grey Bush-Shrike, Gray Bushshrike, Grey Bushshrike, Grey-green Bushshrike, Gray green Bushshrike, Bocage's Bush-Shrike","Telephorus bocagei, Telophorus bocagei, Telophorus andaryae, Laniarius bocagei, Malaconotus bocagei",Perching Birds / Passeriformes,Bushshrikes / Malaconotidae,Chlorophoneus,Africa,c,https://dibird.com/species/bocages-bushshrike/,-
0,bocages-sunbird,LC - Least concern,Bocages Sunbird,Nectarinia bocagei,Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Nectarinia,Africa,se DR Congo to c Angola,https://dibird.com/species/bocages-sunbird/,-
0,bocages-weaver,LC - Least concern,"Angola Golden Weaver, Bocage's Golden Weaver",Hyphantornis temporalis,Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Ploceus,Africa,"Angola, s DR Congo and n Zambia",https://dibird.com/species/bocages-weaver/,-
0,bohemian-waxwing,LC - Least concern,"Black-throated Waxing, Lapland Waxwing, Northern Waxwing, Waxwing, Silktail, Bohemian Wax-chatterer, Bohemian Chatterer, Greater Waxwing","Bombycilla garrula, Ampelis garrulus, Lanius garrulus",Perching Birds / Passeriformes,Waxwings / Bombycillidae,Bombycilla,"North America, Eurasia",n,https://dibird.com/species/bohemian-waxwing/,-
0,bohol-sunbird,NE - Not evaluated,"McGregor's Sunbird, Metallic-winged Sunbird (decorosa)",Eudrepanis decorosa,Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Aethopyga,Oriental Region,Bohol (sc Philippines),https://dibird.com/species/bohol-sunbird/,-
0,bokikokiko,EN - Endangered,"Equinoctial Warbler, Christmas Island Reed Warbler, Christmas Island Warbler, Polynesian Reed Warbler, Polynesian Reed-Warbler, Kiritimati Reed-warbler, Kiritimati Reed Warbler, Line Islands Reed-Warbler, Kiritimati Warbler",Sylvia aequinoctialis,Perching Birds / Passeriformes,Reed Warblers & Allies / Acrocephalidae,Acrocephalus,Pacific ocean,Line Is.,https://dibird.com/species/bokikokiko/,-
0,bokmakierie,LC - Least concern,"Bokmafiere Bushshrike, Bokmakirie shrike, Bacbakiri, Bokmakierie Shrike, Bakbakiri, Bokmakierie Bushshrike, Bokmakierie Bush-Shrike","Chlorophoneus zeylonus, Turdus zeylonus, Malaconotus zeylonus, Telophorus zeylanus, Telephorus zeylonus",Perching Birds / Passeriformes,Bushshrikes / Malaconotidae,Telophorus,Africa,s,https://dibird.com/species/bokmakierie/,-
0,boldstriped-titbabbler,LC - Least concern,,"M [ixornis]. bornensis, Macronus bornensis, Macronous bornensis",Perching Birds / Passeriformes,"Babblers, Scimitar Babblers / Timaliidae",Mixornis,Oriental Region,"Java, Borneo and Wallacea",https://dibird.com/species/boldstriped-titbabbler/,-
0,bolivian-blackbird,LC - Least concern,,Agelaioides oreopsar,Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Oreopsar,South America,Bolivia,https://dibird.com/species/bolivian-blackbird/,-
0,bolivian-brushfinch,LC - Least concern,"Bolivian Brush Finch, Rufous-naped Brush Finch, Bolivian Brush-Finch, Bolivian Rufous-naped Brush Finch, Southern Rufous-naped Brush-Finch",Embernagra rufinucha,Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Atlapetes,South America,Bolivia,https://dibird.com/species/bolivian-brushfinch/,-
0,bolivian-earthcreeper,LC - Least concern,,"Upucerthia harteri, Upucerthia harterti, Ochetorhynchus harterti",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Tarphonomus,South America,Bolivia and nw Argentina,https://dibird.com/species/bolivian-earthcreeper/,-
0,bolivian-recurvebill,LC - Least concern,Bolivian Foliage-gleaner,"Anachilus striatus, Simoxenops striatus, Syndactyla striatus, Philydor striatus",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Syndactyla,South America,"w, c Bolivia",https://dibird.com/species/bolivian-recurvebill/,-
0,bolivian-slaty-antshrike,LC - Least concern,Bolivian Slaty-Antshrike,,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Thamnophilus,South America,sw Amazonia,https://dibird.com/species/bolivian-slaty-antshrike/,-
0,bolivian-spinetail,EN - Endangered,Inquisivi Spinetail,Certhiaxis henricae,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Cranioleuca,South America,c Bolivia,https://dibird.com/species/bolivian-spinetail/,-
0,bolivian-tapaculo,LC - Least concern,"Southern White-crowned Tapacu, White-crowned Tapaculo, Bolivian Tapaculo, Southern White-crowned Tapaculo, Bolivian White-crowned Tapaculo",,Perching Birds / Passeriformes,Tapaculos / Rhinocryptidae,Scytalopus,South America,se Peru to s Bolivia,https://dibird.com/species/bolivian-tapaculo/,-
0,bolivian-tyrannulet,LC - Least concern,,"Muscicapara boliviana, Tyranniscus bolivianus",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Zimmerius,South America,"se Peru and c, w Bolivia",https://dibird.com/species/bolivian-tyrannulet/,-
0,bolivian-warbling-finch,LC - Least concern,"Bolivian Warblingfinch, Bolivian Warbling-Finch",,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Poospiza,South America,Bolivia and nw Argentina,https://dibird.com/species/bolivian-warbling-finch/,-
0,bolivian-whitecrowned-tapaculo,LC - Least concern,"Southern White-crowned Tapacu, White-crowned Tapaculo, Bolivian Tapaculo, Southern White-crowned Tapaculo, Bolivian White-crowned Tapaculo",,Perching Birds / Passeriformes,Tapaculos / Rhinocryptidae,Scytalopus,South America,se Peru to s Bolivia,https://dibird.com/species/bolivian-whitecrowned-tapaculo/,-
0,bolles-pigeon,LC - Least concern,"Bolle's Laurel Pigeon, Dark-tailed Laurel-pigeon, Dark-tailed Laurel Pigeon, Boll's Pigeon",,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columba,Africa,Canary Is.,https://dibird.com/species/bolles-pigeon/,-
0,bonapartes-gull,LC - Least concern,,"Larus philadelphia, Chroicocephala philadelphia, Sterna philadelphia",Shorebirds / Charadriiformes,"Gulls, Terns, Skimmers / Laridae",Chroicocephalus,North America,sw Alaska to se Canada,https://dibird.com/species/bonapartes-gull/,"USA, n MA coasts"
0,bonapartes-nightjar,VU - Vulnerable,Sunda Nightjar,,Nightjars and relatives / Caprimulgiformes,Nightjars / Caprimulgidae,Caprimulgus,Oriental Region,Sumatra and Borneo,https://dibird.com/species/bonapartes-nightjar/,-
0,bonapartes-parakeet,LC - Least concern,Deville's Parakeet,Conurus lucianii,Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Pyrrhura,South America,w Amazonia,https://dibird.com/species/bonapartes-parakeet/,-
0,bonellis-eagle,LC - Least concern,"Bonellis's eagle, Bonelli's Hawk Eagle","Hieraaetus fasciatus, Aquila fasciatus",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Aquila,"Eurasia, Oriental Region",Spain to India to s China; also n AF,https://dibird.com/species/bonellis-eagle/,-
0,bonin-greenfinch,NE - Not evaluated,"Ogasawara Greenfinch, Grey-capped Greenfinch (kittlitzi)",Fringilla kittlitzi,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Chloris,Eurasia,Bonin Is. (Hahajima and Minamiiwoto Is.),https://dibird.com/species/bonin-greenfinch/,-
0,bonin-grosbeak,EX - Extinct,"Bonin Island Finch, Bonin Islands Grosbeak, Bonin Island Grosbeak","Coccothraustes ferreorostris, Chaunoproctus ferreirostris, Chaunoproctus ferreorostris",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Carpodacus,Eurasia,Bonin I. (Japan),https://dibird.com/species/bonin-grosbeak/,-
0,bonin-petrel,LC - Least concern,"Bonin Island Petrel, Salvin's Petrel, Bonin Islands Petrel, Stout-billed Gadfly Petrel, Stout-billed Petrel",Oestrelata hypoleuca,Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Pterodroma,Pacific ocean,nw,https://dibird.com/species/bonin-petrel/,-
0,bonin-thrush,EX - Extinct,"Kittlitz' Thrush, Bonin Islands Thrush, Kittlitz's Thrush, Bonin Island Ground Thrush","Turdus terrestris, Cichlopasser terrestris",Perching Birds / Passeriformes,Thrushes / Turdidae,Zoothera,Eurasia,Bonin Is. (Japan),https://dibird.com/species/bonin-thrush/,-
0,bonin-whiteeye,NT - Near threatened,"Bonin Honeyeater, Bonin Islands Honeyeater, Bonin Islands White-eye, Mukojima Bonin Honeyeater, Bonin Island Honeyeater",Ixos familiaris,Perching Birds / Passeriformes,White-eyes / Zosteropidae,Apalopteron,Eurasia,Bonin Is.,https://dibird.com/species/bonin-whiteeye/,-
0,bonin-wood-pigeon,EX - Extinct,"Brown Wood-Pigeon, Bonin Woodpigeon, Bonin Pigeon, Shining Wood-Pigeon, Bonin Wood-Pigeon, Bonin Black Pigeon, Bonin Island Wood Pigeon, Kittlitz's Wood Pigeon, Kittlitz's Wood-Pigeon",,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columba,Eurasia,Bonin Is.,https://dibird.com/species/bonin-wood-pigeon/,-
0,booted-eagle,LC - Least concern,"Booted Hawk-Eagle, Booted Hawk Eagle, European Booted Eagle","Aquila pennatus, Aquila pennata, Hieraaëtus pennatus, Falco pennatus",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Hieraaetus,Eurasia,sw Europe and nw Africa to c Asia and n India; also South Africa,https://dibird.com/species/booted-eagle/,"AF, s Asia"
0,booted-warbler,LC - Least concern,"Siberian Booted Tree Warbler, Booted warbler, Western Booted Warbler","Sylvia caligata, Hippolais caligata",Perching Birds / Passeriformes,Reed Warblers & Allies / Acrocephalidae,Iduna,Eurasia,"w, c Russia s through Kazakhstan to Iran, Afghanistan and w China",https://dibird.com/species/booted-warbler/,se India
0,boran-cisticola,LC - Least concern,"Bodessa Cisticola, Awash Rattling Cisticola, Hawash Rattler Grass Warbler",Cisticola subruficapilla bodessa,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Cisticola,Africa,ne,https://dibird.com/species/boran-cisticola/,-
0,boreal-chickadee,LC - Least concern,"Hudsonian Tit, Hudsonian Chickadee, Brown-capped Chickadee, Columbian Chickadee, Cascade brown-headed Chickadee, Acadian Chickadee","Poecile hudsonica, Penthestes hudsonicus, Parus hudsonicus",Perching Birds / Passeriformes,"Tits, Chickadees / Paridae",Poecile,North America,n,https://dibird.com/species/boreal-chickadee/,-
0,boreal-owl,LC - Least concern,"Tengmalm's Owl, Richardson's Owl, Tengmalm's Owl/Boreal Owl","Aegolius funerea, Cryptoglaux tengmalmi, Strix funerea, Glaux funerea, Nyctala tengmalmi, Cryptoglaux funerea",Owls / Strigiformes,Owls / Strigidae,Aegolius,"North America, Eurasia",n,https://dibird.com/species/boreal-owl/,-
0,bornean-banded-pitta,LC - Least concern,"Bornean Banded-Pitta, Banded Pitta (Bornean)",Pitta schwaneri,Perching Birds / Passeriformes,Pittas / Pittidae,Hydrornis,Oriental Region,Borneo,https://dibird.com/species/bornean-banded-pitta/,-
0,bornean-barbet,LC - Least concern,"Crimson-crowned Barbet, Black-throated Barbet","Mesobucco eximius, Megalaima eximia","Woodpeckers, Toucans and relatives / Piciformes",Asian Barbets / Megalaimidae,Psilopogon,Oriental Region,Borneo,https://dibird.com/species/bornean-barbet/,-
0,bornean-blue-flycatcher,LC - Least concern,"Bornean Blue-Flycatcher, Bornean Niltava","Muscicapa venusta, Niltava superbus, Cyornis superba, Niltava superba",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Cyornis,Oriental Region,Borneo,https://dibird.com/species/bornean-blue-flycatcher/,-
0,bornean-bristlehead,NT - Near threatened,"Black-headed Woodshrike, Bald-headed Woodshrike, Bristlehead, Bald-headed Wood-Shrike, Bristled Shrike","Pityriasis gymnocephalus, Barita gymnocephala",Perching Birds / Passeriformes,Bristlehead / Pityriasidae,Pityriasis,Oriental Region,Borneo,https://dibird.com/species/bornean-bristlehead/,-
0,bornean-bulbul,LC - Least concern,,Pycnonotus montis,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Rubigula,Oriental Region,Borneo,https://dibird.com/species/bornean-bulbul/,-
0,bornean-forktail,NE - Not evaluated,White-crowned Forktail (Bornean),Henicurus borneensis,Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Enicurus,Oriental Region,highland Borneo,https://dibird.com/species/bornean-forktail/,-
0,bornean-frogmouth,NT - Near threatened,"Sharpe's Frogmouth, Short-tailed Frogmouth (Bornean)",,Podargiformes,Frogmouths / Podargidae,Batrachostomus,Oriental Region,Borneo,https://dibird.com/species/bornean-frogmouth/,-
0,bornean-green-magpie,LC - Least concern,"Bornean Magpie, Bornean Green-Magpie",,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Cissa,Oriental Region,Borneo,https://dibird.com/species/bornean-green-magpie/,-
