,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,common-shelduck,LC - Least concern,"Burrowduck, Shelduck, Sheldfowl, Barduck, Sheldrake, Northern Shelduck, Sheld-Duck, Red-billed Shelduck, Mussel-duck, Northen shelduck",Anas tadorna,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Tadorna,"Africa, Eurasia",w Europe to ne China,https://dibird.com/species/common-shelduck/,"n AF, n India and s China"
0,common-smoky-honeyeater,LC - Least concern,"Plain Smoky Honeyeater, Common Smoky-Honeyeater, Eastern Smoky-Honeyeater, Common Melipote, Eastern Melipotes, Common Melipotes, Common Honeyeater, Smoky Honeyeater",,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Melipotes,Australasia,New Guinea,https://dibird.com/species/common-smoky-honeyeater/,-
0,common-snipe,LC - Least concern,"Palearctic Common Snipe, Fantail Snipe, Eurasian Snipe, European Snipe, Snipe","Capella gallinago, Scolopax gallinago",Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Gallinago,Eurasia,widespread,https://dibird.com/species/common-snipe/,"s Europe, AF, OR"
0,common-squaretailed-drongo,LC - Least concern,"Sharpe's Drongo, square-tailed drongo sp., Square tailed Drongo, Black drongo, Squaretailed Drongo, Square-tailed, Square-tailed Drongo, Sharpe's or Western Drongo","Dicrurus sharpei, Edolius ludwigii",Perching Birds / Passeriformes,Drongos / Dicruridae,Dicrurus,Africa,"e, s Africa",https://dibird.com/species/common-squaretailed-drongo/,-
0,common-starling,LC - Least concern,"Starling, European Starling, Eurasian Starling, Purple-winged starling, English Starling, Northern Starling",,Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Sturnus,Eurasia,"w, c, introduced worldwide",https://dibird.com/species/common-starling/,-
0,common-sunbirdasity,LC - Least concern,"Sunbird-Asity, Common Sunbird Asity, Wattled Sunbird-Asity, Wattled Asity, Wattled False-sunbird, Sunbird Asity, Wattled False Sunbird",Neodrepanis coruscens,Perching Birds / Passeriformes,Asities / Philepittidae,Neodrepanis,Africa,e Madagascar,https://dibird.com/species/common-sunbirdasity/,-
0,common-swift,LC - Least concern,"Eurasian Swift, Swift, European Swift",Hirundo apus,Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Apus,Eurasia,widespread,https://dibird.com/species/common-swift/,s AF
0,common-tailorbird,LC - Least concern,"Tailor Bird, Long-tailed Tailor Bird, Long-tailed Tailorbird, Tailorbird",Motacilla sutoria,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Orthotomus,Oriental Region,widespread,https://dibird.com/species/common-tailorbird/,-
0,common-tern,LC - Least concern,"Black-billed Common Tern, Sea-swallow",,Shorebirds / Charadriiformes,"Gulls, Terns, Skimmers / Laridae",Sterna,"North America, Eurasia",widespread,https://dibird.com/species/common-tern/,widespread coasts
0,common-todyflycatcher,LC - Least concern,"Common Tody Flycatcher, Common Todybill, White-tipped Tody-Flycatcher",Todus [] cinereus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Todirostrum,"South America, Middle America",s Mexico to ne Argentina,https://dibird.com/species/common-todyflycatcher/,-
0,common-waxbill,LC - Least concern,"Astrild, REed-billed Waxbill, Waxbill",Loxia astrild,Perching Birds / Passeriformes,"Waxbills, Munias & Allies / Estrildidae",Estrilda,Africa,"w, c, e, s",https://dibird.com/species/common-waxbill/,-
0,common-whitethroat,LC - Least concern,"Whitethroat, Indian Whitethroat, Common Whitethroated, European Whitethroat, Grey whitethroat, Greater Whitethroat","Sylvia communis, Communis communis",Perching Birds / Passeriformes,Sylviid Babblers / Sylviidae,Curruca,Eurasia,widespread,https://dibird.com/species/common-whitethroat/,AF
0,common-wood-pigeon,LC - Least concern,"Ringdove, Woodpigeon, Common Wood-Pigeon, Quest, Cushie-doo, Cushat, Wood-Pigeon, Madieran wood pigeon, Wood Pigeon, European Wood-Pigeon, Ring Pigeon, Ring dove, Common Woodpigeon",Columba palumba,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columba,Eurasia,"w, sw",https://dibird.com/species/common-wood-pigeon/,-
0,common-woodshrike,LC - Least concern,"Common Wood-shrike, Common wood shrike",Muscicapa [] pondiceriana,Perching Birds / Passeriformes,Vangas & Allies / Vangidae,Tephrodornis,Oriental Region,widespread,https://dibird.com/species/common-woodshrike/,-
0,common-yellowthroat,LC - Least concern,"Western Yellowthroat, Pacific Yellowthroat, Maryland Yellowthroat, Salt marsh Yellowthroat, Florida Yellowthroat, Goldman's Yellowthroat, Yellow throat warbler, Northern Yellowthroat, Maryland Yellow-throat, Black-Masked Ground Warbler, Belding's Yellowthroat, Tule Yellowthroat, Southern Yellowthroat","Turdus trichas, Trichas marilandica",Perching Birds / Passeriformes,New World Warblers / Parulidae,Geothlypis,"Middle America, North America",widespread,https://dibird.com/species/common-yellowthroat/,to w SA
0,comoros-blue-pigeon,NT - Near threatened,"Silver-headed Blue-Pigeon, Comoro Blue-Pigeon, Comoro Blue Pigeon, Aldabra Blue-Pigeon",Funingus sganzini,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Alectroenas,Africa,Comoros,https://dibird.com/species/comoros-blue-pigeon/,-
0,comoros-cuckooshrike,VU - Vulnerable,"Ashy Cuckoo-shrike (Comoros), Comoro Cuckooshrike, Comoro Cuckoo-shrike, Ashy Cuckooshrike (Comoros)","Coracina cucullata, Graucalus cucullatus",Perching Birds / Passeriformes,Cuckooshrikes / Campephagidae,Ceblepyris,Africa,Comoros,https://dibird.com/species/comoros-cuckooshrike/,-
0,comoros-fody,LC - Least concern,"Red Forest Fody, Red-headed Fody, Red-headed Fody (Comoros)",Foudia eminentissimus,Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Foudia,Africa,Comoros,https://dibird.com/species/comoros-fody/,-
0,comoros-green-pigeon,EN - Endangered,"Comoros Green-Pigeon, Madagascar Green-Pigeon (Comoros), Comoro Green-Pigeon, Moheli Green-Pigeon",Treron australis griveaudi,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Treron,Africa,Comoros,https://dibird.com/species/comoros-green-pigeon/,-
0,comoros-olive-pigeon,NT - Near threatened,"Comoros Rameron Pigeon, Comoro Pigeon, Comoro Olive Pigeon, Comoro Olive-Pigeon",Columba polleni,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columba,Africa,Comoros,https://dibird.com/species/comoros-olive-pigeon/,-
0,comoros-thrush,LC - Least concern,"Anjouan Thrush, Johanna Thrush, Comoro Thrush, Moheli Thrush",,Perching Birds / Passeriformes,Thrushes / Turdidae,Turdus,Africa,Comoros,https://dibird.com/species/comoros-thrush/,-
0,compact-weaver,LC - Least concern,Omo River Compact Weaver,"Pachyphantes superciliosus, Hyphantornis superciliosus, Pachyphantes pachyrhynchus",Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Ploceus,Africa,"Senegal to Liberia, e to Ethiopia and s to Angola and s DR Congo",https://dibird.com/species/compact-weaver/,-
0,conebilled-tanager,EN - Endangered,Cone billed Tanager,Rhynchothraupis mesoleuca,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Conothraupis,South America,wc Brazil,https://dibird.com/species/conebilled-tanager/,-
0,congo-bay-owl,EN - Endangered,"Tanzanian Bay Owl, Congo Bay-Owl, Congo Owl, Itombwe Owl, Prigogine's Owl, African Bay Owl, Prigogine's Bay Owl, African Bay-Owl, Western Bay Owl, Prigogine's Bay-Owl",Tyto prigoginei,Owls / Strigiformes,Barn Owls / Tytonidae,Phodilus,Africa,e DR Congo and nw Tanzania,https://dibird.com/species/congo-bay-owl/,-
0,congo-martin,LC - Least concern,"Congo Marrtin, Congo Sand-Martin, Congo Sand Martin",Cotile congica,Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Riparia,Africa,Congo River,https://dibird.com/species/congo-martin/,-
0,congo-moor-chat,LC - Least concern,"Moor-chat, Congo Moorchat, Thollon's Moor-chat, Congo Moor-Chat",Saxicola tholloni,Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Myrmecocichla,Africa,Central African Republic; Gabon to sw DR Congo and c Angola,https://dibird.com/species/congo-moor-chat/,-
0,congo-peafowl,VU - Vulnerable,"African Peafowl, Congo Peacock, African Peacock",,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Afropavo,Africa,DR Congo,https://dibird.com/species/congo-peafowl/,-
0,congo-serpent-eagle,LC - Least concern,"African Serpent Eagle, African Serpent-Eagle, Gold Coast Serpent-Eagle, Congo Serpent-Eagle, Congo Snake Eagle","Astur spectabilis, Dryotriorchis spectabilis",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Circaetus,Africa,"w, c",https://dibird.com/species/congo-serpent-eagle/,-
0,congo-sunbird,LC - Least concern,"Black-bellied Sunbird, Congo Black-bellied Sunbird","Nectarinia congensis, Cinnyris congoensis",Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Cinnyris,Africa,Congo region,https://dibird.com/species/congo-sunbird/,-
0,connecticut-warbler,LC - Least concern,Connecticut Yellowthroat,"Geothlypis agilis, Sylvia agilis",Perching Birds / Passeriformes,New World Warblers / Parulidae,Oporornis,North America,sc Canada and nc USA,https://dibird.com/species/connecticut-warbler/,c SA
0,cook-reed-warbler,NT - Near threatened,"Cook Islands Reed-Warbler, Cook Islands Warbler, Mangaia Reed-Warbler, Cook Reed-warbler, Cook Islands Reed Warbler",Acrocephalus vaughani kerearako,Perching Birds / Passeriformes,Reed Warblers & Allies / Acrocephalidae,Acrocephalus,Pacific ocean,Cook Is.,https://dibird.com/species/cook-reed-warbler/,-
0,cooks-petrel,VU - Vulnerable,"Titi, Blue-footed Petrel",Procellaria cookii,Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Pterodroma,Pacific ocean,widespread,https://dibird.com/species/cooks-petrel/,-
0,cooks-swift,NE - Not evaluated,,Cypselus pacificus cooki,Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Apus,Oriental Region,"lowland Myanmar, n Thailand, Vietnam and Guangxi, China",https://dibird.com/species/cooks-swift/,"Laos, Vietnam, Cambodia, Myanmar and Thailand"
0,coopers-hawk,LC - Least concern,"Mexican Hawk, Chicken Hawk, Big blue Darter","Falco cooperii, Accipiter cooperi",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Accipiter,"Middle America, North America",s Canada to Honduras,https://dibird.com/species/coopers-hawk/,-
0,coopmanss-elaenia,LC - Least concern,"Narino Elaenia, Lesser Elaenia (Narino), Coopman's Elaenia",,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Elaenia,South America,sw Colombia and nw Ecuador,https://dibird.com/species/coopmanss-elaenia/,-
0,coopmanss-tyrannulet,NE - Not evaluated,"Golden-faced Tyrannulet (Coopman's), Golden-faced Tyrannulet (Coopmans's)",Tyranniscus chrysops minimus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Zimmerius,South America,ne Colombia and n Venezuela,https://dibird.com/species/coopmanss-tyrannulet/,-
0,copper-pheasant,NT - Near threatened,Soemmering's Pheasant,"Syrmaticus soemmeringii, Syrmaticus soemmerringi, Phasianus soemmerringii",Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Syrmaticus,Eurasia,Japan,https://dibird.com/species/copper-pheasant/,-
0,copper-seedeater,LC - Least concern,Capped Seedeater,Loxia bouvreuil,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Sporophila,South America,"s Suriname and e, se Brazil",https://dibird.com/species/copper-seedeater/,-
0,copper-sunbird,LC - Least concern,Coppery Sunbird,"Nectarinia cuprea, Cinnyris cuprea, Certhia cuprea",Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Cinnyris,Africa,"w, c, e, sc",https://dibird.com/species/copper-sunbird/,-
0,copperback-quailthrush,NE - Not evaluated,,Cinclosoma castanotum clarum,Perching Birds / Passeriformes,"Jewel-babblers, Quail-thrushes / Cinclosomatidae",Cinclosoma,Australasia,wc to c Australia,https://dibird.com/species/copperback-quailthrush/,-
0,copperrumped-hummingbird,LC - Least concern,"Common Emerald, Copper rumped Hummingbird","Trochilus tobaci, Saucerrotia tobaci, Amazilia tobaci",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Saucerottia,South America,Venezuela and Trinidad and Tobago,https://dibird.com/species/copperrumped-hummingbird/,-
0,coppersmith-barbet,LC - Least concern,"Coppersmith, Crimson-breasted Barbet, Crimson-headed Barbet","Megalaima haemacephala, Bucco haemacephalus, Magalaima haemacephala","Woodpeckers, Toucans and relatives / Piciformes",Asian Barbets / Megalaimidae,Psilopogon,Oriental Region,widespread,https://dibird.com/species/coppersmith-barbet/,-
0,coppertailed-starling,NT - Near threatened,"Copper tailed Glossy Starling, Coppery-tailed Glossy-Starling, Coppery-tailed Glossy Starling, Coppery-tailed Starling, Copper-tailed Glossy Starling, Copper-tailed Glossy-Starling","Lamprocolius cupreocauda, Lamprotornis cupreocauda",Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Hylopsar,Africa,Sierra Leone to Ghana,https://dibird.com/species/coppertailed-starling/,-
0,copperthroated-sunbird,LC - Least concern,"Copper throated Sunbird, Maklot's Sunbird, Macklot's Sunbird","Arachnothera insignis, Arachnechthra chalcostetha, Cinnyris pectoralis, Chalcostetha macklotii, Nectarinia insignis, Cinnyris macklotii, Chalcostetha calcostetha, Promerops pectoralis, Chalcostetha insperata, Nectarinia pectoralis, Nectarinia porphyrolcema, Chalcostetha pectoralis, Nectarinia macklotii, Chalcostetha insignis, Nectarinia calcostetha",Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Leptocoma,Oriental Region,Myanmar to Philippines and Java,https://dibird.com/species/copperthroated-sunbird/,-
0,coppery-emerald,LC - Least concern,Coopery Emerald,Panychlora russata,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Chlorostilbon,South America,ne Colombia and nw Venezuela,https://dibird.com/species/coppery-emerald/,-
0,coppery-metaltail,LC - Least concern,Balsas Metaltail,Metallura rubriginosa,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Metallura,South America,"n, c Peru",https://dibird.com/species/coppery-metaltail/,-
0,copperybellied-puffleg,NT - Near threatened,"Coppery bellied Puffleg, Copper-vented Puffleg","Eriocnemis cupreo-ventris, Trochilus cupreo-ventris",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Eriocnemis,South America,Colombia and Venezuela,https://dibird.com/species/copperybellied-puffleg/,-
0,copperychested-jacamar,VU - Vulnerable,Coppery chested Jacamar,,"Woodpeckers, Toucans and relatives / Piciformes",Jacamars / Galbulidae,Galbula,South America,s Colombia to e Ecuador,https://dibird.com/species/copperychested-jacamar/,-
0,copperyheaded-emerald,LC - Least concern,Coppery headed Emerald,"Eupherusa cupreiceps, Elvira cupreiceps",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Microchera,Middle America,Costa Rica,https://dibird.com/species/copperyheaded-emerald/,-
0,copperytailed-coucal,LC - Least concern,"Marsh Coucal, Copperytailed Coucal, Coppery tailed Coucal",,Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Centropus,Africa,"s DR Congo and s, sw Tanzania to Angola, n Botswana and Malawi",https://dibird.com/species/copperytailed-coucal/,-
0,coquerels-coua,LC - Least concern,"Coquerel's Madagascar Coua, Cocquerel's Coua, Cocquerel's Madagascar Coucal, Coquerel's Madagascar Coucal",,Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Coua,Africa,Madagascar,https://dibird.com/species/coquerels-coua/,-
0,coqui-francolin,NE - Not evaluated,"Coqui, Coqui's Francolin, Peliperdix coqui, Coqui Partridge","Peliperdix coqui, Perdix coqui, Francolinus coqui",Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Campocolinus,Africa,widespread,https://dibird.com/species/coqui-francolin/,-
0,coralbilled-ground-cuckoo,LC - Least concern,"Renauld's Ground Cuckoo, Renauld's Ground-Cuckoo, Coral billed Ground Cuckoo, Coral-billed Ground-Cuckoo, Red-billed Ground Cuckoo",,Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Carpococcyx,Oriental Region,se Asia,https://dibird.com/species/coralbilled-ground-cuckoo/,-
0,coralbilled-scimitar-babbler,LC - Least concern,Coral-billed Scimitar-Babbler,Omatorhinus]. ferruginosus,Perching Birds / Passeriformes,"Babblers, Scimitar Babblers / Timaliidae",Pomatorhinus,Oriental Region,Himalayas to c Vietnam,https://dibird.com/species/coralbilled-scimitar-babbler/,-
0,coraya-wren,LC - Least concern,,"Thryothorus coraya, Turdus coraya",Perching Birds / Passeriformes,Wrens / Troglodytidae,Pheugopedius,South America,"n, c Amazonia",https://dibird.com/species/coraya-wren/,-
0,cordillera-azul-antbird,NE - Not evaluated,Whistling Antbird (undescribed form),,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Myrmoderus,South America,San Martín region (Peru),https://dibird.com/species/cordillera-azul-antbird/,-
0,cordillera-ground-warbler,VU - Vulnerable,"Luzon Wren-Babbler, Rabor's Wren-Babbler, Rusty-faced Babbler, Rabor's Wren Babbler, Rusty-headed Babbler, Cordillera Ground-Warbler",Napothera rabori,Perching Birds / Passeriformes,Grassbirds & Allies / Locustellidae,Robsonius,Oriental Region,"nc Luzon (Cordillera Central, Philippines)",https://dibird.com/species/cordillera-ground-warbler/,-
0,cordilleran-canastero,LC - Least concern,"Cordillera Canastero, Cordillera","Thripophaga modesta, Synallaxis modestus",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Asthenes,South America,Peru through s Argentina,https://dibird.com/species/cordilleran-canastero/,-
0,cordilleran-flycatcher,LC - Least concern,"Interior Flycatcher, Ponderosa Flycatcher",Empidonax bairdi occidentalis,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Empidonax,North America,wc,https://dibird.com/species/cordilleran-flycatcher/,Mexico
0,cordilleran-parakeet,NT - Near threatened,"Cordilleran Conure, Cordilleran Parakeet (frontatus), Scarlet-fronted Parakeet (Cordilleran)","Conurus frontatus, Aratinga frontata",Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Psittacara,South America,w Ecuador to s Peru,https://dibird.com/species/cordilleran-parakeet/,-
0,corn-bunting,LC - Least concern,,Miliaria calandra,Perching Birds / Passeriformes,Buntings / Emberizidae,Emberiza,Eurasia,"w, sc, also n Africa",https://dibird.com/species/corn-bunting/,-
0,corn-crake,LC - Least concern,"Grass quail, Landrail, European Corn Crake, Corncrake",Rallus crex,"Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Crex,Eurasia,Europe to c Siberia and nw China,https://dibird.com/species/corn-crake/,s AF
0,coroneted-fruit-dove,LC - Least concern,"Lilac-capped Fruit Dove, Lilac-capped Fruit-Dove, Little Coroneted Fruit-Dove, Coroneted Fruit-Dove, Diadem Fruit-Dove, Lilac-cappet fruit dove, Little Coroneted Fruit Dove",Ptilonopus [sic] coronulatus,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ptilinopus,Australasia,New Guinea,https://dibird.com/species/coroneted-fruit-dove/,-
0,correndera-pipit,LC - Least concern,,,Perching Birds / Passeriformes,"Wagtails, Pipits / Motacillidae",Anthus,South America,"wc, Southern Cone",https://dibird.com/species/correndera-pipit/,-
0,corsican-finch,LC - Least concern,"Mediterranean Citril Finch, Corsican Citril, Corsican Citril Finch","Serinus corsicanus, Serinus corsicana, Citrinella corsicana",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Carduelis,Eurasia,"Sardinia, Corsica",https://dibird.com/species/corsican-finch/,-
0,corsican-nuthatch,VU - Vulnerable,,,Perching Birds / Passeriformes,Nuthatches / Sittidae,Sitta,Eurasia,Corsica,https://dibird.com/species/corsican-nuthatch/,-
0,corys-shearwater,LC - Least concern,"Canary Islands Great Shearwater, Cory's Shearwater (borealis), Scopoli's Shearwater, East Atlantic Cory's Shearwater","Puffinus diomedea, Puffinus borealis",Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Calonectris,Atlantic ocean,"Azores, Madeira, Canary and Berlenga Is.",https://dibird.com/species/corys-shearwater/,w Atlantic
0,coscoroba-swan,LC - Least concern,Coscoroba,"Anas coscoroba, Cygnus coscoroba",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Coscoroba,South America,Southern Cone,https://dibird.com/species/coscoroba-swan/,-
0,costa-rican-brushfinch,LC - Least concern,"Grey-striped Brush Finch, Costa Rican Brush-Finch, Costa Rica Brush-Finch, Costa Rican Brush Finch",Buarremon costaricensis,Perching Birds / Passeriformes,New World Sparrows / Passerellidae,Arremon,Middle America,Costa Rica and w Panama,https://dibird.com/species/costa-rican-brushfinch/,-
0,costa-rican-pygmy-owl,LC - Least concern,Costa Rican Pygmy-Owl,"Glaucidium costaricensis, Glaucidium jardinii costaricanum, Phalaenopsis costaricana",Owls / Strigiformes,Owls / Strigidae,Glaucidium,Middle America,Costa Rica and Panama,https://dibird.com/species/costa-rican-pygmy-owl/,-
0,costa-rican-swift,LC - Least concern,Smoky Swift,,Swifts and Hummingbirds / Apodiformes,Swifts / Apodidae,Chaetura,"South America, Middle America","Costa Rica, Panama and n Colombia",https://dibird.com/species/costa-rican-swift/,-
0,costas-hummingbird,LC - Least concern,,"Trochilus costae, Ornismya costae, Archilochus costae",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Calypte,"Middle America, North America",sw USA and nw Mexico,https://dibird.com/species/costas-hummingbird/,w Mexico
0,cotton-pygmy-goose,LC - Least concern,"Cotton Pigmy-goose, White Cotton Goose, White-quilled Pygmy-Goose, Cotton Pygmy-goose, Quacky Duck, Cotton Teal/Indian Pygmy-goose, White Pygmy Goose, Quackyduck, Cotton Teal, Asian Pygmy Goose, Indian Pygmy-goose, White-quilled Dwarf-Goose, White Pygmy-Goose","Anas coromandeliana, Cheniscus coromandelianus",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Nettapus,Oriental Region,widespread,https://dibird.com/species/cotton-pygmy-goose/,AU
0,couchs-kingbird,LC - Least concern,Thornscrub Kingbird,,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Tyrannus,"Middle America, North America","s Texas, e Mexico to Belize",https://dibird.com/species/couchs-kingbird/,-
0,cozumel-emerald,LC - Least concern,Cozmuzel Emerald,Chlorostilbon forficatus,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Cynanthus,Middle America,islands off Yucatán Pen.,https://dibird.com/species/cozumel-emerald/,-
0,cozumel-thrasher,CR - Critically endangered,,Harporhynchus guttatus,Perching Birds / Passeriformes,"Mockingbirds, Thrashers / Mimidae",Toxostoma,Middle America,Cozumel Island,https://dibird.com/species/cozumel-thrasher/,-
0,cozumel-vireo,NT - Near threatened,,,Perching Birds / Passeriformes,"Vireos, Greenlets, Shrike-babblers / Vireonidae",Vireo,Middle America,Cozumel,https://dibird.com/species/cozumel-vireo/,-
0,crabplover,LC - Least concern,Crab Plover,,Shorebirds / Charadriiformes,Crab-plover / Dromadidae,Dromas,"Africa, Indian ocean",Madagascar to Andaman Is.,https://dibird.com/species/crabplover/,"e AF, India"
0,crag-chilia,LC - Least concern,Crag Earthcreeper,"Enicornis melanura, Chilia melanura, Ochetorhynchus melanura",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Ochetorhynchus,South America,c Chile,https://dibird.com/species/crag-chilia/,-
0,crane-hawk,LC - Least concern,"Black Crane-Hawk, Gray Crane Hawk, Grey Crane-Hawk, Crane-hawk, Grey Crane Hawk, Gray Crane-Hawk",Sparvius caerulescens,Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Geranospiza,"South America, Middle America",Mexico to Uruguay,https://dibird.com/species/crane-hawk/,-
0,craveris-murrelet,VU - Vulnerable,,"Uria craveri, Brachyramphus craveri, Eudomychura craveri, Brachyramphus craverii, Synthiliboramphus craveri, Endomychura craverii, Endomychura craveri",Shorebirds / Charadriiformes,Auks / Alcidae,Synthliboramphus,"Middle America, North America",w coasts,https://dibird.com/species/craveris-murrelet/,-
0,creambacked-woodpecker,LC - Least concern,Cream backed Woodpecker,"Phloeoceastes leucopogon, Picus leucopogon","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Campephilus,South America,c Bolivia and w Paraguay to nw Uruguay and nc Argentina,https://dibird.com/species/creambacked-woodpecker/,-
0,creambreasted-fruit-dove,NT - Near threatened,"Cream bellied Fruit Dove, Merrill's Fruit Dove, Cream-bellied Fruit-Dove, Cream-breasted Fruit-Dove, Merrill's Fruit-Dove, Cream-bellied Fruit Dove","Leucotreron merrilli, Ramphiculus merrilli",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ptilinopus,Oriental Region,Philippines,https://dibird.com/species/creambreasted-fruit-dove/,-
0,creambrowed-whiteeye,LC - Least concern,"Lesser Sunda Mountain White-eye, Sunda White-eye, Yellow browed White eye, Yellow-browed White-eye, White-browed White-eye, Cream-browed Ibon","Zosterops superciliaris, Lophozosterops superciliaris",Perching Birds / Passeriformes,White-eyes / Zosteropidae,Heleia,Australasia,Lesser Sundas,https://dibird.com/species/creambrowed-whiteeye/,-
0,creamcolored-courser,LC - Least concern,"Common Cream-colored Courser, Common Cream-coloured Courser, Cream-coloured courser",Charadrius cursor,Shorebirds / Charadriiformes,"Coursers, Pratincoles / Glareolidae",Cursorius,Africa,"ne, c, w, also sw EU",https://dibird.com/species/creamcolored-courser/,-
0,creamcolored-woodpecker,LC - Least concern,"Cream colored Woodpecker, Cream coloured Woodpecker, Cream-coloured Woodpecker",Picus flavus,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Celeus,South America,Amazonia and se Brazil,https://dibird.com/species/creamcolored-woodpecker/,-
0,creameyed-bulbul,NE - Not evaluated,,,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Pycnonotus,Oriental Region,Borneo,https://dibird.com/species/creameyed-bulbul/,-
0,creamstriped-bulbul,LC - Least concern,"Striated Bulbul, Cream striped Bulbul, Streaked Bulbul, Sumatran Bulbul","Ixos leucogrammicus, Pycnonotus leucogrammicus",Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Hemixos,Oriental Region,Sumatra,https://dibird.com/species/creamstriped-bulbul/,-
0,creamthroated-whiteeye,LC - Least concern,"Creamy throated White eye, Creamy-throated White-eye, Green-throated White-eye, Halmahera White-eye, Halmahera Black-fronted White-eye, Creamy-throated or Morotai White-eye, Batjan White-eye, Bacan White-eye",Zosterops (?) atriceps,Perching Birds / Passeriformes,White-eyes / Zosteropidae,Zosterops,Australasia,Moluccas,https://dibird.com/species/creamthroated-whiteeye/,-
0,creamvented-bulbul,LC - Least concern,"White-eyed Brown Bulbul, White eyed Brown Bulbul, Cream vented Bulbul",Picnonotus [sic] simplex,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Pycnonotus,Oriental Region,Malay Pen. to Borneo,https://dibird.com/species/creamvented-bulbul/,-
0,creamwinged-cinclodes,LC - Least concern,,Upucerthia albiventris,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Cinclodes,South America,c Andes from n Peru to c Argentina,https://dibird.com/species/creamwinged-cinclodes/,-
