,Common Name,Kingdom,Phylum,Class,Order,Family,Binomial Name,Link,Description
0,Australian Swiftlet,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Aerodramus terraereginae,https://ebird.org/species/ausswi1,"Small plain grayish swiftlet with a pale rump and a slightly darker cap. Almost always seen in flight; note slender wings, very quick stiff wing beats. Possible confusion with Tree Martin, which is much paler below with a paler rump, plumper body, and shorter wings. Abundant in tropical north Queensland."
0,Australian Fairy Tern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sternula nereis,https://ebird.org/species/faiter2,"Very small coastal tern with forked tail. Nests on sandy beaches, where it is sensitive to disturbance. Very similar to Little Tern, which overlaps in range in parts of southern Australia. In breeding plumage, note yellow bill (in southern Australia lacking black tip) and orange-yellow legs. In contrast to Little Tern, Fairy has a gap between the black in front of eyes and the bill (in breeding Little, the black extends to the bill). In nonbreeding plumage, bill much darker. Hunts by flying low over the water and plunging down to snatch prey from the surface. New Zealand subspecies very rare and breeds only at four sites on the east coast of the southern Northland."
0,Ayacucho Thistletail,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Asthenes ayacuchensis,https://ebird.org/species/vilthi3,"Poorly known thistletail found only in a small area of the high Andes east of the city of Ayacucho in southern Peru. It is brown above, gray below, with a long wispy tail and a reddish-orange chin patch. It has a darker chin patch than Vilcabamba Thistletail and Puna Thistletail, and is not known to overlap with either species. It inhabits scrub and stunted forest near treeline. Song is a rapid, high-pitched trill."
0,Ayeyarwady Bulbul,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus blanfordi,https://ebird.org/species/ayebul1,"Dull brown bulbul with streaky patch over the ears. Very similar in appearance to Streak-eared Bulbul but browner and with dull red (not pale gray) eyes. Common in lowland and foothill open forest, forest edge, and open scrub, and near human habitation. Unmusical vocalizations include chatters and chirps."
0,Azara's Spinetail,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Synallaxis azarae,https://ebird.org/species/azaspi1,"Small, long-tailed bird that skulks in thickets and tangles. Mostly gray with rufous cap, wings, and tail. Sexes alike. More often heard than seen; listen for distinctive “whip-WEEP!” song repeatedly coming from dense scrubby areas. Found at fairly high elevations in the Andes, mostly from 1,500–3,000 m, higher than most other species of Synallaxis spinetails."
0,Azores Bullfinch,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula murina,https://ebird.org/species/eurbul1,"Restricted to São Miguel Island in the Azores; found in steep-sided valleys in laurel forests. Medium-large, plump finch with a strong, deep bill and short, rounded wings. Both sexes resembles a female Eurasian Bullfinch, with a black crown, face, and neck, but Azores are dark brown above and light brown below unlike the reddish-orange bellied male Eurasian Bullfinch. Tail and wings are largely black albeit with a white bar. The call is a soft melancholic “phew.”"
0,Aztec Rail,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus tenuirostris,https://ebird.org/species/kinrai2,"Large, chickenlike rail of fresh marshes in highlands. Heard more often than seen; its main call is a rhythmic dry chatter. No similar large rails in its range. Note the large size, rusty neck and breast, barred flanks, and long, mostly orange beak. Virginia Rail is much smaller, with blue-gray cheeks."
0,Aztec Thrush,Animalia,Chordata,Aves,Passeriformes,Turdidae,Ridgwayia pinicola,https://ebird.org/species/aztthr,"Rather stocky, boldly patterned thrush of highland pine-oak and fir forest. Endemic to western and central Mexico. Found singly or in flocks, often associating with other thrushes at fruiting trees and bushes. Despite its striking plumage, can be difficult to see as its plumage blends well in sun-dappled foliage. Usually rather quiet, and can sit still for long periods. Male has blackish hood and upperparts with bold white patterning on wings and tail. Female paler and more grayish in areas where male is black."
0,Azure Gallinule,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porphyrio flavirostris,https://ebird.org/species/azugal1,"Small, pale chickenlike marsh bird with washed out gray-blue underparts that contrast with its olive brown back and crown. Note the thick yellow bill and frontal shield. Found in freshwater marshes with abundant floating vegetation where its appearances may be seasonal and erratic. Rarely seen swimming."
0,Azure Jay,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cyanocorax caeruleus,https://ebird.org/species/azujay1,"Large jay found in humid forests, especially Araucaria forests, the seeds of which are the jay’s main food. It has a mostly blue body, which can be ultramarine or cerulean, a black head with a small crest, and a black throat. Usually seen in small noisy flocks."
0,Azure Kingfisher,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx azureus,https://ebird.org/species/azukin1,"Small bright blue and deep orange kingfisher. Almost always found above water. It patrols up and down waterways and rivers from perch to perch flying very fast, and only a few meters off the water, typically making a loud high pitched ""seeeeeeeep"" call. Sacred Kingfisher has similar orange-buff belly, but it is a much larger bird."
0,Azure Tit,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes cyanus,https://ebird.org/species/azutit2,"Frosty, pale bundle of joy. Nominate northern population is white with a shadowy black outlining of the cheek, bright blue-and-white striped wings, and a clean white breast. Central Asian and Central Chinese birds have a bright yellow patch on the breast. Prefers open wooded or shrubby areas, often in proximity to willow, birch, and various conifers. More common in open habitats in northern range. Forages actively, often within dense foliage, and can be surprisingly difficult to see well. Gives various high-pitched calls, including chips, trills, and rattles. Song is variable, and includes high whistles followed by a rattling stutter, as well as a series of cheery, repetitive two-note calls."
0,Babbling Starling,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Neocichla gutturalis,https://ebird.org/species/babsta1,"Unusual starling with a highly localized range. Note the gray head, pale eye, black bib, and white patch in the wings. Generally rare in open miombo broadleaf woodland. Usually in small flocks. The common vocalization is a series of raspy scolding calls. Most similar to Wattled Starling, but easily separated by the pale eye and the white wing patch."
0,Bachman's Sparrow,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Peucaea aestivalis,https://ebird.org/species/bacspa,"Rare and declining sparrow found in longleaf pine woodlands with grassy or brushy undergrowth. Usually quite secretive. Look for unstreaked grayish-tan underparts, rufous and gray pattern on back and wings, and rufous cap and eyeline. Similar to Cassin's and Botteri's Sparrow but no range or habitat overlap. Population west of Mississippi River brighter buffy below. Usually found singly. Easiest to detect when singing; listen for two-parted song, a thin whistle followed by a musical junco-like trill. Subsequent phrases usually differ in pitch."
0,Bachman's Warbler,Animalia,Chordata,Aves,Passeriformes,Parulidae,Vermivora bachmanii,https://ebird.org/species/bacwar,"Jewel of a warbler, probably extinct. Male is distinctive, with a black patch on the lower throat and chest. Also note his bright yellow belly and evenly-divided yellow-and-gray crown. Female is less striking; note olive upperparts, olive-yellow underparts, and faint eyering. Likely bred in swampy floodplain forests, especially in and around cane stands, and wintered in a wide range of wooded habitats, but details remain unclear. Song is a buzzy insect-like trill."
0,Baer's Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya baeri,https://ebird.org/species/baepoc1,"Extremely rare diving duck. Breeding male has a dark green gloss to the head, but often seems dark-headed in poor lighting. Non-breeding males are duller, but have pale eyes. Females and immatures have dark brown heads and dark eyes. Boldly patterned chestnut-and-white sides unique among ducks; compare the brown sides of Ferruginous Duck and pale sides of Common Pochards, both similar species. Can be difficult to separate from Ferruginous Duck, with which it sometimes hybridizes; note less extensive white wing panels in present species. During the colder months, often found singly or in small groups within non-breeding flocks of more common duck species. Breeds on sheltered, well-vegetated lakes; prefers large open bodies of water in the winter."
0,Baglafecht Weaver,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus baglafecht,https://ebird.org/species/bagwea1,"Large, chunky weaver with a long, heavy bill. Extremely variable geographically. Always shows a pale eye, some black on the face, a yellow breast, and yellow edges on the wing feathers. The color of the crown can be yellow, black, or olive. The back varies from plain olive to heavily-streaked olive to solid black. The belly can be yellow or white. Found mainly at middle and high elevations, in woodland, moist scrub, gardens, cultivation, and forest edge. Vocalizations are typical of weavers: “chet” notes and a sizzling, “radio static” song. Highly variable, and can be confused with several other weaver species, but can usually be identified by combination of black face, yellow throat, and large size."
0,Bahama Mockingbird,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus gundlachii,https://ebird.org/species/bahmoc,"An often conspicuous resident of a wide variety of habitats including woodlands, scrub, and suburbia. Its long, white-tipped tail and largely gray plumage eliminate all other species except for Northern Mockingbird. Unlike Bahama, the Northern Mockingbird has large white patches on wings (most easily seen in flight), white outer tail feathers, and is unstreaked below, except in immature plumage. Streaking on young Northern Mockingbirds is mostly on chest, not concentrated on sides, as it is in the Bahama Mockingbird. Song is a series of phrases, each repeated several times; contrary to its name, it does not mimic other species."
0,Bahama Oriole,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus northropi,https://ebird.org/species/graori3,"A sleek inhabitant of wooded areas that will venture into gardens and parks in search of flowers and fruit; prefers areas with palms. The adult is distinctive with a black back, head, and chest contrasting with a bright yellow to yellow-orange belly, rump, and shoulders. Immatures are yellow-green to yellow-orange, sometimes with a scraggly black beard, but note the bright yellowish shoulders. Female and immature Orchard Orioles are similar, but are smaller, and lack the bright shoulders. Song consists of lilting whistled notes rising up and down in patch. Calls include a whistled “suh-wee-eee, a quick “pwi” or “pwit-pwit,” and a scratchy “weet.”"
0,Bahama Swallow,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Tachycineta cyaneoviridis,https://ebird.org/species/bahswa,"An elegant aerial hunter most often found in pine woodlands, but also seen in towns and over fields. Note the long forked tail, green to blue-green upperparts, and white underparts. Tree Swallows are similarly colored, but have a shorter, notched tail. Tree Swallows also have entirely dusky underwings unlike Bahama Swallows which have white armpits. Calls include a slightly squeaky “chet” or “chet-chet” and a thin “tsi-tsip.” Song is a beautiful liquid jumble of rich notes."
0,Bahama Warbler,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga flavescens,https://ebird.org/species/yetwar3,"This charming species is fond of pine woods where it is often found creeping along branches and trunks in a manner similar to that of the Black-and-white Warbler. Also visits flowers. The very similar Yellow-throated Warbler has less extensive yellow on both belly and face as well as a thicker eyeline, more distinctive white patch behind the cheek, and shorter bill. Song is a sweet “chutty, chutty, chutty, swee, swee, tsoo, tsoo.” Call is a single high “chip” or “tsit” like that of a Yellow-throated Warbler."
0,Bahama Woodstar,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Nesophlox evelynae,https://ebird.org/species/bahwoo,"A small, long-tailed hummingbird of wooded and scrubby habitats including gardens; most often found feeding on flowers or at hummingbird feeders. Note the male’s iridescent purple throat and forehead and its long, forked tail. On females, note the orange sides and tail edges. The male Cuban Emerald is all green while the female is dingy white below unlike the Bahama Woodstar. The male Ruby-throated Hummingbird lacks the Bahama Woodstar’s long tail and has a red (not purple) throat, while female Ruby-throated has little, if any, orange below and no orange on the tail. Calls include a sharp, metallic “tit” or “tit-it”; often given in series, sometimes quite rapidly. Males also make a metallic sound with their tail during display flights."
0,Bahama Yellowthroat,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis rostrata,https://ebird.org/species/bahyel1,"A largish, slow-moving warbler that inhabits thick vegetation from marshes to pine woodlands with dense thatch-palm undergrowth. Rather similar to Common Yellowthroat, but larger and more robust with a proportionately heavier bill. Males are entirely yellow below unlike Common Yellowthroats of eastern North America. The black mask of the Bahama Yellowthroat does not narrow towards the bill as it typically does in the Common. On the Andros Islands and New Providence, the crown is gray, unlike Common. Similarly, female Bahama Yellowthroats are more extensive yellow below but often have some gray on the lower belly. Songs and calls resemble those of Common, but the “tchuck” note lacks vibrato."
0,Bahia Antwren,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Herpsilochmus pileatus,https://ebird.org/species/bahant1,"Small, long-tailed antwren. Males resemble many other antwrens, mostly gray with a black cap, a long white eyebrow, and a black eye-stripe. Females have a streaked crown and a buffy forehead and underparts. Inhabits the middle levels and canopy of coastal forest (restinga), where it forages singly or accompanying mixed-species flocks. Sings a series of 4-7 notes that accelerate gradually and then decelerate slightly at the end."
0,Bahia Spinetail,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Synallaxis cinerea,https://ebird.org/species/bahspi1,"Range-restricted species with a long, ragged-ended spiky tail. Bright cinnamon crown, wings, and tail contrast with ash-gray face and underparts. Note the narrow cinnamon-buff eyebrow. Occurs in montane forest, where it forages in the understory. Sings a double-noted “di-réét, di-réét,” repeated continually."
0,Bahia Tapaculo,Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae,Eleoscytalopus psychopompus,https://ebird.org/species/bahtap1,"Small, retiring bird, gray above and white below with an unbarred cinnamon vent. Occurs in a few remaining fragments of humid forest with dense understory, often near water, across a very restricted range. The song is a low trill, repeated continually."
0,Bahia Tyrannulet,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Phylloscartes beckeri,https://ebird.org/species/bahtyr1,"Small flycatcher with a long tail that is usually held cocked. Has an olive-green back, a whitish throat, and yellowish underparts. Note the dusky eye-stripe, buff eye-ring, and yellow wingbars. Found in humid forest at higher altitudes (750-1200 m), where it actively forages in the canopy and almost invariably accompanies mixed-species flocks. Call is a series of short, soft “tik” notes."
0,Baikal Bush Warbler,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Locustella davidi,https://ebird.org/species/spobuw1,"Distinguished from other skulking brown warblers in the region by the scraggly black necklace on the throat, but this feature can be difficult to see when the warbler is rummaging about deep in thick undergrowth. Breeds in extremely thick and bushy areas in marshy coniferous forests and winters in drier but equally scrubby areas. Confusingly insect-like song is a short series of monotone buzzes, somewhat akin to that of a cricket or grasshopper."
0,Baikal Teal,Animalia,Chordata,Aves,Anseriformes,Anatidae,Sibirionetta formosa,https://ebird.org/species/baitea,"Males is exquisitely patterned, with an unmistakable green-and-yellow facial pattern, spotted rose-pink breast, and long, drooping scapulars. Female mostly drab brown but with a distinct white spot near the bill base as well as a very weak hint of the male's facial pattern. Breeds in marshy woods and on the tundra. During the non-breeding season, gathers in groups of up to several thousand in marshes and estuaries in northeastern Asia; generally uncommon outside core wintering grounds."
0,Baillon's Crake,Animalia,Chordata,Aves,Gruiformes,Rallidae,Zapornia pusilla,https://ebird.org/species/baicra1,"Widespread across Africa, Eurasia and Australasia. Tiny crake that breeds in wet sedge marshes and bogs; migrants can be in any marshy habitat. Usually retiring and rarely seen, but can be confiding. Although unmistakeable in parts of its range, it can sometimes co-occur with the similar Little Crake. Best told by its shorter wings, short, greenish bill that lacks red base and barred flanks; juvenile darker and more extensively barred below than juvenile Little Crake."
0,Baird's Flycatcher,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiodynastes bairdii,https://ebird.org/species/baifly1,"Large, stout-billed flycatcher restricted to arid areas and oases of northwestern Peru and western Ecuador. Distinctive in range, with yellow belly, chestnut wings and tail, and black mask. It does not occur together with the similar Golden-crowned Flycatcher, which is a cloud forest species. Typically sits high up on a tree, pole, wire, or other elevated perch. Sallies out to catch insects, and also regularly eats fruit."
0,Baird's Junco,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco bairdi,https://ebird.org/species/yeejun2,"Distinctive sparrow found only in Sierra de La Laguna mountains near the southern tip of the Baja Peninsula. Pale gray with rufous back usually extending onto wings, white outer tail feathers and a staring yellow eye. Rufous continues onto sides; bill half black, half yellow. Forages on the ground, but perches higher when singing. Song has a similar ringing tone to other juncos, but usually with several distinct sections of chips and trills."
0,Baird's Sandpiper,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris bairdii,https://ebird.org/species/baisan,"Long-winged, long-distance migrant similar to White-rumped Sandpiper but with warmer buffy-tan plumage. Elongated body gives a horizontal impression when foraging; unique flattened oval shape when seen head-on. Black bill and brown rump. Breeding adults rather pale with large black spots on back. Crisp juveniles show neat scaly pattern on wings and back and have a warm buffy face and neck. Often with flocks of other small shorebirds, but prefers drier habitats, such as the grassy edge of a mudflat, seaweed-covered upper portion of a beach, or sod field. Breeds in the Arctic tundra; winters in South America."
0,Baird's Sparrow,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Centronyx bairdii,https://ebird.org/species/baispa,"One of North America's most sought-after sparrows due to its small breeding range and secretive habits. Breeds in extensive tall grasslands; winters in similar grassy habitats. Pale tan overall with crisp black streaking on breast. Warm buffy face is brightest to the rear of the eyebrow and broken up by thin black markings. Easy to see when perched, singing its high-pitched tinkling trill; otherwise shy and difficult to locate. Population is declining due to development of prime grassland breeding habitat."
0,Baird's Trogon,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon bairdii,https://ebird.org/species/baitro1,"Unique trogon with dark purplish head and breast, turquoise back, white undertail, and pale blue bill and eyering. No white band between chest and belly. Female mostly gray with red belly, perhaps most similar to Slaty-tailed Trogon but note pale blue eyering, gray bill, and thin white bars on undertail. Limited range. Look for a bird sitting upright and still at middle levels in the forest, slowly turning head searching for prey. Usually single or in pairs. Song is a fairly fast, accelerating series of cluck notes."
0,Bald Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus leucocephalus,https://ebird.org/species/baleag,"Majestic adults have blackish-brown body with white head and tail. Several stages of immature plumages aren't quite as majestic, from fully dark brown to messy and mottled with large patches of white. Look especially for white mottling on the belly on immatures. Scavenges and hunts near bodies of water. Soars with wings flat, like a large, dark plank. Head appears large in flight; projects far in front of wings. Surprisingly weak-sounding vocalization is a series of high-pitched whistles."
0,Bald Parrot,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pyrilia aurantiocephala,https://ebird.org/species/balpar1,"A most remarkable parrot with an entirely bare orange head and nape. Note the bright orange shoulder patch and in flight the red underwings. Occurs in humid forests, including those on white-sand forests. In flight gives nasal, high-pitched “skee-skee-skee” notes."
0,Balearic Shearwater,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus mauretanicus,https://ebird.org/species/balshe1,"Breeds on islands in the western Mediterranean and moves to offshore waters in Britain and southwest Europe mainly in late summer and autumn. Small, stiff-winged seabird often found in association with Manx Shearwater, which is similar in size and shape. Balearic is dark brown above, dingy pale brownish below, usually with white belly, but lacks strongly contrasting black-and-white pattern of Manx."
0,Balearic Warbler,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Curruca balearica,https://ebird.org/species/balwar1,"Only occurs on the Balearic Islands. A dark gray, long-tailed, and big-headed warbler. Red eye ring is distinctive. Differs from Marmora’s Warbler in having buffy flanks and a light grey throat on breeding males. Typically found on scrubby hillsides and rocky coastal scrub, usually avoids woodlands. Primarily forages on the ground."
0,Bali Myna,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Leucopsar rothschildi,https://ebird.org/species/balmyn1,"An eye-catching white starling with black tips to the tail and wings, bare blue facial skin, and long plumes that hang down the nape. Juvenile is shorter-crested than adult, with yellow wash. Found in small groups in open forest, where it spends time in the trees and foraging on the ground. Avoids dense forest. Restricted to northwest Bali. Differs from Black-winged Starling in having the black on the wings confined to tips, and in showing blue facial skin. Song is an untidy jumble of scratchy, chattering notes and whistles."
0,Balicassiao,Animalia,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus balicassius,https://ebird.org/species/balica1,"A medium-sized, long-tailed bird of lowland and foothill forest in the northern and central Philippines, where it is the only drongo in range. Entirely black with glossy blue upperparts and streaks on the head and neck. Tail flares out at the tip. A white-bellied race of the central Philippines may represent a separate species. Similar to Philippine Drongo-Cuckoo, but larger, with a thicker bill and upturned tail tips. Song is a complex mixture of grating scolds and loud whistles."
0,Baliem Whistler,Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Pachycephala balim,https://ebird.org/species/golwhi2,"A medium-sized bird of montane forest and secondary habitat in the Baliem Valley. Typical male “golden” whistler, with yellow belly, black head and breast band, and a white throat. Female has a brown head and breast band with a scaled throat. Co-occurs with the similar Sclater’s Whistler, but Baliem male has a broad yellow band around the back of the neck, and female has a scaled rather than plain white throat. A jumbled, whistled song containing some notes with an explosive quality."
0,Balsas Screech-Owl,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops seductus,https://ebird.org/species/basowl,"Medium-sized owl (but large for a screech-owl) with short ear tufts and brownish (not yellow) eyes. Fairly common in scrubby woodland, thorn forest, and edge of interior southwest Mexico where it is endemic. Sometimes seen hunting beside quiet roads. Usually detected by its gruff, bouncing ball song. Mottled Owl occurs in same areas but is slightly larger, with a rounded head and thicker dark streaks below."
0,Baltimore Oriole,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus galbula,https://ebird.org/species/balori,"The common oriole in the eastern U.S., wintering to northern South America. Adult males are stunning: bright orange with a black head and bold white wingbar. Females vary from yellowish to bright orange below, often with blotchy black on the head. Breeds in deciduous trees in open woodlands, forest edges, orchards, riversides, parks, and backyards. Listen for rich whistled song. Visits feeders with nectar and fruits. Females can be very difficult to distinguish from Bullock's Oriole, and hybrids do occur. Baltimore is usually brightest on the breast, not the face."
0,Bamboo Antshrike,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Cymbilaimus sanctaemariae,https://ebird.org/species/bamant1,"Small antshrike of bamboo thickets in lowland rainforest. Found primarily in bamboo forests, but occasionally also in other densely vegetated thickets such as vine tangles and cane stands. Males are finely barred black-and-white. Females are reddish brown above and dull yellow below, with black barring throughout. Both sexes have a prominent crest and hook-tipped bill. Similar to Fasciated Antshrike, but separated by brown eye (not red), less heavy bill, and voice; listen for its song, a series of loud, metallic “chink” notes, given at an even pace of about three notes per second."
0,Bamboo Warbler,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Locustella alfredi,https://ebird.org/species/baswar1,"Mid-sized warbler with a long tail. Dark brown overall, with a white throat and pale eye-line. Found very locally in middle-elevation habitats with a dense ground cover, including bamboo, forest, marsh, and lush grassy areas. Rare species that is not often seen. Most likely to be detected and identified by its distinctive song: a ratcheting up-and-down “dee-ka dee-ka dee-ka…” series which can last for several seconds. Very similar to Evergreen-forest Warbler, and best distinguished by its different song."
0,Bamboo Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Gecinulus viridis,https://ebird.org/species/bamwoo1,"Sickly-green bamboo specialist, found in forests with bamboo stands from lowlands up into the hills. Male has a red crown. Overall plainness, combined with habitat, make this species fairly easy to identify. Forages slowly, pecking intermittently. Gives “nyeek” calls, often repeatedly, but evenly, without the descending or ascending pattern of many other woodpeckers."
0,Bamenda Apalis,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Apalis bamendae,https://ebird.org/species/bamapa1,"A slender, plain sooty-gray apalis with red eyes and a buffy-brown forehead and throat. Juvenile is paler than the adult, with a dingy cream belly. Resident, inhabiting canopy and middle levels of both primary and patchy degraded forest between 700 and 2000 meters in mountains and hilly areas in the Bamenda Highlands and Adamawa Plateau of Cameroon, where no similar apalises occur. Vocalizations include a monotonous “dleep-dleep-dleep” and a whip-like 3-noted “tee-twi-dip, tee-twi-dip, tee-twi-dip.”"
0,Bananal Antbird,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Cercomacra ferdinandi,https://ebird.org/species/banant1,"An antbird with a very restricted distribution in the Araguaia Valley. Males are black with white wing bars and white tips to the tail, while females are similar but gray and slightly streaked on the breast. Occurs in gallery forest and adjacent second growth, where it forages in the understory and does not join mixed-species flocks. Males give a series of staccato notes and are sometimes joined in a duet by females giving high-pitched notes."
0,Bananaquit,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Coereba flaveola,https://ebird.org/species/banana,"Tiny, active, warbler-like bird of tropical and subtropical forest edge, woodland, and gardens. Feeds on nectar and fruit, and in some areas visits bird feeders. Variable plumage across range, especially in the Caribbean, but always note small size and sharp, slightly decurved bill. Most populations have a bold white eyebrow and yellow underparts. Throat color varies from pale gray on mainland (Mexico to South America) to white on some island populations (including Cozumel) or sooty gray (Greater Antilles). Some birds in the Lesser Antilles are entirely black. Song is variable across range but usually high-pitched and scratchy."
0,Banasura Laughingthrush,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Montecincla jerdoni,https://ebird.org/species/bkclau1,"This is the only montane laughingthrush in its range and hence unmistakable. It is dull brown above, with gray breast and head and a pale rufous belly. It has a black chin connecting to a black eye-line and a prominent white eyebrow. Inhabits stunted montane forests, where it is seen in pairs or noisy flocks, producing a melodious “pee-kooo” song and several other chatters intermingled with musical notes. Heard more often than seen; its songs and calls are usually the first indication of its presence."
0,Banda Myzomela,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Myzomela boiei,https://ebird.org/species/banmyz1,"A small honeyeater with a downcurved bill. Striking male has a candy-apple red hood, back, and rump, contrasting with the black wings, tail, and chest band and the white belly. Female is uniform gray-brown except for a diagnostic faded red wash on the face and throat. Singles or pairs inhabit lowland forests, forest edge, mangroves, and open wooded areas, sometimes joining mixed-species flocks. Unmistakable, as it is the only myzomela in its restricted range in the Banda Islands. Song comprises several introductory notes followed by a rapid warble: “chi-chi-churrrrrrrr.”"
0,Banded Antbird,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Dichrozona cincta,https://ebird.org/species/banant2,"Chunky, short-tailed antbird of mature rainforest understory. Gets its name from its two broad cream wingbars, which give it a banded appearance. Brown above, whitish gray below, with a gray face, and black breast streaking. Oddly shaped, with a chunky, nearly tailless body held horizontally on long legs, like a tiny, compact thrush. Walks deliberately around the forest floor with an odd bobbing gait, moving its head forward and back with each step. Hops up onto logs and low hanging stems as it moves around the forest floor, often shuffling around leaves to expose prey. Its song is a slow series of rising whistles, given at a pace of about one note per second."
0,Banded Barbet,Animalia,Chordata,Aves,Piciformes,Lybiidae,Lybius undatus,https://ebird.org/species/banbar1,"A medium-sized barbet with a black back, a barred belly, and a red patch above the bill. There is considerable geographical variation; the throat varies from speckled to solidly black, and the head can be black with a thin white eyebrow, or black-and-white. Found at middle elevations in montane woodland in the Abyssinian highlands. Not very vocal, but does give quiet rasping calls. Has a red patch above the bill like Red-fronted Barbet, but easily separated by the barred belly."
0,Banded Bay Cuckoo,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cacomantis sonneratii,https://ebird.org/species/babcuc2,"Slender brown cuckoo with extensive fine barring and pale face and underparts. Found in lowland and foothill forests, where, like many cuckoos, it can often be inconspicuous in dense foliage. Listen for its two distinct songs, a high rising “smoke-yer-pep-per!” and a series of rising whistles."
0,Banded Broadbill,Animalia,Chordata,Aves,Passeriformes,Eurylaimidae,Eurylaimus javanicus,https://ebird.org/species/banbro1,"Deep purplish-red broadbill with bold yellow patches on the wings and tail. Broad-based bill and irises are bright blue. Female is slightly duller than the male, and lacks a black line across the chest. Favors riparian and wet forests from the lowlands up into montane areas, and will visit edges, gardens, and parks. Forages in the canopy, often flying from a perch to do so. More vocal than Black-and-yellow Broadbill, giving long, drawn-out whistles and buzzing trills."
0,Banded Cotinga,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cotinga maculata,https://ebird.org/species/bancot1,"Jaw-droppingly beautiful bird. Males are cobalt-blue and purple, while females are dusky brown above with white scaling and buff below with dark spots. Females are similar to other cotingas, but there is no overlap in range. Found in the canopy of disappearing patches of humid forest in eastern Brazil. Usually silent."
0,Black-banded Fruit-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus alligator,https://ebird.org/species/bbfdov2,"Very large black-and-white forest pigeon, found as singles or small groups in large fruiting trees beside sandstone escarpments in the Kakadu National Park region of the Northern Territory. Generally hard to find. Yellowish-white head and chest, black breast band, gray belly, dark gray back and wings, and pale tip to blackish tail. Compare Torresian Imperial-Pigeon, an almost entirely white bird, with the exception of black outer wing and black tail tip. Loud, slow, repeated booming call."
0,Banded Ground-Cuckoo,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Neomorphus radiolosus,https://ebird.org/species/bagcuc1,"Impressively large, roadrunner-like bird of wet foothill rainforest. It’s one of the rarest and most sought-after birds of northwestern Ecuador and western Colombia. Note large size, long tail, chestnut back, and black-and-white scaled underparts. Terrestrial; most likely to be encountered following large swarms of army ants. Sometimes snaps its bill very loudly. Song is a series of soft, very low-pitched, rising notes given at regular intervals."
